"","logFC","logCPM","F","PValue"
"A1BG",0.0544213303208321,8.70796237238451,0.251246191919943,0.618694101669543
"AAAS",0.174293579728184,8.41585929769925,3.3391641392781,0.0764456476121219
"AACS",-0.0962393923539483,8.5372707034641,2.8871557242013,0.0948702731875318
"AADAT",0.323342059714376,8.53466582470589,30.9443511663084,1.01675577374876e-06
"AAGAB",-0.0291716654414321,8.46864351551946,0.121490962330523,0.729119058994954
"AAK1",-0.113232197238357,8.72687675700459,3.17307556844417,0.0796213708236031
"AAMDC",-0.152689003778629,8.36578690473965,1.37278421136745,0.253413624155332
"AAMP",0.0437041084257697,8.71339784599706,0.882592545773227,0.351067895322609
"AAR2",-0.0214233962897341,8.49241982674406,0.116584655309776,0.734351452910271
"AARD",-0.125943161246998,8.3496412901491,1.12784286280871,0.300863202089219
"AARS1",-0.15959369341975,8.60268873013375,8.74490636084403,0.00431233885269237
"AARS2",0.0169493305701285,8.3861341777804,0.0318229886375818,0.859738608262793
"AASDH",0.0724749927551222,8.37822649908549,0.541882338623403,0.4684356646657
"AASDHPPT",-0.0337461398751519,9.22266982085872,0.363990017392752,0.548731688501787
"AASS",-0.166843957059462,8.34940713190069,1.16985604725232,0.292586084874038
"AATF",-0.0634323044520021,8.43222248192834,0.572680111737374,0.454051087546516
"AATK",0.0759167154857031,8.52133063870587,1.6142040772019,0.209479755215363
"ABAT",-0.116655414916639,8.90595148623618,7.05093160912715,0.0100159384387979
"ABCA1",-0.10168496301713,8.3692100316391,0.274031032310139,0.605560243845713
"ABCA2",-0.0192087429264969,8.63286806144607,0.1018751520929,0.750694692818252
"ABCA3",-0.338197090852828,8.83022481614085,38.6879463607877,4.29757686908969e-08
"ABCA5",-0.136252033664694,8.52467992602796,3.01681735902749,0.0882006684282316
"ABCB1",-0.22084552449874,8.37278657839931,2.4504495086244,0.130505926828285
"ABCB10",-0.0473829605515928,8.43045468060266,0.226974281485466,0.63683356653839
"ABCB7",0.0676308939625676,8.41183602750099,0.786754248380608,0.381542514738242
"ABCB8",-0.0634579064265739,8.47072362411092,0.882389837855052,0.352346548103737
"ABCB9",-0.00867234666167323,8.41341413936964,0.00689029311156253,0.934370055184966
"ABCC1",0.18927682982432,8.37730313517173,2.99711098787325,0.0957926137894965
"ABCC10",0.0781155733138039,8.43307376671427,1.10141974682689,0.300457582761167
"ABCC12",-0.0535941600837691,8.34865763232541,0.200275094907059,0.659334790767045
"ABCC4",0.0342954591176536,8.35467040896355,0.274457932356532,0.605883451302934
"ABCC5",0.160350074352735,8.54900890960246,5.95339208207264,0.0180597546423412
"ABCC8",-0.0118573229762609,8.42937427849393,0.0072608131679039,0.932560812382851
"ABCC9",-0.278228575073874,8.36035966655046,5.38769935215304,0.0300094582657457
"ABCD1",0.0191150100066935,8.36263590284153,0.0331663409987383,0.857142195477426
"ABCD2",-0.0308197942552666,8.39042314093021,0.0479793783694992,0.828210367277146
"ABCD3",0.0703674824215501,8.58918486784844,1.0791889034728,0.303098664625947
"ABCD4",0.138999677725024,8.46602283390544,3.91457874835137,0.0544424530795955
"ABCE1",0.0170473935704939,8.57669009992908,0.108130250122391,0.743440079223286
"ABCF1",-0.267482440082224,8.51097661058401,17.2112413477703,0.00011972355577156
"ABCF2",-0.104461905364,8.48737709392033,2.20028613774563,0.144443884043278
"ABCF3",-0.0474499977831647,8.44786699269308,0.322160819737614,0.573470489885368
"ABCG1",-0.0435796617203103,8.36244178388067,0.12531883916831,0.726682346025363
"ABCG2",-0.098370665581012,8.37424652398068,0.61860819847781,0.439110856461523
"ABCG4",0.044028665301193,8.38467511981843,0.234275934962873,0.632302467127764
"ABHD10",0.061540362459518,8.61118505720282,1.3154503179752,0.256097850311294
"ABHD11",-0.10924965264237,8.37409359520899,1.07535847175946,0.310022622254664
"ABHD12",-0.104166742036871,8.65680665109752,2.70158542720897,0.105219776431566
"ABHD13",0.108596738558724,8.47561197848529,1.84324079632206,0.180920596929297
"ABHD14B",-0.0292072273609435,8.35029188089442,0.0535141998438442,0.819391477978457
"ABHD16A",0.067479777987679,8.39095499999727,0.615175441372692,0.439351946831241
"ABHD17A",0.0835375625070699,8.91966846853447,4.69821365436593,0.0340478779543512
"ABHD17B",-0.0274184620106228,8.53031836624332,0.153004572908819,0.69721434914283
"ABHD18",0.126518706399211,8.42025627071705,1.9477958882308,0.172208417513196
"ABHD2",-0.160644516975316,8.75203250607879,6.77552957615541,0.0113641796127491
"ABHD3",-0.0369139785905778,8.35843047996431,0.00456793716834979,0.946739962969702
"ABHD4",0.105789024684184,8.37324246298327,1.18408472602363,0.287215818273272
"ABHD5",-0.0832765543175512,8.42501302651092,0.731245124381397,0.398046792073019
"ABHD6",0.0416344377999145,8.44283018023997,0.278052815578765,0.600866352649042
"ABHD8",-0.0111641590069892,8.68686293390893,0.0638631155604669,0.801362168506647
"ABI1",0.00103384957182108,8.73118236097597,0.0010243350337043,0.974565154176675
"ABI2",-0.132401205557611,9.47228421676644,15.4303164366509,0.000238048878061106
"ABI3BP",-0.293321688541328,8.43838188781173,1.28785425664528,0.268659535107325
"ABITRAM",0.0157353650599771,8.4255838302489,0.0438728243485216,0.835430180380762
"ABL1",0.0907558082524521,8.50263257970052,1.56889098757369,0.216239648021642
"ABL2",0.151781482374581,8.56733583142701,6.76054345973878,0.0119882986631598
"ABLIM1",0.00232966480757562,8.88110892248235,0.00181413153245213,0.966162319757825
"ABLIM2",0.0136626430173768,8.41360602477241,0.0330539457177928,0.856823995221372
"ABLIM3",-0.171563420973635,8.47810610552118,4.45865777571946,0.039828635420828
"ABR",-0.019312859801287,9.15542522805515,0.211716376152898,0.647112594020446
