"","logFC","logCPM","F","PValue"
"A1BG",0.218063745775112,8.70796237238451,4.02390637769443,0.0510231897590959
"AAAS",-0.0319068742807971,8.41585929769925,0.101303328161843,0.752219844659282
"AACS",0.000852161746041424,8.5372707034641,0.00123742252318457,0.972064408791548
"AADAT",0.259088462965031,8.53466582470589,21.8661064656252,2.22366967706493e-05
"AAGAB",0.146435938774214,8.46864351551946,4.22812480803014,0.04584336605827
"AAK1",0.00746394295110603,8.72687675700459,0.0209682230873714,0.885322050403109
"AAMDC",-0.142611067863594,8.36578690473965,1.29313951747406,0.267261760310165
"AAMP",0.0253003783045084,8.71339784599706,0.328477761367161,0.568589669112095
"AAR2",-0.00159455824059075,8.49241982674406,2.96638187769418e-05,0.995678358486149
"AARD",-0.00669239164881577,8.3496412901491,0.0005018829135978,0.982348188703299
"AARS1",-0.0455021288979662,8.60268873013375,0.793369090476841,0.376339061383624
"AARS2",0.0440938152119023,8.3861341777804,0.214686470766225,0.646804615291133
"AASDH",-0.153693515555276,8.37822649908549,2.25706277003507,0.145406526865079
"AASDHPPT",0.148903333222191,9.22266982085872,9.16581076034223,0.00372145906236777
"AASS",-0.149598167531138,8.34940713190069,0.954482126571173,0.340510468784264
"AATF",-0.0281867888121826,8.43222248192834,0.122981716787332,0.727837906699647
"AATK",-0.119213277873277,8.52133063870587,3.77975438938965,0.0572207400568584
"ABAT",-0.189596606399081,8.90595148623618,20.2245689589702,3.01300424771162e-05
"ABCA1",-0.217749466365149,8.3692100316391,2.62122281118045,0.118836346457829
"ABCA2",0.051402055454291,8.63286806144607,0.871358551464303,0.354304793484732
"ABCA3",0.114909677572311,8.83022481614085,5.80006537017043,0.0189274393803019
"ABCA5",0.293768108293908,8.52467992602796,18.5077932952989,7.28900454221706e-05
"ABCB1",-0.249646752580914,8.37278657839931,3.74744193225703,0.0646823513439986
"ABCB10",0.0322397908614549,8.43045468060266,0.144505612330255,0.706214140615576
"ABCB7",-0.0336929063951293,8.41183602750099,0.18810940626083,0.66733480698948
"ABCB8",0.0504725232444295,8.47072362411092,0.640432547267599,0.427577392135857
"ABCB9",-0.0714910236868769,8.41341413936964,0.721714407541948,0.401986209481206
"ABCC1",0.0496356824647984,8.37730313517173,0.326676688865441,0.572748208572122
"ABCC10",0.00352250725465161,8.43307376671427,0.00636264856156736,0.936833806817257
"ABCC12",0.0113242617169882,8.34865763232541,0.0257779667945086,0.874063257502753
