"","logFC","logCPM","F","PValue"
"A1BG",0.160401679370549,8.70796237238451,2.07992365333796,0.156318526132591
"AAAS",-0.141354263494007,8.41585929769925,2.14416540664232,0.152307062311152
"AACS",0.159663793666135,8.5372707034641,9.18360910042139,0.00370025987908697
"AADAT",-0.22242870566706,8.53466582470589,11.9118967742419,0.00113770987319869
"AAGAB",0.0539650927925171,8.46864351551946,0.567054081170329,0.455523504203296
"AAK1",0.164250475605901,8.72687675700459,7.87197257501465,0.00664865646429792
"AAMDC",-0.157136325139953,8.36578690473965,1.57304908046341,0.222451240722349
"AAMP",0.042207224225003,8.71339784599706,0.875854477967668,0.352900528828636
"AAR2",0.0796591143160712,8.49241982674406,2.03402406406172,0.160685786477415
"AARD",-0.0596135177228906,8.3496412901491,0.214794423303143,0.648027745503112
"AARS1",0.0621482865258744,8.60268873013375,1.53432944182262,0.219878642298028
"AARS2",0.0209883388734132,8.3861341777804,0.0505793709280065,0.823739054492059
"AASDH",-0.0901211983416624,8.37822649908549,0.697930789993478,0.41131313092938
"AASDHPPT",0.122601995411245,9.22266982085872,5.94097344292757,0.0179902206271708
"AASS",-0.0932075032067041,8.34940713190069,0.197252702286997,0.661822268102024
"AATF",-0.128512595770852,8.43222248192834,2.50749995150696,0.121929193141574
"AATK",0.0561207436914406,8.52133063870587,0.955773994116286,0.332718581164165
"ABAT",0.0915067000246098,8.90595148623618,4.98889555991649,0.0290611916553107
"ABCA1",-0.252610398807947,8.3692100316391,3.62349006310952,0.0693329301152953
"ABCA2",0.0844307311729333,8.63286806144607,2.25643036111604,0.138282874961657
"ABCA3",0.196078408623796,8.83022481614085,16.2554894168837,0.000150283520914056
"ABCA5",0.0403650334254663,8.52467992602796,0.374984039703608,0.542912331671266
"ABCB1",-0.27149190923002,8.37278657839931,4.41776363318776,0.0461801589867062
"ABCB10",-0.0627441472132261,8.43045468060266,0.431434101493771,0.515721592209519
"ABCB7",-0.00342195275785816,8.41183602750099,0.000856502566983364,0.976829779180246
"ABCB8",0.0835477994825797,8.47072362411092,1.68430663235481,0.200681123461653
"ABCB9",0.0581743692492043,8.41341413936964,0.515412581841858,0.478090711514794
"ABCC1",-0.00129075626921788,8.37730313517173,0.0130565910746445,0.909944111971766
"ABCC10",0.03534789797477,8.43307376671427,0.254994272493846,0.616440725462426
"ABCC12",0.101753368062191,8.34865763232541,0.970947399844653,0.336279981783126
"ABCC4",-0.124176622343724,8.35467040896355,0.832879035396775,0.371877209488736
"ABCC5",-0.130924081938312,8.54900890960246,3.67710061307484,0.0605493124601341
"ABCC8",0.0566787483880428,8.42937427849393,0.698560083929896,0.40871783122396
"ABCC9",0.0206058474600454,8.36035966655046,0.261855108213555,0.613982636591515
"ABCD1",-0.123412533889654,8.36263590284153,1.18526785094665,0.287950213701063
"ABCD2",-0.203937005869426,8.39042314093021,4.92014620879803,0.0348514348351455
"ABCD3",-0.199293083241179,8.58918486784844,7.81687949842853,0.0069663483782788
"ABCD4",-0.149414782440704,8.46602283390544,3.95746610349692,0.053193113699746
"ABCE1",-0.0112409674238858,8.57669009992908,0.0459202456079827,0.831055148607827
"ABCF1",0.093553057613322,8.51097661058401,2.58401712112705,0.113804062982172
"ABCF2",0.101795012646962,8.48737709392033,2.35064663168072,0.131717837545215
"ABCF3",0.169201782142558,8.44786699269308,4.82771509503307,0.0338331010611318
"ABCG1",0.0375889824294652,8.36244178388067,0.148251143677155,0.703883437321583
"ABCG2",-0.15494630181399,8.37424652398068,1.95259223887723,0.174841721580734
"ABCG4",0.0419066835419435,8.38467511981843,0.224469755947371,0.639491530688372
"ABHD10",0.0849313119877767,8.61118505720282,2.63899118860353,0.109667266972347
"ABHD11",-0.00409199635149027,8.37409359520899,9.81413820401329e-07,0.999217712787878
"ABHD12",0.138614647974427,8.65680665109752,5.4124769134187,0.023216178674769
"ABHD13",0.0594291419097678,8.47561197848529,0.588279819227982,0.446841477313449
