"","logFC","logCPM","F","PValue"
"AAAS",-0.0164918557621971,8.86790252386755,0.0129550871691792,0.910617315976803
"AACS",0.307743297630014,9.28074447430762,18.8420823849894,7.17147697172145e-05
"AAGAB",0.134998384911712,8.9683978676624,4.0236911745856,0.0526233656534941
"AAK1",0.018934896291971,8.89188559964712,0.044564351153376,0.834764513803255
"AAMDC",-0.236619916011315,8.88170960045301,3.4519158881312,0.0779107347466175
"AAMP",-0.0286667525124326,9.21512352811097,0.294801766527771,0.58946407515168
"AAR2",-0.0907681135803087,8.95677640332251,1.8372786253895,0.184146919374899
"AARS1",0.000310506674410021,9.56825063189578,0.000317582024813886,0.985853469989589
"AARS2",0.0457057330337095,8.9211067606403,0.270380998068157,0.607426015009945
"AASDH",-0.0800436651168135,8.91605182620745,0.57056028362404,0.456737542028327
"AASDHPPT",0.149194306858183,9.70743121778739,10.4791542108966,0.00220989453469506
"AASS",-0.33962465702218,8.89607693839163,6.246617576612,0.0203461523968177
"AATF",0.0182498784602782,8.9015862464806,0.094192830920769,0.761596893723169
"AATK",-0.0601219834635053,9.18720997791566,0.323807082513017,0.57221674789407
"ABAT",-0.144094654180236,9.38714198310398,7.71221009104083,0.00768181927334462
"ABCA2",-0.0874401465725716,9.36451796494343,1.12942336444114,0.294081503944898
"ABCB1",-0.174627531590055,8.87247900533285,1.54463751786818,0.229359732420053
"ABCB7",-0.108448565077177,8.93468993882337,1.1338632237686,0.295561916113893
"ABCB8",-0.102292960364155,8.88238603259534,0.747189728555316,0.397444000907981
"ABCB9",0.124968251173079,8.93945370817848,2.36670534860476,0.134331120072618
"ABCC10",0.165824780708756,8.97805915235537,5.82947801443894,0.0211563391023287
"ABCC5",0.104399474188871,9.00510705235911,2.27345587489673,0.139716421034653
"ABCC8",0.0526127816688591,8.90286787538577,0.334784874447762,0.568290697581816
"ABCD1",-0.0196691356089009,8.86551143379524,0.000991589021331075,0.975226358524391
"ABCD3",-0.128496858297374,8.92583245131242,1.27080041629616,0.269337939102584
"ABCD4",-0.167919175903617,8.91888882575356,0.526186960413819,0.477952434684047
"ABCE1",-0.0103145972393943,9.0879398223715,0.0167113866023579,0.89771573406054
"ABCF1",0.0449487820166996,9.11430513775678,0.727239463243109,0.398117051501321
"ABCF2",-0.0488150118980069,8.94978640384274,0.444418801764043,0.509800573670748
"ABCF3",0.0397311466898191,9.08711873891603,0.342768234402274,0.561049465858842
