"","logFC","logCPM","F","PValue"
"AAAS",0.0238900922538576,8.86790252386755,0.0614509396782784,0.806972341917759
"AACS",0.244613322937661,9.28074447430762,13.3325294459558,0.000637359989578419
"AAGAB",0.0486633981256059,8.9683978676624,0.667370472879812,0.41948209599905
"AAK1",0.0694135869290619,8.89188559964712,0.542803028435694,0.469114518069415
"AAMDC",-0.200151207548947,8.88170960045301,2.62723565126735,0.120649954533707
"AAMP",0.0306801652130461,9.21512352811097,0.390417083342056,0.534794235840027
"AAR2",-0.0595248977362214,8.95677640332251,0.875504593484865,0.355990438144034
"AARS1",0.120364171625277,9.56825063189578,6.22519175822197,0.0159791730908827
"AARS2",0.0369784272559559,8.9211067606403,0.206899693680036,0.652940961594313
"AASDH",-0.202500611071197,8.91605182620745,4.54162166976048,0.0425725738754617
"AASDHPPT",0.141061412010542,9.70743121778739,10.5972330605917,0.00209767573416433
"AASS",-0.446278289409392,8.89607693839163,13.9272287297745,0.00114810556145503
"AATF",-0.144306054445551,8.9015862464806,2.04856475578307,0.165422126281629
"AATK",-0.146494896376366,9.18720997791566,2.79679180500817,0.10153719355291
"ABAT",0.079403554095599,9.38714198310398,2.98281801435364,0.0902774401355935
"ABCA2",-0.0675459970103418,9.36451796494343,0.764006900339178,0.387138765540486
"ABCB1",-0.18270800222186,8.87247900533285,1.90666476535201,0.183692098716061
"ABCB7",-0.023063590550796,8.93468993882337,0.0377940873923238,0.847185269614816
"ABCB8",-0.0314856754228832,8.88238603259534,0.0653484488563734,0.800800389574777
"ABCB9",-0.0179557395709014,8.93945370817848,0.0440290390147688,0.835204662373907
"ABCC10",0.255062429097766,8.97805915235537,15.5041323834271,0.000376429752840007
"ABCC5",0.116600521392693,9.00510705235911,3.19567571000546,0.0816560170034045
"ABCC8",-0.115685002739624,8.90286787538577,1.51230938612199,0.230805416431968
"ABCD1",-0.113431171090692,8.86551143379524,0.658406869392921,0.427743010751472
"ABCD3",-0.260053191030657,8.92583245131242,6.6369282974088,0.0156521367675455
"ABCD4",-0.281557896129936,8.91888882575356,2.4035285021816,0.139235863864834
"ABCE1",0.0457656947566736,9.0879398223715,0.386945446856527,0.537035723551019
"ABCF1",0.0890531842173991,9.11430513775678,3.22695548636313,0.0788827531551846
"ABCF2",0.126999348703869,8.94978640384274,4.02417999499417,0.0534126490907975
"ABCF3",0.0413605789621666,9.08711873891603,0.42047975290374,0.51986817724928
"ABCG1",0.191524529377175,8.89367495605339,4.22017344300755,0.0518545261681008
"ABCG2",-0.143628321941533,8.86252766388089,1.16643113148761,0.294715687636458
"ABCG4",0.0249512619465196,8.94468582392316,0.162557758732329,0.68955040216892
"ABHD10",0.178313793743252,9.14402169327357,12.6705943558023,0.000876573131955975
"ABHD11",0.136743148493176,9.01553892544287,8.11917280234256,0.00687695737405908
"ABHD12",-0.0117873082710625,9.28155378220373,0.0662920805232267,0.797875176815393
"ABHD13",-0.00904037837216941,8.94812233862959,0.00730788241209997,0.932407932819109
"ABHD16A",0.132068961766919,9.14635143270606,5.62067987394234,0.0218425417843092
"ABHD17A",0.0282360216927251,9.63852203168645,0.754035496949062,0.389452603031829
"ABHD17B",-0.290422262560454,9.08659373329914,5.92614551481268,0.0197853904686244
"ABHD2",-0.218174578143688,9.21963034293113,18.3683804936352,7.78269919112367e-05
"ABHD3",-0.346959808076415,8.92577020194143,13.1121033893143,0.00118946551274887
"ABHD4",-0.332326602271484,8.88777469633021,6.37629749510655,0.0196621941985611
"ABHD5",-0.118198208611917,8.87049786012479,1.16927590266308,0.293402304971394
"ABHD6",0.055569688229918,9.07791765558669,0.923812220452585,0.341609273097362
"ABHD8",0.32170003015478,9.06159023375996,29.4472283134229,3.04240608036034e-06
"ABI1",0.0424952390504773,9.25655794829409,0.513151137707301,0.47708472704011
"ABI2",-0.0445479930728803,9.55815750876346,1.03602062666377,0.314210268039466
"ABITRAM",0.0312441890692104,9.01683380217008,0.197697350046729,0.658953146678794
"ABLIM3",-0.153935827003666,8.94777641594961,3.05233167377093,0.0902333961240085
"ABR",0.0202021026872402,9.99597937555913,0.294381274889211,0.590217834541179
"ABRAXAS2",0.00577469293154772,8.92530676532877,0.00705206356295869,0.933676086734736
"ABT1",0.197723509835135,8.97372562485788,9.14226889507182,0.00457977719856761
