"","logFC","logCPM","F","PValue"
"AAAS",-0.119878737200498,8.86790252386755,1.17224838551059,0.292974628987116
"AACS",-0.133791710343842,9.28074447430762,3.31089776013778,0.0749844401703101
"AAGAB",-0.0699647897426152,8.9683978676624,0.912061818581611,0.346101510909772
"AAK1",-0.0599425540230987,8.89188559964712,0.329171816701296,0.572008917087332
"AAMDC",-0.124295681007954,8.88170960045301,0.789718207164944,0.384712315224392
"AAMP",0.0113663359255335,9.21512352811097,0.0521043912946748,0.820330373740378
"AAR2",-0.0434390626421168,8.95677640332251,0.439287587353225,0.511905035272436
"AARS1",0.0627367163638474,9.56825063189578,1.64487372254908,0.205635341502709
"AARS2",0.0228607520834339,8.9211067606403,0.084431248403989,0.773658856774601
"AASDH",0.0382659291530381,8.91605182620745,0.221277048785209,0.641940116975978
"AASDHPPT",0.111185968721544,9.70743121778739,6.36072603959725,0.0150955954740262
"AASS",-0.214983310977705,8.89607693839163,2.0333226304826,0.167837716455041
"AATF",-0.103769982262284,8.9015862464806,0.956436581219726,0.337977060780966
"AATK",-0.386156604385546,9.18720997791566,19.8443208023423,5.68323215952253e-05
"ABAT",0.00846389552672421,9.38714198310398,0.0412565220060152,0.839861397747645
"ABCA2",-0.184516937356469,9.36451796494343,5.74583152340928,0.0211405300059755
"ABCB1",0.00500661493937416,8.87247900533285,0.123262200293671,0.729465968634927
"ABCB7",-0.172782780156837,8.93468993882337,3.3126078908108,0.0788763746095447
"ABCB8",0.0348227091825023,8.88238603259534,0.123627791335873,0.72874776909542
"ABCB9",0.00610538464372784,8.93945370817848,0.0096978287661362,0.922201942120683
"ABCC10",-0.0798838140766918,8.97805915235537,1.10289794970863,0.300868976904049
"ABCC5",0.128148267039577,9.00510705235911,3.74216541932012,0.0603810832749222
"ABCC8",0.090884661172499,8.90286787538577,1.0455904835322,0.31680659872373
"ABCD1",-0.0662569737669888,8.86551143379524,0.170008240048906,0.684982853302806
"ABCD3",-0.0566428165473264,8.92583245131242,0.205468344522072,0.653892293433068
"ABCD4",-0.398723037684419,8.91888882575356,5.39119728688731,0.032735556345486
"ABCE1",0.0213935202835569,9.0879398223715,0.0818813456890588,0.77607172925966
"ABCF1",-0.0511085987618696,9.11430513775678,0.963722800215103,0.331291875490336
"ABCF2",0.00157609962818927,8.94978640384274,0.00368285087568806,0.951988290892891
"ABCF3",0.0847080397241078,9.08711873891603,1.72375639849826,0.195614433284273
"ABCG1",-0.00961783414527333,8.89367495605339,0.00113256372849891,0.973452914791755
"ABCG2",0.0262839294565159,8.86252766388089,0.207717876854992,0.654135648926426
"ABCG4",0.0474429349791205,8.94468582392316,0.472614578324214,0.496844072110557
"ABHD10",0.0907989235880352,9.14402169327357,3.29709896588527,0.0759307113936252
"ABHD11",0.0218937663899754,9.01553892544287,0.225496020631671,0.637455074010708
"ABHD12",-0.0445982538728759,9.28155378220373,0.972981763006838,0.328706895281764
"ABHD13",0.0649879866097166,8.94812233862959,0.915646421502844,0.345799931196141
"ABHD16A",-0.157893699069285,9.14635143270606,7.1152918615283,0.0104099981201918
"ABHD17A",0.00840008306114336,9.63852203168645,0.0768391969205708,0.782798449452704
"ABHD17B",-0.261093118851187,9.08659373329914,4.6164878789786,0.0381788841729404
"ABHD2",-0.0301167957974545,9.21963034293113,0.311004413672329,0.579429242423569
"ABHD3",-0.180466093198786,8.92577020194143,2.91844589038174,0.0989978327499431
"ABHD4",-0.276240497996972,8.88777469633021,3.80507840456415,0.0645445694498041
"ABHD5",-0.0349792430040583,8.87049786012479,0.0836853119788387,0.775570954872435
"ABHD6",0.12589800895371,9.07791765558669,4.34379999145624,0.0428474996537809
"ABHD8",0.0843204378060464,9.06159023375996,2.24298656919652,0.142096204121328
"ABI1",0.157032996740392,9.25655794829409,6.85539764760599,0.0116411858192832
"ABI2",-0.0248865356291501,9.55815750876346,0.307109699085608,0.582213098461928
"ABITRAM",0.10276499415017,9.01683380217008,1.97744716772529,0.167286451670115
"ABLIM3",-0.315394590389549,8.94777641594961,14.1325176570494,0.000686668960839922
"ABR",0.138393470361377,9.99597937555913,13.5194837341774,0.000649526347699715
"ABRAXAS2",-0.107092112805018,8.92530676532877,1.54101851422043,0.224825475206912
"ABT1",0.120600467776958,8.97372562485788,3.33221217739888,0.0762254586640687
"ABTB1",-0.138118234404087,9.05712139741648,5.47940332467755,0.0237633885307099
"ABTB2",-0.219019968256578,8.86003757607414,2.26755665610249,0.15019610479814
"ACAA1",-0.146065852389628,9.00010272036035,3.53117826834146,0.0674882611883754
"ACAA2",0.0508485944857326,8.9136278086275,0.623918455722732,0.436809830669584
"ACAD10",-0.159045056122868,9.24835877732349,4.1454393580991,0.0465908070718795
"ACAD8",-0.0147676604693714,8.9029115262585,0.0219308313316561,0.883515346932274
"ACAD9",0.152835232341973,9.01555814253318,7.37748079680408,0.00979661036613106
"ACADM",-0.0733342144516724,8.94409750412279,1.03880908631948,0.315899367151148
"ACADS",-0.0647689127936818,8.89371900329264,0.301620541552057,0.588352849379047
"ACADSB",0.0956549048605378,9.05280663660391,2.95393367129612,0.0929696697547011
"ACADVL",-0.23881718677867,9.07911319607637,9.41085336277285,0.00349539932323527
"ACAP2",0.081931388697336,8.98417184082883,1.72714194443823,0.196641070406624
"ACAP3",0.00674132290018783,9.32422248910394,0.0183026708087251,0.89297640844534
"ACBD3",-0.109207298842487,8.90606321122895,1.45913264086646,0.238652309741166
"ACBD4",0.0261907494502025,8.87794110578179,0.119951232755128,0.732749505704217
"ACBD5",-0.162247433569991,9.02938337643868,7.54014885336011,0.00883093737936164
"ACBD6",0.201270365918747,9.01017154432026,10.2797053618661,0.00259140757887631
"ACBD7",-0.22510148518869,8.96407581801751,4.41397228729926,0.0428963181148814
"ACD",0.0779995739089745,8.89270134417063,0.65615278731355,0.426538899432712
"ACE",-0.0460205513349693,9.14568877109931,0.888307392685348,0.350543714414521
"ACER2",-0.0550555609763378,8.87153285290309,0.192681455894846,0.665692705414305
"ACER3",-0.198328578959083,8.87226993482893,2.48584865824792,0.131474365928384
"ACHE",-0.114299352362558,8.97086060451643,1.1653219187658,0.288241355052915
"ACIN1",0.0310971276710606,9.05319595409454,0.296599776361342,0.588789848394341
"ACKR1",0.0011924791825724,8.87082150462944,0.0737050925302874,0.788967504489535
"ACLY",-0.0515580365187729,9.32776966535537,1.20600190975729,0.277252366371195
"ACO1",0.068987956270071,8.96696739186128,1.43289241538897,0.239510533685571
"ACO2",-0.0626555003042408,9.76451609490683,3.37475732659502,0.072632201049465
"ACOT13",-0.0107318137257531,8.92492790893023,0.0079997155431684,0.929375660194251
"ACOT7",0.0471183211759271,9.83893839654571,1.23292343308018,0.272820858015158
"ACOT8",-0.0402873661526723,8.89405665156198,0.124621926241463,0.727392740229001
"ACOT9",0.0705324915420047,8.89005507539302,0.608922392544311,0.443657475014358
"ACOX1",-0.0057760450595652,8.87914110879709,0.00093232404861752,0.975945933804007
"ACP2",0.0877336148990078,9.0902676803741,1.94928131740129,0.16939202090743
"ACP6",-0.163995351022923,8.87058639530534,1.81870887283833,0.193643301495105
"ACSBG1",0.268620670553827,9.00624415441297,9.9627514819105,0.00346149229416217
"ACSF2",-0.168274387339179,8.86120603819148,1.13981415381446,0.300214725151911
"ACSF3",0.0415230062275783,8.87870184666356,0.145156960461603,0.707236491544287
"ACSL1",-0.0659538153315729,8.94615782189865,0.151139853754395,0.70057341995188
"ACSL3",-0.140128459901963,9.07364698276301,5.79644833015727,0.0202191167039928
"ACSS1",-0.147341395244369,8.91177753031386,1.06052265382167,0.312985941269825
"ACSS2",-0.2219875069996,8.9568039856635,4.58669296787518,0.0404239067130687
"ACTA1",-0.106091808132865,8.90725527481653,0.594734247025087,0.448631958654508
"ACTA2",-0.0690569401628277,8.91141753852785,0.429654802516565,0.520846605589997
"ACTB",-0.154583236278701,12.2451967939052,20.2101784747322,8.27482277878443e-05
"ACTG1",-0.0777339908405544,12.1640801576494,6.80890897387454,0.0135865880252259
"ACTL6B",0.112992383905168,9.15978376728333,2.8416347917252,0.0982425590020561
"ACTN1",0.559306090309787,9.32008570764353,63.7110189311419,1.26043614851349e-09
"ACTN2",0.179071970632276,8.9769181235366,6.67153121925055,0.0140349263497586
"ACTN4",0.0249211278647777,9.45672306961544,0.231011592887295,0.633267666046154
"ACTR10",-0.194010019099397,9.62321416624022,14.1609252056763,0.000453499800364671
"ACTR1A",-0.0975280207672715,9.39939277975335,4.68664576233798,0.035054173694268
"ACTR1B",-0.0788217617707245,9.30834941597463,2.25721720509285,0.139526470967803
"ACTR3B",0.544597542871704,9.82339564399145,65.9797122775897,8.13478840736991e-10
"ACTR5",0.015521908211184,8.86462646843125,0.028231826112012,0.868450268531211
"ACTR6",-0.117258849573406,9.04911200225024,2.01640361042566,0.162797927105035
"ACVR1",0.159811536720135,8.95061743337421,3.95764183004999,0.055278266763639
"ACVR1B",0.102977232205701,8.91168333543816,1.95564419245997,0.174188865650066
"ACVR2A",0.0976172259445267,8.92767198207125,1.64087205062003,0.210619902621998
"ADAL",-0.168551395252797,8.87972951393775,2.40456901862386,0.136693244734697
"ADAM10",-0.145172093953383,9.18965826160711,5.01698092873609,0.0296586646270705
"ADAM11",0.1886076034886,9.24940938114885,7.27423959517603,0.0100112281745525
"ADAM15",-0.0666606963630329,8.94048414266182,0.394482141099759,0.534594596704339
"ADAM17",-0.161946238916951,8.87973320870449,1.4192369949224,0.247562567637384
"ADAM19",0.265026637209217,8.98278658693693,12.6451672182889,0.0010827186428545
"ADAM9",0.176373732272883,8.9982846482921,6.25191964067483,0.0167400290531434
"ADAMTS10",-0.0590745858238909,8.87381772567142,0.198873488214928,0.660630190542221
"ADAMTS3",0.171572646240644,8.88284823370942,3.39231117478816,0.0799661981902258
"ADAR",0.01644351251571,9.25833306688886,0.115578818511162,0.735300110222506
"ADAT2",0.0611086661852695,8.89244492901326,0.463143675577251,0.503225929509671
"ADCK1",0.145058118265825,8.94174289461451,4.09602167248475,0.0519738421168826
"ADCK2",0.056395960862861,8.88908704190489,0.357397778567269,0.556214675584608
"ADCK5",-0.0269707187571168,8.93310265713842,0.127548592352037,0.72354976402705
"ADCY1",0.281615503230674,9.30072631055854,16.9030299081668,0.000204049013485321
"ADCY2",0.270125997846349,9.05705597950697,18.82629234431,8.55442151457805e-05
"ADCY3",0.0184194840787003,8.99273520312029,0.0609332854273499,0.806339695042545
"ADCY7",-0.107712750026572,8.86174209292097,0.561547233939025,0.463538216931563
"ADCY8",-0.157408019824888,8.91461391337565,2.46212402110748,0.128774714494032
"ADCYAP1R1",0.0614478072680229,9.23962017815502,1.29207017419337,0.260949780886922
"ADD1",-0.02435160877665,9.52620415427172,0.204503062207439,0.653061221581368
"ADD2",0.0934805113647302,8.86401732005702,0.798150496581655,0.383543575561032
"ADD3",-0.474527763842227,9.29954906667807,43.2773090204568,2.60777212833366e-08
"ADGRB1",0.164458281372437,9.57223173081054,6.26803092861671,0.0162288797279169
"ADGRB2",0.238650467907502,9.9453662227535,29.2140646140425,2.42444853537062e-06
"ADGRB3",-0.0970684459327278,8.85908097426581,0.554432328980246,0.466552144457027
"ADGRE5",0.0144653237052933,8.86131962028322,0.14193129528947,0.710901385386717
"ADGRF3",0.00790601221913126,8.95792549450139,0.0229986845724214,0.880357282826018
"ADGRG1",-0.0983914299497392,9.32201704395284,1.80555892055748,0.185155479717152
"ADGRL1",0.0257823279649835,9.26378182543591,0.272924027090323,0.60403494454407
"ADGRL4",0.0254120056680701,8.86537836868457,0.377419405128921,0.546690247240787
"ADI1",-0.122975231197686,8.9368625107375,2.0109344062845,0.166448413820382
"ADIPOR1",0.0927637119250142,9.31690992359912,5.12443952138064,0.0281072563610634
"ADIPOR2",-0.0598170225610385,8.94281296128352,0.395132351417272,0.534220603176568
"ADK",-0.0754394833730381,8.99843645147806,1.30472361219189,0.260187739784956
"ADO",0.217452620148852,9.07832939811817,11.1909610064604,0.00170905291596868
"ADORA1",-0.791818445172218,8.96566763591448,93.0765091490738,2.97350968114378e-11
"ADORA2B",-0.0402313413531546,8.88008312785562,0.00623267795706077,0.937854940099783
"ADPGK",-0.0950798746610102,8.92396950943491,1.19671726810403,0.283430531274765
"ADPRM",0.0554849944389825,8.88715161466003,0.32419723242402,0.575070175205738
"ADPRS",0.0805348901108673,8.98948824002537,1.5604589620073,0.219141081259934
"ADRB1",0.443846207680488,8.98183870475215,43.7263304669952,1.12385725253045e-07
"ADSL",-0.0493102471829683,8.94424564115637,0.463275770983263,0.501096929614734
"ADSS1",-0.0681341343161232,8.93916074309892,0.439968998280467,0.512777701164562
"ADSS2",-0.0669031316838169,9.15483769408165,0.46832153806027,0.498096986268106
"AEBP1",-0.0317338889947441,9.00197295930146,0.00705934411104485,0.933496127843999
"AEBP2",0.060849523532891,9.01799683725719,1.15809374670143,0.288165571844526
