"","logFC","logCPM","F","PValue"
"AAAS",-0.0546626467320686,8.86790252386755,0.228954375802612,0.637956677766952
"AACS",0.211015415445216,9.28074447430762,10.000496388319,0.00269626248091289
"AAGAB",0.0488476462052641,8.9683978676624,0.681119929633511,0.414777228502357
"AAK1",-0.0425478986899451,8.89188559964712,0.163610424485765,0.689788101398395
"AAMDC",-0.104534234726621,8.88170960045301,0.51976216116205,0.479257286103745
"AAMP",-0.0147015097289429,9.21512352811097,0.0890759459677416,0.766536635582187
"AAR2",-0.111316488982546,8.95677640332251,3.1967301855464,0.0826414599082171
"AARS1",0.253785964382133,9.56825063189578,29.0761386427019,1.94385894764685e-06
"AARS2",0.0956006497301264,8.9211067606403,1.31232660687286,0.262291617307321
"AASDH",-0.0871326101178828,8.91605182620745,0.789679444657051,0.382240016414963
"AASDHPPT",0.0434298696298518,9.70743121778739,1.0123572564211,0.319464887627504
"AASS",-0.340567267310799,8.89607693839163,7.19562796049609,0.0135609364003768
"AATF",-0.0437232769969159,8.9015862464806,0.117383468761307,0.734913839867887
"AATK",-0.194750978398912,9.18720997791566,5.1730046990797,0.0278606615836191
"ABAT",-0.0952916486692885,9.38714198310398,3.91165294544598,0.0534329715464253
"ABCA2",-0.0381672165272268,9.36451796494343,0.233166762906664,0.631738894628818
"ABCB1",-0.0987358736723686,8.87247900533285,0.341872189099433,0.565772052794391
"ABCB7",-0.144826854848553,8.93468993882337,2.39268861464416,0.132529482946152
"ABCB8",-0.038549400005846,8.88238603259534,0.104596012055893,0.749682922502482
"ABCB9",-0.0155542423709482,8.93945370817848,0.0323582833745924,0.858441657833533
"ABCC10",0.0831134197608623,8.97805915235537,1.80543568711778,0.187752128823657
"ABCC5",0.0667299598274122,9.00510705235911,1.08821923434005,0.303330606510721
"ABCC8",-0.0536480831397596,8.90286787538577,0.303351278965061,0.586922356171963
"ABCD1",-0.135022131088298,8.86551143379524,1.00063206557893,0.330441206046231
"ABCD3",-0.205576152029884,8.92583245131242,4.09270032505277,0.0528692631750945
"ABCD4",-0.499128691955342,8.91888882575356,9.39993896012294,0.00691478919634205
"ABCE1",0.00647565415465613,9.0879398223715,0.0079096991905896,0.9295254093287
"ABCF1",0.0211805393645582,9.11430513775678,0.18966328744846,0.665196381033535
"ABCF2",0.164300523210581,8.94978640384274,6.79508932694965,0.013792318559993
"ABCF3",0.0557838196066317,9.08711873891603,0.773738475657141,0.383559254994673
"ABCG1",0.0682120220337253,8.89367495605339,0.615076299270693,0.441137601225375
"ABCG2",-0.131963516337981,8.86252766388089,0.948349916835508,0.343336406926882
"ABCG4",0.170896471864787,8.94468582392316,5.52358398183387,0.0252317380268534
"ABHD10",0.138505534739434,9.14402169327357,7.77655068892771,0.00767533890008108
"ABHD11",0.0737661441873139,9.01553892544287,2.41482764815653,0.128034196400452
"ABHD12",0.0540290269519481,9.28155378220373,1.57660759843808,0.215110567043459
"ABHD13",0.192008767343364,8.94812233862959,7.97441527015607,0.00810019266807921
"ABHD16A",0.171874455036505,9.14635143270606,9.72803326210574,0.00307636405196022
"ABHD17A",0.0711526489467042,9.63852203168645,4.72585843853699,0.0345929814974184
"ABHD17B",-0.409067346348411,9.08659373329914,12.1117698742032,0.00128621735974535
"ABHD2",-0.0174244473431929,9.21963034293113,0.095308875185445,0.758752414310393
"ABHD3",-0.271502863100648,8.92577020194143,7.72644205427588,0.0097682102636618
"ABHD4",-0.355955291277922,8.88777469633021,7.67624133531919,0.0114472781656292
"ABHD5",-0.0733914292456731,8.87049786012479,0.430432464978234,0.519829188785108
"ABHD6",0.0370819763519461,9.07791765558669,0.446933195194006,0.507207905051456
"ABHD8",0.226158367094592,9.06159023375996,14.8372041347538,0.000415535963838813
"ABI1",0.0528294554332825,9.25655794829409,0.799094475665575,0.37561384371069
"ABI2",0.0298949076672007,9.55815750876346,0.522224137446008,0.473647491735512
"ABITRAM",0.108375235397778,9.01683380217008,2.28282110797175,0.13857781039352
"ABLIM3",-0.333877195841364,8.94777641594961,16.5350469093278,0.000291392015424419
"ABR",0.297558434565308,9.99597937555913,67.9312311103969,2.10188961965962e-10
"ABRAXAS2",-0.00312316157033772,8.92530676532877,0.000490551156035533,0.982487591106442
"ABT1",0.111556979172507,8.97372562485788,2.97840830205615,0.0929416192709817
"ABTB1",-0.143683108655886,9.05712139741648,6.16071676865816,0.0168868683813681
"ABTB2",-0.205497200102309,8.86003757607414,1.97483088746698,0.177686151529007
"ACAA1",0.0249991787765332,9.00010272036035,0.147093814670812,0.703349105164828
"ACAA2",-0.0965364065789628,8.9136278086275,0.837605109291211,0.368575331444803
"ACAD10",-0.331162761099384,9.24835877732349,18.9109958193364,5.99942800090868e-05
"ACAD8",-0.0409656850050499,8.9029115262585,0.210064759057707,0.650862817606473
"ACAD9",0.335413938990236,9.01555814253318,35.4478854133251,6.02103809044795e-07
"ACADM",0.00855372710479069,8.94409750412279,0.019683265410565,0.889322750952185
"ACADS",-0.0512668581077344,8.89371900329264,0.182910729682637,0.673005497551076
"ACADSB",0.0539123360654567,9.05280663660391,1.00515605218888,0.321758534829419
"ACADVL",-0.319217763270472,9.07911319607637,17.4757357446344,0.000118498990647579
"ACAP2",-0.173918010305144,8.98417184082883,5.03361653050693,0.0307571863734319
"ACAP3",0.0712231037133883,9.32422248910394,1.76134440378961,0.191022977784362
"ACBD3",-0.11747488171029,8.90606321122895,1.78094966990629,0.19436000656043
"ACBD4",0.112795005366702,8.87794110578179,1.42104542831944,0.247357237585221
"ACBD5",-0.0502473964232689,9.02938337643868,0.74511326241469,0.392907914159102
"ACBD6",0.116613785179556,9.01017154432026,3.58609718851882,0.0652590329539766
"ACBD7",-0.255193672643127,8.96407581801751,6.21634784942314,0.0175206452231242
"ACD",0.0465434344678259,8.89270134417063,0.254961431718465,0.618590147034531
"ACE",-0.155183273500194,9.14568877109931,10.4013602120726,0.00224021421784474
"ACER2",-0.02105546504153,8.87153285290309,0.016340865347964,0.899638577900738
"ACER3",-0.0966788423293258,8.87226993482893,0.496885499269955,0.489472963758236
"ACHE",-0.266271731140696,8.97086060451643,6.83465610343425,0.0133992182772372
"ACIN1",-0.075631480312135,9.05319595409454,1.72192343735461,0.196295139786971
"ACKR1",0.125627932855076,8.87082150462944,1.86555651509384,0.188060955199436
"ACLY",0.0291067489840882,9.32776966535537,0.424316071683988,0.517698402570557
"ACO1",-0.26932221933651,8.96696739186128,15.2257972559615,0.000424586857681105
"ACO2",0.00461661734242335,9.76451609490683,0.0199735908144793,0.888224613970501
"ACOT13",0.187327613783153,8.92492790893023,5.28677060094255,0.0292531331960688
"ACOT7",0.249699225942321,9.83893839654571,37.1178923481264,2.39474641513793e-07
"ACOT8",0.0871650243602625,8.89405665156198,0.787189417906679,0.384428923462265
"ACOT9",0.0385774045693255,8.89005507539302,0.223243697346415,0.641316052305235
"ACOX1",-0.0920345730032853,8.87914110879709,0.642951969657424,0.432133263701646
"ACP2",0.130665521211113,9.0902676803741,4.44606202174539,0.0404793073888533
"ACP6",-0.100459325492897,8.87058639530534,0.613704308115073,0.443248019845656
"ACSBG1",0.221399436414196,9.00624415441297,7.26785424682981,0.0110799990196383
"ACSF2",-0.159043687413119,8.86120603819148,1.01200808773295,0.328145445802815
"ACSF3",0.00491574483762135,8.87870184666356,0.00304720682284732,0.956527333974607
"ACSL1",-0.215200783151895,8.94615782189865,3.10779875373074,0.0895190646471298
"ACSL3",0.101435771049,9.07364698276301,3.43616370392032,0.0703436347018756
"ACSS1",-0.252476897124298,8.91177753031386,4.38289553781901,0.0466371762791747
"ACSS2",-0.0100458747448017,8.9568039856635,0.00277369354003942,0.958345754236839
"ACTA1",0.194956955010737,8.90725527481653,3.36586074041511,0.0798422868906737
"ACTA2",-0.347124820478739,8.91141753852785,2.52036280904985,0.130631552518645
"ACTB",-0.0407814146165865,12.2451967939052,1.50895768777569,0.228097716186892
"ACTG1",-0.0126219439568729,12.1640801576494,0.189529525902441,0.666176765846098
"ACTL6B",0.0411833663337844,9.15978376728333,0.4130859415697,0.523419086900962
"ACTN1",0.508793708263423,9.32008570764353,54.1755150117428,8.36221176249499e-09
"ACTN2",0.0655952417781456,8.9769181235366,1.07156449113025,0.3075387839094
"ACTN4",0.283307179970815,9.45672306961544,31.9419319977678,1.25502364504062e-06
"ACTR10",0.0803659337418912,9.62321416624022,2.85134092813123,0.0977264837426262
"ACTR1A",0.13264357849288,9.39939277975335,9.8873490203647,0.00276168289644181
"ACTR1B",0.0927533761315144,9.30834941597463,3.71547781262444,0.0598231948286575
"ACTR3B",0.535002455220618,9.82339564399145,66.0102750486761,8.08898987371693e-10
"ACTR5",0.0180701592626316,8.86462646843125,0.0373812188825769,0.84886957149446
"ACTR6",-0.125181657401174,9.04911200225024,2.3850608705727,0.129808844684564
"ACVR1",-0.00095520936934411,8.95061743337421,2.36080200821757e-05,0.996153461687206
"ACVR1B",0.0860690618632678,8.91168333543816,1.54665426119102,0.225096518293735
"ACVR2A",0.261031016922401,8.92767198207125,11.2541862007045,0.00227720675805074
"ADAL",-0.0809437098363927,8.87972951393775,0.511342823889863,0.482839395879546
"ADAM10",-0.289865661268678,9.18965826160711,20.4485056364385,3.8832812963165e-05
"ADAM11",0.194258141799162,9.24940938114885,8.00170982909422,0.00712258824335189
"ADAM15",-0.248567873186448,8.94048414266182,8.63306644437225,0.00621167185049842
"ADAM17",-0.193726504005801,8.87973320870449,2.30472812989798,0.144728561859486
"ADAM19",0.394207740757228,8.98278658693693,29.2683116896718,4.35671600022808e-06
"ADAM9",0.00718234220048319,8.9982846482921,0.014145885456242,0.905939134827755
"ADAMTS10",-0.165795220602805,8.87381772567142,2.1248043431661,0.161127512783555
"ADAMTS3",-0.162890121584198,8.88284823370942,2.09723238203097,0.162637283010302
"ADAR",0.0237393711950085,9.25833306688886,0.250122748706948,0.619176666118821
"ADAT2",-0.0250505247292964,8.89244492901326,0.0729531466838662,0.789590501320786
"ADCK1",0.30090544946363,8.94174289461451,17.208326091077,0.000253808906651759
"ADCK2",0.164301741519868,8.88908704190489,2.71192906864441,0.114173820717132
"ADCK5",-0.00309046476215965,8.93310265713842,0.000923159796136344,0.975967417737093
"ADCY1",-0.00310729529662378,9.30072631055854,0.000294442260329992,0.986399767347944
"ADCY2",-0.097613366564388,9.05705597950697,2.11834635051555,0.15282742117515
"ADCY3",0.073614855503391,8.99273520312029,0.867691564522106,0.357405587217258
"ADCY7",-0.00960958794636013,8.86174209292097,0.0167747969533308,0.8984170651713
"ADCY8",-0.0845838927089359,8.91461391337565,0.661916050392641,0.423310811655745
"ADCYAP1R1",-0.163839873157031,9.23962017815502,7.02425678658395,0.0106671632150512
"ADD1",-0.021956337371982,9.52620415427172,0.171761329215112,0.680319291465619
"ADD2",0.015998004322832,8.86401732005702,0.0619884329282808,0.806224807535549
"ADD3",-0.660792251965006,9.29954906667807,84.9650927785415,2.07424140445566e-12
"ADGRB1",0.146072467063999,9.57223173081054,5.13464489432725,0.0286198339256417
"ADGRB2",0.345125209074348,9.9453662227535,65.332730402196,2.80363486634501e-10
"ADGRB3",-0.129264477309996,8.85908097426581,1.12264835824194,0.30398374199992
"ADGRE5",-0.0669076126003676,8.86131962028322,0.104359413836237,0.750490787923306
"ADGRF3",-0.072070747227469,8.95792549450139,0.728406880361787,0.399376401234005
"ADGRG1",-0.194551715120464,9.32201704395284,7.75983049024445,0.00754572448756331
"ADGRL1",0.085875486692742,9.26378182543591,2.90408726490359,0.0955093579340256
"ADGRL4",-0.063155945749024,8.86537836868457,0.0152006472738923,0.903245683265301
"ADI1",-0.154379018011143,8.9368625107375,3.44983303044473,0.0730751271550367
"ADIPOR1",0.127915332169061,9.31690992359912,10.2032110812796,0.00246625383827601
"ADIPOR2",-0.0370318887738707,8.94281296128352,0.155417332159833,0.696111495069475
"ADK",-0.0434721180568382,8.99843645147806,0.434049926759244,0.513807762397754
"ADO",0.205825344099702,9.07832939811817,10.3825047555247,0.0024218382414211
"ADORA1",-0.287627642920108,8.96566763591448,10.1283773452176,0.00312018411050854
"ADORA2B",0.0161648257548835,8.88008312785562,0.220849907182578,0.643449882989062
"ADPGK",0.035358945777475,8.92396950943491,0.196155242880599,0.661292730254573
"ADPRM",-0.0221092997513605,8.88715161466003,0.0446713663853115,0.834624680177193
"ADPRS",0.0629084152498225,8.98948824002537,0.990557562104367,0.325821646476245
"ADRB1",0.303910359524025,8.98183870475215,21.5556414927202,4.55051315104582e-05
"ADSL",0.0913096536813559,8.94424564115637,1.81092267601537,0.188056554374827
"ADSS1",-0.191627224257685,8.93916074309892,5.01304526461136,0.0336218296612924
"ADSS2",0.0736478988718474,9.15483769408165,0.727960150796348,0.39912800849817
"AEBP1",-0.0533866769605441,9.00197295930146,0.0946310872164829,0.760104986810578
"AEBP2",0.0120423521106025,9.01799683725719,0.0604313688759854,0.807044361889567
"AFAP1",-0.176213391356998,9.01767846172377,4.9401035687983,0.031617482721532
"AFAP1L2",-0.205630967983273,8.91935271998683,2.79437621125919,0.106255522379066
"AFDN",-0.272862347382591,8.88586854608216,6.01743425528228,0.0230577578815229
"AFG3L2",0.0522119832896809,9.10671581408121,0.91325282431065,0.344286475623943
"AFTPH",0.204814892038875,9.10602569945026,16.9066562565291,0.000170358713443611
"AGA",-0.227047799823194,8.90542450377909,5.19474830388717,0.0317576562109392
"AGAP2",0.0476460408007398,8.88138395334673,0.303162327954248,0.587934926591265
"AGAP3",0.103092653054753,9.1329698252358,3.59537556140961,0.0642457478178643
"AGBL5",-0.0648923295516494,8.87788959849174,0.306897044997784,0.585811783334349
"AGFG1",0.0202787172243895,9.01285680137653,0.121134399527648,0.729609873766226
"AGFG2",0.067873734586001,8.91127774217801,0.709746261822749,0.407367580509676
"AGGF1",-0.0467355327640088,9.07661540769863,0.562446105707889,0.457150876622573
"AGK",0.137755558142632,9.05190303628339,5.06868321827028,0.0296974072039375
