"","logFC","logCPM","F","PValue"
"A1BG",0.255117719306017,9.1979627036423,7.08156706177421,0.0112625841082029
"AAAS",0.0503590715936558,9.21518969919423,0.256201975871095,0.615433853058686
"AACS",0.13839536136428,9.35898540257383,3.45899934209928,0.0694608100216835
"AAGAB",0.0323585013670154,9.30772053585979,0.230715667360759,0.632846265103971
"AAK1",-0.054283328408712,9.27237997424497,0.306286113838476,0.58376136251993
"AAMP",0.0232340186211572,9.47529495241772,0.185130349442562,0.66834790338223
"AAR2",0.0441142561768936,9.2713542406733,0.322922670305001,0.572404284308327
"AARS1",-0.0121222958611978,9.62975159216228,0.0943147892934532,0.759675197128608
"AARS2",0.0302054912364004,9.20272072180743,0.112586781809187,0.738990621889724
"AASDH",0.0504517302850218,9.20525583159512,0.264141812014197,0.610119506497477
"AASDHPPT",0.123694275281723,9.89102576161238,10.6227370729871,0.00177137199844358
"AASS",-0.117472212829731,9.19451724853573,0.687971093707629,0.41195810741578
"AATF",0.0219411563976836,9.2193263490117,0.0765757467119673,0.783352762432475
"AATK",0.0385710535072247,9.35357347674336,0.545186219161553,0.463053284296702
"ABAT",0.102357101266488,9.70503513020065,4.85908740850438,0.0309196492602655
"ABCA1",-0.134624909625914,9.19643029249824,1.13906546984496,0.292444324408066
"ABCA5",0.0939128260458068,9.21004028784279,1.06835589633453,0.3074419433377
"ABCB1",-0.0588630304610982,9.19967509889024,0.18622399985737,0.668440205896581
"ABCB10",-0.0140382187926532,9.20457515551599,0.0145589062256231,0.904567141388547
"ABCB7",-0.0671793784692717,9.19697743840777,0.304948036278624,0.583959489427749
"ABCB8",-0.0592008411433205,9.29493120978274,0.77032605903017,0.384062060519305
"ABCB9",-0.136740245773039,9.24828065319529,2.02524855101699,0.162819066590108
"ABCC1",-0.0275986044722809,9.19640058712604,0.0552500659390092,0.815402664116145
"ABCC10",0.0849705318551902,9.24386458199896,1.02574173248556,0.316497700348037
"ABCC5",-0.0481650972392042,9.33937339813323,0.731610417300433,0.395681537422947
"ABCC8",0.0394135641470029,9.23755733058512,0.320303245688262,0.574269293328824
"ABCD2",0.112157180901973,9.26335963268255,1.76849563812215,0.190762600267285
"ABCD3",-0.0194391450875394,9.39713901741082,0.0818427481425211,0.775726110326783
"ABCD4",-0.0552724700945842,9.22058844630023,0.263465052501077,0.610453019055677
"ABCE1",-0.119646535453138,9.20734858944812,1.28455861344642,0.263792475490351
