"","logFC","logCPM","F","PValue"
"A1BG",0.292952806241383,9.1979627036423,8.63565522131946,0.00552146741364496
"AAAS",-0.0491378187758549,9.21518969919423,0.224083154697074,0.638439730169332
"AACS",-0.0589720520495315,9.35898540257383,0.444842125010854,0.508204476384496
"AAGAB",0.0481600275083395,9.30772053585979,0.492820874046801,0.485550597231146
"AAK1",-0.0231675735058238,9.27237997424497,0.0496639332202475,0.825045882170526
"AAMP",-0.0152213282996157,9.47529495241772,0.072983989422874,0.787850693280513
"AAR2",-0.0507734643267985,9.2713542406733,0.376555455025053,0.542239082969248
"AARS1",0.00184744050879232,9.62975159216228,0.00269342476500325,0.958757872429508
"AARS2",0.00446480853427214,9.20272072180743,0.00746077599373869,0.931603282182807
"AASDH",0.00129639515496003,9.20525583159512,0.0018004238936033,0.966366117270591
"AASDHPPT",0.0954428123368031,9.89102576161238,6.06622030720155,0.0164090234534642
"AASS",-0.218054744838982,9.19451724853573,3.20567512094039,0.0812330011827944
"AATF",-0.00349683170760833,9.2193263490117,0.000176755801395837,0.989455557914822
"AATK",0.0184304069833578,9.35357347674336,0.135072819385399,0.714470158861
"ABAT",-0.0804135621564639,9.70503513020065,2.66868103074583,0.107004580527358
"ABCA1",-0.0791235295229555,9.19643029249824,0.273305629117963,0.604094936140492
"ABCA5",0.164648241523473,9.21004028784279,2.80205423845099,0.101840778964601
"ABCB1",-0.0437905049632963,9.19967509889024,0.0792781045685302,0.779757846650287
"ABCB10",-0.0110146218046994,9.20457515551599,0.00814188436302383,0.92855508024924
"ABCB7",-0.0576806107476111,9.19697743840777,0.206895873879539,0.651742502597916
"ABCB8",0.0166826602590929,9.29493120978274,0.0589610898825486,0.809079175963782
"ABCB9",0.0265668895093516,9.24828065319529,0.0913755989795206,0.764075260097596
"ABCC1",-0.0117485268734673,9.19640058712604,0.00687400634377266,0.934349381791933
"ABCC10",-0.00417418973029485,9.24386458199896,0.00120316899064265,0.972480736546632
"ABCC5",0.0224816348558613,9.33937339813323,0.161448948862448,0.6892188608834
"ABCC8",0.0944616136280092,9.23755733058512,1.45475162786706,0.23414241884267
"ABCD2",0.151480307805239,9.26335963268255,3.07414621712199,0.0868599449752353
"ABCD3",0.0875062475271658,9.39713901741082,2.03675329317367,0.15832754279729
"ABCD4",-0.0746221712646253,9.22058844630023,0.497655149865139,0.48444669597846
"ABCE1",-0.0493216623905108,9.20734858944812,0.191811821320177,0.663766048117782
"ABCF3",-0.0284535747129943,9.27383056467049,0.149127464675499,0.700993511248281
"ABCG2",0.00195174415432697,9.21704579691469,0.0421044244627475,0.83842557287336
"ABCG4",0.052332621189052,9.22239743920344,0.42033720556819,0.520278241016479
"ABHD10",-0.0357657630244251,9.31184470626056,0.20519046994817,0.652283015282098
