"","logFC","logCPM","F","PValue","FDR"
"TDP1",-0.595637666765006,4.44851622382697,6.36459439036179,0.0119580542565955,0.0196206525659302
"INCA1",-1.22367796224738,2.94916474707125,6.35916301176165,0.0119712420215234,0.0196404085681343
"FAS",-1.63982112208178,3.24068003836227,6.36397296512356,0.0119914236665428,0.0196716340715995
"SOAT2",-2.08640652142116,2.39616302594517,6.36289912527646,0.0119982486459332,0.0196809444110736
"TMEM175",-0.342396838664184,5.89095362467447,6.3675336937227,0.0120003481297202,0.0196825023932564
"SAFB",-0.310323410593955,6.1677479518286,6.36848749528356,0.0120177188189597,0.0197091049124045
"ZC3H12A",-2.7124064239123,1.99061734884626,6.36788504835827,0.0120285240153553,0.0197249359332262
"RPRD1A",-0.230303219871902,7.24912599125535,6.3652897456944,0.0120484628254593,0.0197557402137595
"TMEM254",-0.491665816619942,4.70962602663125,6.35314797559639,0.012052392289353,0.0197602907482976
"WDYHV1",0.475456964442023,4.07051106845142,6.35014525750218,0.0120583559207649,0.0197681751760504
"UAP1",0.473104214329903,4.74442141806346,6.36255699363394,0.0120656796093902,0.019778287525159
"C3orf22",-2.53553795632755,1.98190514834093,6.34414794698706,0.0121369124024377,0.0198931489066285
"FAM91A1",0.330691670299655,5.29211397001462,6.34174634384259,0.0121765974214419,0.0199562844969448
"RNF122",-1.63366171396857,2.69342780380027,6.32895869422901,0.0121782720410856,0.0199571185357887
"TUG1",-0.325401754825839,5.93784669726191,6.34371508677906,0.0121817387082656,0.0199597059301193
"KAZALD1",1.33739164823769,1.91462677991845,6.35780904284868,0.012182182667279,0.0199597059301193
"SLC16A12",-1.6698578722366,2.78832764004534,6.33371652374474,0.0121845459122253,0.0199616675614639
"SERPINA11",1.49833370634388,1.70537505699403,6.39576542224512,0.0122450215366339,0.0200588239122737
"PADI6",-2.46973484222515,2.07117247199653,6.32691426171368,0.0122667111537044,0.0200924315873918
"PLEKHD1",-1.03880272177475,3.40280176703493,6.31550868344476,0.012269775909148,0.0200955288974087
"ERAS",-2.64582140601718,2.01245871969172,6.32300531193913,0.0122745336447775,0.0201007740852451
"CASC1",-0.553362972775303,4.62725440968723,6.31796749098105,0.0122753266975022,0.0201007740852451
"PIRT",-2.12316231834758,2.35961585708645,6.31686022842597,0.0122893312386731,0.0201217818291969
"RRM1",0.436319062273154,4.55350062073588,6.31625415824522,0.0123014529193912,0.0201397029721695
"DACT1",0.736974544812938,3.25387088468662,6.30574752855957,0.0123170707094,0.0201633439037032
"CPSF2",0.338137464696473,5.28660993983542,6.31626449543614,0.0123526999506179,0.0202197364140528
"STEAP3",-2.69080729280792,2.00980907796618,6.30095509212086,0.0124276775274107,0.0203405200066224
"RP11-81A22.5",-1.60711647388264,2.54459076076258,6.29233068811449,0.0124347795131682,0.0203501983811719
"NOL7",0.351752434801076,5.35481363975068,6.29705605244929,0.0124582572471017,0.0203866721535444
"HAUS1",-0.659943466251524,3.97317656941356,6.28992936077982,0.0124670307100606,0.0203990792082804
"TSPAN4",-0.848353497678857,3.37746484912261,6.28371995075447,0.0125102225134813,0.0204677952437691
"BUB1",1.41745805779791,1.88805851064557,6.29549905036893,0.0125195103861529,0.0204810337134197
"SLC3A1",-0.770451613673259,4.07474917664812,6.27949153349636,0.0125413117661587,0.0205147389104374
"AHDC1",0.30345475817525,6.03437771946652,6.2901641778533,0.0125464743970716,0.0205212230512913
"PPP1R1C",-1.51571037042336,3.94915861642743,6.2832050145188,0.012555175157486,0.020533492424165
"PARP12",-1.12339674373873,3.273215996548,6.27186747194644,0.0125972026742936,0.0206002588388486
"MYLK4",-1.02405023906404,3.49603317709709,6.27041517572854,0.0126056836403768,0.0206121589229466
"TPH2",0.800189177952972,3.17745051992159,6.26564997494179,0.0126212484602993,0.0206356387776071
"TACC1",-0.277444139669557,7.47467517797809,6.28129535881258,0.0126234902026847,0.0206373331044655
"MRPL13",0.407434167202661,4.68097218381065,6.2697502212737,0.0126288592496841,0.0206441392489823
"DHX38",0.410564140832607,4.49708104694005,6.27189046062466,0.0126320915636285,0.0206474515533053
"DYDC1",-1.78643250924573,2.74018116891462,6.26879387280018,0.0126394826972161,0.0206575602650444
