"","logFC","logCPM","F","PValue","FDR"
"AK4",-1.62790655789743,5.15001788943479,132.792106235141,6.70061923379007e-27,1.18140681032426e-25
"FMNL3",-2.01790363690648,5.32906216994702,133.990806899986,7.75988427747451e-27,1.36676151060045e-25
"RP1-66C13.4",1.4597560281046,4.10794925783517,130.128194556944,8.41609314943625e-27,1.48081721190492e-25
"KLC4",0.937204872245064,5.54729361732008,131.847974994108,8.51843945013836e-27,1.49728627706744e-25
"KHDC1",1.06381160931122,5.48895601004477,130.621708158623,8.54147413165955e-27,1.49979525265653e-25
"RAD52",1.09379364925651,5.29862501921035,131.477800291771,9.01367551302085e-27,1.58108734408726e-25
"COL4A1",1.55125986236901,5.17863984178085,133.95005878695,9.2551812003874e-27,1.62178814893175e-25
"SLC29A1",1.0945472763073,4.98146707365166,130.394969188976,9.44486434411869e-27,1.65333412649603e-25
"LHFPL4",0.897069732088688,6.69829720308816,131.265974805523,9.88874485923462e-27,1.72926774249333e-25
"GSTA4",0.848277034990706,6.53465999969267,132.393049572833,1.08880510819176e-26,1.90207586247378e-25
"BCO2",1.19834591110528,5.11935969157832,130.224365903472,1.12643626956902e-26,1.96580926962503e-25
"APOO",0.895714224016816,5.81514656430284,131.849275931967,1.20092103934295e-26,2.09366274883415e-25
"F2R",2.03024409025058,2.70587491401331,128.138647084583,1.23560655720365e-26,2.15194143024685e-25
"DTNB",0.744817711103446,8.16561046947582,133.363423997478,1.28144584415471e-26,2.22950740365129e-25
"ITFG3",1.22241649228499,4.48713750009129,129.302472416754,1.37467408510204e-26,2.38928125248191e-25
"SACS",0.807851391739918,7.04959326262949,132.261314040023,1.50707658194082e-26,2.61674960272077e-25
"FBXO40",2.10173775788947,2.87563551655047,128.13843746025,1.51557132648329e-26,2.62883293914832e-25
"CCDC57",0.82591330471693,6.7269601383867,130.781684540247,1.62594919775134e-26,2.81743423739909e-25
"TTN",1.36661586632136,5.4963186182479,134.13571558046,1.64258129191846e-26,2.84337631118747e-25
"AKAP1",1.10671731879138,4.81253002634074,129.40517881304,1.97341790053766e-26,3.41261762193987e-25
