"","logFC","logCPM","F","PValue","FDR"
"ATP8A2",1.34532747674194,8.90115484390554,450.680045688713,5.21034577874272e-67,3.84487585052049e-65
"EYS",2.12858231211558,6.6425224486058,489.619135104529,5.73356338444083e-67,4.21281567131446e-65
"GRIN2B",1.49972318298922,9.49043654741209,451.589340268174,1.00946992734768e-66,7.38552357102237e-65
"UTRN",1.62145673522541,7.66246947017116,466.777057395152,1.34479463085904e-66,9.79697194906668e-65
"KCNC1",1.83233752123519,5.97502139182189,421.104724257233,1.71851057477699e-66,1.24664834916026e-64
"OVCH1",2.62386165686197,4.19452450507075,408.915604980953,1.85381492505132e-66,1.33912706822272e-64
"CNTN4",1.5167394528703,9.51929059325091,450.268758148163,2.36278147208976e-66,1.69961423538558e-64
"THSD7A",2.1248230513364,8.17876200897504,499.885848539342,5.08829770991501e-66,3.644839196391e-64
"RP11-514O12.4",2.05765049830115,4.52207025271704,404.101912204851,6.97535413919246e-66,4.97575261929062e-64
"DLX5",3.39888979424973,3.22428462679354,415.449755133419,7.23551127045988e-66,5.13991506017731e-64
"FAM153C",1.74778900966215,6.88444576939946,408.242333094676,1.9458403974595e-65,1.37656147126061e-63
"DPP6",1.43220819283047,10.062606308628,440.195771013646,2.47749737089937e-65,1.74546316830441e-63
"RUNDC3B",1.50753619343294,7.42211069965641,422.170835413413,5.15307588760647e-65,3.61560078671405e-63
"LIMCH1",1.39544049417508,9.13258594240039,435.805129748949,6.14721117275422e-65,4.29552062357356e-63
"ANKRD30BL",1.55149047687679,8.33752796645246,422.829297095786,6.38948251077829e-65,4.44666425140343e-63
"VSTM2L",1.82322892505258,6.63421120183343,448.642075485449,6.5046692919097e-65,4.50849952540462e-63
"C15orf26",1.79258823985365,5.67970462881733,400.980604600737,6.71557535297699e-65,4.63591330818412e-63
"SCARA5",2.93321011569109,3.13339224565319,388.188892090675,8.03065614812707e-65,5.52147924722632e-63
"RELN",2.87568999445747,7.86729338014618,450.693711433037,8.12288156325455e-65,5.56254929451672e-63
"KIAA1324",1.52023463968636,6.38978662604195,405.730903849668,2.82082961259548e-64,1.92400808635994e-62
"FGF12",1.33195338912349,10.2599066990408,428.869451297924,3.84307610915569e-64,2.6108517059026e-62
"TMEM47",2.24128621087598,5.35964911574707,445.720516500954,3.99984140272669e-64,2.7066120480111e-62
"DCX",1.76675998979805,6.18363149550321,395.11507071569,5.44473992446149e-64,3.66984045302286e-62
"DLX6",4.12512763596706,2.88771847644818,427.065121207963,8.54390016777707e-64,5.73614003420955e-62
"CNTN3",1.62564322758314,7.75845806535904,421.716857935741,8.96643733158188e-64,5.99630496549538e-62
"PCDH11Y",2.0422359597103,7.94881074817664,460.406433399248,1.18521432478052e-63,7.89527986001651e-62
"GRIN2D",1.91535566305322,5.54482881577498,387.693015646908,1.23573829552793e-63,8.19993783699153e-62
"GAS2",1.55134891116899,6.35529365565944,395.459974605703,3.1772688824706e-63,2.10018699876049e-61
"ADAMTS19",2.02327733930906,7.21570320689633,440.063505895923,5.19757423634165e-63,3.42240272792958e-61
"PDCL2",3.06209600817997,3.17791218794633,384.973639173779,8.77920799885499e-63,5.75862225825277e-61
"RBP4",2.24129856833657,5.00189644510081,397.049701275526,1.74167711573447e-62,1.13807298554863e-60
"UNC80",1.31104787693413,8.47754680812805,399.296669389261,1.25236588727813e-61,8.15228288600818e-60
"ENTPD3",1.77917896818291,5.86342199919867,374.522010250768,1.31323756529641e-61,8.51614663555852e-60
"SLC8A1",1.51698816277461,9.81402867834209,411.587093777659,1.82202639949397e-61,1.1770978097863e-59
"RYR2",1.4442791405095,9.767440355593,398.622851632072,5.08950817158146e-61,3.27565337960431e-59
