"","logFC","logCPM","F","PValue","FDR"
"ME2",0.15440693790311,6.22382739972741,2.25905403836762,0.13364698106216,0.210898360750685
"BRWD3",0.176035750370837,6.12044409349872,2.25616526153012,0.133861296708519,0.211217087525331
"TM4SF5",0.485371734445158,2.0140804180305,2.25605506235174,0.133883553507604,0.211232737632494
"E2F1",-0.868517771556999,2.73019076088872,2.25298553146437,0.133981423467993,0.211366724527088
"SPO11",0.592451853339998,1.65929064963738,2.26853924099688,0.134000604887817,0.211366724527088
"CDH15",0.78658377945779,1.82078298058133,2.25633921194804,0.134005515655199,0.211366724527088
"PRSS51",-0.512139482126515,3.83407404053315,2.25181580823829,0.134158847164148,0.211577648163379
"ATP5H",-0.204238382092832,5.82327262340657,2.25254219939908,0.134163957269956,0.211577648163379
"FAM9C",0.877652405343489,1.85031947966766,2.25367000452973,0.134256472425916,0.211704044204816
"WNT9B",0.62278592214826,2.4804694321083,2.24926540322447,0.134334334651401,0.211807313430832
"CNPY4",0.390852017793206,3.43239506037173,2.24825042666911,0.134385980179242,0.211869231114156
"ALDH3A1",0.728318377164587,1.70909037298646,2.25710738210892,0.134439293119373,0.211933765948771
"GABARAP",-0.362715477737632,4.07277911179865,2.24731455603795,0.134501034800821,0.212011574973764
"RP11-12J10.3",-0.834076550069999,2.59183154785676,2.24700115023708,0.134532116988817,0.212028708532561
"RRAS2",-0.239840721779349,5.8529968557281,2.24799032259308,0.134558541617573,0.212028708532561
"RASSF2",-0.429469831510553,4.49791929786107,2.24637851440977,0.134561435051208,0.212028708532561
"PPAPDC1A",-0.335123190842581,5.33479619926605,2.24762354780104,0.13456144382046,0.212028708532561
"DNTT",0.662232629116846,1.837841342182,2.24824464444814,0.134683515283937,0.212201526013345
"RPAP3",-0.213720996677075,5.12999166291105,2.24456069639216,0.134834645149052,0.212420090636954
"COQ5",0.233349369085328,4.85584788487245,2.24385574021668,0.134853692955222,0.212430550551473
"CLDN19",0.724116343760122,1.81498368697065,2.24515190636514,0.135012407655506,0.212661000925777
"IMPACT",-0.341530680380919,4.12275440052673,2.24086852119946,0.135052308540079,0.212704279871771
"ZFPL1",-0.318036873657384,4.13212430208078,2.23972892834186,0.135162999607407,0.212859033509226
"ABHD14A",0.516092721010863,2.47131665719443,2.23915780687283,0.13523736439534,0.212956556148659
"ZNF317",-0.365817813382128,3.66471965587662,2.23841254107417,0.135257990797571,0.212969447480403
"FDXR",0.417849052982568,3.12879895923361,2.23694367996498,0.135344396996091,0.213085899997525
"ZNF595",-0.269249049269676,4.74059446714969,2.23761494833372,0.135379863314329,0.213122138845178
"ALKBH7",-0.357206655909871,4.19932557364878,2.23672581195859,0.135418665663631,0.213141436072064
"PSME1",0.326779455864114,3.75582425437397,2.23665314673489,0.135428189452338,0.213141436072064
"TBXA2R",0.459580331072787,2.90240875279553,2.23678428447808,0.13543867035741,0.213141436072064
"C14orf169",-0.575476350050886,3.01114120571369,2.23579988305915,0.135441920737616,0.213141436072064
"LSM7",-0.225049140731799,5.62427469792562,2.23760240564466,0.135458063815941,0.213147247475083
"BIK",0.474881476735079,2.12764734539007,2.23430487709116,0.13571700637827,0.2135349053754
"RPL37A",-0.187853350943318,7.97041435756243,2.23803177758035,0.135729371512565,0.2135349053754
"ELSPBP1",0.365211570496661,2.44596548170474,2.23358722272695,0.135751067180715,0.213549413776885
"DACH2",-0.256284735888031,5.71115981660979,2.23422945643279,0.135767432050773,0.21355553442753
"IDH3A",-0.173636082186973,6.25433793184041,2.23348241595683,0.135844734476417,0.213635538593713
"ABCG2",-0.455061515871072,4.9624070912577,2.23307301898099,0.135849268398357,0.213635538593713
"CTD-3074O7.11",0.795999508120139,1.85811809360406,2.23387676130199,0.135855730646598,0.213635538593713
"SLC16A4",-0.45482117987317,3.79583586746535,2.23063793146078,0.13595941715224,0.213778951290077
"NMNAT3",0.206267034391565,5.66006772287617,2.23063879243975,0.136026855249791,0.213846865964372
"MANF",-0.295330851930992,4.70155029652059,2.23023440466944,0.136027591726169,0.213846865964372
"SIMC1",0.164952292080011,6.49141441506415,2.23089491402009,0.136063217601379,0.213883232516353
"PEX13",-0.227508659578747,5.07164674652497,2.22816693875434,0.136228128280113,0.214114557048442
"SLC37A1",-0.303049949048374,4.67759038131993,2.22788178469528,0.136235389598638,0.214114557048442
"SDK2",-0.231497362341227,5.95677045292275,2.22746919124629,0.136355599302275,0.214283813113177
"SLC22A14",-0.532957522703777,3.82591310599742,2.22617275502596,0.13637679344474,0.214297448717206
"ENSA",0.134861475273377,7.4862356337453,2.22599059332422,0.13653987105183,0.214534011784814
"NEK5",-0.32666157482503,4.50162629918585,2.22287378843847,0.136656461864511,0.214697497212116
"TMCO2",0.52181426666282,2.16300795104502,2.22276952242699,0.136734022870031,0.214794957744841
"HMCN1",-0.477913895761367,4.03271810658819,2.22173123351487,0.136743589045621,0.214794957744841
"CCDC106",-0.413593921357316,4.58000983717561,2.22183630615894,0.13681930161532,0.214894169142595
"ARMC4",0.399432297905802,3.33359867629034,2.21965586433817,0.1368549542574,0.2149304482971
"STAC",-0.57430030195876,3.39644509864783,2.21842218249316,0.137007109896176,0.215149671750369
"IFNGR2",-0.162096568758054,6.21619157801519,2.22022498231892,0.137022894945136,0.215154724521758
"DRC7",0.639442637599389,2.51723002530246,2.21705449260373,0.137108880950875,0.21526033746061
"C17orf70",0.319680763711441,4.06955673202344,2.21773360906282,0.137115302570558,0.21526033746061
"MIB2",0.31445127056005,5.23316934518132,2.21786440697074,0.137317168260339,0.215557484010361
"ZNF460",0.317793528558353,3.90314026717505,2.21449589224294,0.137350306546546,0.21558973577307
"TWSG1",-0.205721429913208,5.61821059676161,2.215409017973,0.137391416427546,0.215634492962925
"ADCK2",0.471038167934788,3.01091287323257,2.21344172624844,0.137461013156937,0.215723947680517
"SMIM17",-0.416380095107423,4.39516370771792,2.21218603341548,0.137593653783404,0.215912314644535
"ATP7B",-0.318674720382193,4.53970264796312,2.21168694620629,0.1376330649954,0.2159543646523
"NLRP10",0.584725978148988,2.47727610495427,2.21170349419753,0.137675692102964,0.216001452419607
"ISLR2",-0.54144378936202,3.84738285868841,2.20729957399546,0.137939799640183,0.216395983674511
"RPTOR",0.145726129104686,6.7308571824841,2.20955711533604,0.137972186981049,0.216426959970273
"TMEM201",-0.374167771756925,3.94936784012371,2.20687167567117,0.138060493808416,0.216545639395335
"RAD50",0.141802770999249,6.93306316292689,2.20770140233395,0.138146302835703,0.216660379676368
"WASH6P",0.347835188861601,3.60574243125651,2.2042578849456,0.138285739325839,0.216859197330618
"PFKM",0.191662059352931,5.82100668075479,2.20499852005317,0.138321508798741,0.216877633147161
"SNIP1",0.327994118832305,3.74747865579642,2.20349546936113,0.138322831561556,0.216877633147161
"VCX3A",0.734923871429689,1.64792890358987,2.21743077951982,0.138406023778954,0.216971801189433
"HIST1H1E",-0.922115892354604,2.15083526322243,2.2031325557454,0.13840823836389,0.216971801189433
"TPP2",-0.166037229397899,6.37991771017,2.20330130928681,0.138523914333054,0.21713325520801
"TRERF1",-0.164712287850453,6.96370146568178,2.20218496407334,0.138598368737937,0.217230071664697
"ZNF683",0.712059842151837,1.75695542290772,2.203688573934,0.138627058311421,0.21725514814093
"FOSB",0.585381657129885,3.64421416617727,2.20071068535132,0.138641560468696,0.217257987663531
"COX16",-0.870734986302776,2.326871463176,2.19751663336872,0.138856472608841,0.217574849996647
"PNO1",-0.290270463912118,4.38416033527408,2.19722196337648,0.138928731720995,0.217668151099426
"ATP13A3",-0.178518433009247,6.66146633299331,2.19919300375682,0.13896888802269,0.217688592592132
"L3HYPDH",0.278319798009013,4.34853058971585,2.19656355987723,0.138980478242924,0.217688592592132
"USP38",-0.282065922718492,4.5799564271413,2.19677892499583,0.138984293697438,0.217688592592132
"MRPL36",-0.294377776253115,4.55063884221051,2.19676830907043,0.138992640515456,0.217688592592132
"SMYD3",-0.19009300772764,6.29849228368046,2.19724875456978,0.139039160557906,0.217741532084829
"TMEM139",0.667868168039584,1.82178312549332,2.19994006499873,0.139147276506188,0.217890915008317
"NT5DC4",0.779336912677066,1.80647265067436,2.19646523163096,0.13932076222038,0.218142623853384
"SULT1C2",0.611167782003732,2.44999838386152,2.19205696238211,0.139365004819671,0.218191941702128
"NCF4",0.735077632550313,1.88000626329016,2.19474368059841,0.139540428444185,0.218446610731935
"CCL26",-1.16308344186071,2.16564988457157,2.1909033815323,0.139564636779822,0.218464531559893
"TNFSF10",0.610948112684997,2.81932406661584,2.18713247337389,0.139837995127781,0.218872415120462
"C12orf65",-0.23737684035794,5.15386809852748,2.18754972116903,0.139867514824389,0.218898606252266
"ZNF229",0.91707702019548,1.72211658724749,2.19421090958502,0.13992748006409,0.218972436809617
"GPR17",-0.812668828437259,4.39888199236525,2.18529149142898,0.139995345372391,0.219053684181204
"ZBTB12",0.907926547205036,1.6458140590761,2.19962334793398,0.140004989036842,0.219053684181204
"MGP",-0.823413991054948,3.18963907178695,2.18708307238705,0.140062612760289,0.21912381709368
"SYK",0.438159214680361,3.84424796267313,2.18326923446337,0.140126512369253,0.219203754729679
"LUZP4",0.666559791543204,1.74883201906691,2.18915113732066,0.140145389077453,0.219213253632343
"EIF2A",-0.227636429529055,5.20682740665903,2.1822046125781,0.140338836999001,0.219495787449561
"DCLRE1A",-0.530199004280532,3.09011613584262,2.17963184251642,0.140455892143496,0.219658799077067
"NRG4",-0.294514966142778,4.9053671750168,2.17889053650636,0.140584812930505,0.21984033589425
"ZBTB22",-0.459869054777187,3.59828082320601,2.17787903314596,0.140626954017225,0.219886149673476
"FASTKD2",-0.2298285722057,5.06168512163498,2.17734594350256,0.140748718962057,0.220056444623783
"CDK12",0.144799482510901,6.53600070947934,2.17842535313146,0.140772341164153,0.220073279219276
"PGAP1",-0.207595479364259,7.07227386688937,2.18027136479148,0.140834415314747,0.220150218242191
"RASGEF1B",-0.140704445998803,12.2139771237736,2.17542715556598,0.141065589554455,0.220480465427717
"EMC3",-0.17848123373795,6.05351951886021,2.17478608564209,0.141071437984534,0.220480465427717
"AKAP3",0.53864474764341,2.58229832411429,2.17198872074683,0.141143091917916,0.220566018099429
"TAF2",-0.172662066782948,6.31622286648229,2.1740209951501,0.141151944760359,0.220566018099429
"FSCN2",0.858235476356404,1.70517198984008,2.17878141683788,0.141171521009319,0.220576475283338
"GOLGA8O",0.665892293118194,1.68378808236326,2.17864294234969,0.141485601471626,0.221047043000022
"CPSF3",-0.250329435410701,4.66663452254737,2.16849699748921,0.141558587210318,0.221140889957171
"PDP2",0.259577261968251,4.4132232758307,2.16789350368947,0.141600046580185,0.221185474220143
"STKLD1",0.437147853443239,3.12157027895169,2.16542890270467,0.14175028367007,0.221389287713141
"ZBTB4",0.151103915591263,6.36863932844101,2.16766614899223,0.141756388546229,0.221389287713141
"CACNG5",-0.762132379846836,3.56312002633259,2.16631304456669,0.141832674976271,0.22148822362435
"FER",0.123801792884086,8.42870505406374,2.16663327538227,0.141866908028362,0.221521476235458
"LARP4B",-0.141663923571245,6.89888041136901,2.16559771368439,0.141965095571704,0.221640863453743
"APOH",0.384180123989973,2.78450516708974,2.16431894226973,0.141969258681878,0.221640863453743
"TGFB1I1",0.623126647071037,2.01965459220252,2.16492879585329,0.14203994193765,0.221730993523532
"IKZF5",-0.287145149199537,4.371881277011,2.16235543136371,0.14209926761369,0.221803379061486
"ELF5",0.561184102310975,1.80985696983848,2.16377063130233,0.142184441848837,0.22191609485387
"SMC1B",0.35021539334695,3.5045629990735,2.16067792301013,0.142275098532215,0.222037346114087
"CD46",-0.162757594735682,6.55710752821799,2.16141714660252,0.142329095194009,0.222101368127011
"ZNF761",-0.526831650350192,3.04436252686972,2.15508867613896,0.142701957898594,0.222662916444032
"ETF1",-0.201880178166294,5.41095826541862,2.15503895014532,0.142884016094668,0.222924822363484
"PDHA1",-0.218185961726977,5.46257701161304,2.15460049802201,0.142895852839771,0.222924822363484
"ZNF791",-0.178628316258402,5.51666572423412,2.15450993450612,0.142922113209411,0.222945474090671
"ZNF106",-0.170919811625274,6.67665388357447,2.15482335038231,0.142940260586177,0.222948920798619
"MRPL10",-0.355838392356017,3.82587392730195,2.15279423437116,0.142950368201311,0.222948920798619
"ZFP41",0.548496223760127,1.63185036581163,2.16961454427341,0.142979395015359,0.222973878908995
"EXOSC4",-0.396757759654267,3.89288266362871,2.15219705812661,0.142999880432882,0.222985513526819
"TMEM212",0.541351933961289,2.54888760922713,2.15210948807711,0.143100752531235,0.223122484821014
"RP11-500M8.7",0.574101845454667,2.14022057075084,2.14953295502557,0.143293588596352,0.223402808193201
"L1TD1",0.547852719629421,2.40091803044203,2.14863151914993,0.143377491955836,0.223513263730096
"ADAT2",0.283580406642038,4.19303717534348,2.14729268882814,0.143479904124563,0.223652550178688
"CCDC13",0.434787094500393,3.32248538220262,2.14668448409433,0.143496914079267,0.223658700749913
"CCDC150",0.331641796911465,3.70792106220314,2.14647112323558,0.143539276781927,0.223704362176294
"SLC35A3",-0.210873528462759,5.30804173381165,2.14627672367964,0.143632330412488,0.223829009344784
"C1QTNF8",0.55758100615342,1.6729223794246,2.15427898244929,0.143713842124188,0.223935649145908
"HERC4",0.115683862780728,7.89243687514305,2.14564353134484,0.143806956407929,0.224060347078973
"GEMIN2",-0.338023018563296,4.04831155171295,2.14240899053685,0.143918106731462,0.2242131210522
"TOPORS-AS1",-0.321243951497189,4.13199434528445,2.14195859272863,0.143972111348096,0.224276846795214
"TAB3",-0.231508717437816,5.06828091267735,2.14248257841078,0.14399400802668,0.224290548395665
"PTGES3L-AARSD1",0.538405690081146,1.8642188989267,2.14284996517399,0.144051407964444,0.224354882292286
"PPARD",-0.226229578582833,5.7015336097209,2.14284569536729,0.144061519920508,0.224354882292286
"INSR",-0.146006267215415,7.46085785689962,2.14262142274027,0.144082995917512,0.224355398869636
"PROZ",0.820784408140417,1.72495720868956,2.14849368978772,0.144088061365166,0.224355398869636
"BFSP1",-0.601131071254416,2.96733793815503,2.13828977461377,0.144268271922453,0.224615570690469
"SLC38A7",-0.231769110721177,4.97279186337267,2.13831238723883,0.144354181494768,0.224728888532365
"NTSR1",-0.505168508539933,3.67027738510071,2.13725535273076,0.144396317834537,0.22475642175541
"PARP1",-0.197499005690642,5.50772013831688,2.13864777776951,0.144398124000453,0.22475642175541
"ZNF776",0.334113421150151,3.71400626340782,2.13690473478361,0.14442832004399,0.224782985377555
"FAM175B",-0.202694961562261,5.22812971965866,2.1376848907294,0.144444976700164,0.224788473875722
"USP9Y",-0.173570542459221,7.24248807837258,2.13768768522007,0.144500033288672,0.22485371477023
"C19orf24",0.281194594246231,4.55022944889185,2.13622659050275,0.144538874617126,0.224893713845787
"TMCO6",0.547723879333392,2.59816804971182,2.13442208760912,0.144590268027885,0.224953234154615
"BLVRA",-0.274316731258821,4.63940140843711,2.13249710936621,0.144895417377612,0.225407500727371
"ZNF321P",0.671793442237903,2.10086739219341,2.13140874406934,0.144936438233647,0.225450828871528
"OR4N2",0.372621897622739,1.99892769085201,2.13039075630894,0.145120098573384,0.225716006866206
"CLEC18A",0.784389956054716,1.98012323079168,2.1316438209183,0.145152427325282,0.225745780869261
"LEMD3",-0.183318007127092,5.89744479653133,2.13057774109245,0.145194743037253,0.2257910800979
"ZNF543",-0.623417426743351,2.9368942457707,2.12819567975129,0.14526031011359,0.225872525807872
"ZBTB24",-0.489367455879732,3.1613359217206,2.12711778616875,0.145352062805777,0.225994670351003
"ADAM21",0.737490853084923,1.93670276260537,2.12841359200632,0.14539816675463,0.226045824086384
"XCR1",0.554188015527554,1.70510498027624,2.13489099562334,0.145483077009082,0.226157293961272
"PM20D2",-0.290714145666381,4.40688306176587,2.12449776714707,0.14561276220212,0.22633834110226
"KRT78",0.9643659802489,1.74066049706912,2.13071294045721,0.145671445875495,0.226409001669403
"TNN",-0.578538292384798,3.02134844680337,2.12354100586309,0.145695057189098,0.226425143343987
"ATF7",0.644085643411762,1.79451609424832,2.12610051239247,0.145872299944873,0.226680019520398
"ERCC8",0.172684053328146,5.90677867649325,2.12142916094337,0.145995521669921,0.226850910418319
"ZNF337",0.204891630591772,5.27087836829971,2.12064175920482,0.146044166860278,0.226905902227785
"AKR1C8P",0.506605938424868,2.43115243735195,2.11927639167065,0.146100314867949,0.226972539976341
"NPIPB3",-0.513385615818056,3.69492722064451,2.11648592024688,0.146375754730065,0.227375353342209
"PCM1",0.111218306797646,8.08258991260658,2.1182536607318,0.146386164984686,0.227375353342209
"OSBPL7",0.304796916252377,3.98844313829506,2.11615170978597,0.146412903791483,0.227396254459784
"CD276",-0.265799591317225,4.94971789313183,2.11519669850843,0.146552175980556,0.227591913351516
"FASTKD3",-0.431878600974989,3.35711428341331,2.11393483580639,0.146575990867855,0.227608250671898
"IMMT",-0.162945740583604,6.30438831682778,2.11410791413382,0.146753226791195,0.227862800894727
"TMEM8B",0.233708024551005,4.82071365608023,2.11189428421973,0.146896421583123,0.228064454294284
"ATG4A",0.334787546283807,3.67378112222835,2.11025224412427,0.146938787498944,0.228109543161219
"EXD1",0.378676508818017,3.4177951478374,2.1094104777704,0.147037504865597,0.228242096590717
"CAPN7",0.158732897978602,6.29560606755363,2.11037123127739,0.147088726669573,0.228300906671177
"DNAH17",-0.29237300251738,4.75869954259404,2.10657778915952,0.147318054733659,0.22863332660445
"CNOT11",-0.260866472401676,4.40101589368174,2.10666058144166,0.147329606255858,0.22863332660445
