"","logFC","logCPM","F","PValue","FDR"
"BCL11A",2.2900100068591,7.77609875221892,1007.74113154115,1.0297230353213e-110,2.88997678109848e-108
"ERC2",2.0626802860234,9.65012240141448,1037.72291749571,1.8090355078251e-110,4.99527224096221e-108
"ST6GALNAC5",2.57737982433572,8.5215232544065,1164.56905655917,7.41735854461684e-110,2.01563775053715e-107
"KCNH7",2.883236191446,9.12106899928887,1232.59021848952,4.28752225046356e-109,1.146912201999e-106
"NELL2",2.29987557982856,8.93237041625949,1073.98256918813,1.3628469932241e-108,3.58952931138409e-106
"LIN7A",2.12760741307951,6.68438450786562,935.30786655417,1.47244369327393e-108,3.81942970134087e-106
"PCLO",2.05415527169952,9.31029994605972,990.564979634278,4.2014587958687e-108,1.07356678485481e-105
"KCNIP4",2.73496777555982,12.1320769807371,1170.27212531891,4.33020550432444e-108,1.09019291520639e-105
"KIAA0319",1.96776900368962,7.11584203324719,931.01439643282,1.18817600378379e-107,2.94805408475051e-105
"LRMP",2.67425196467202,5.0205847829811,837.041039390758,2.8078382657428e-105,6.8671701585024e-103
"TSHZ2",3.13827571186496,7.86846515854845,1157.49142499099,3.21842080232665e-105,7.7604738219482e-103
"RIMS1",1.97131040144268,9.37347704734313,932.377276319318,2.30234213454417e-104,5.47445796436058e-102
"CPNE9",2.39104265155226,5.31295071729997,810.264995262648,1.17021201606767e-103,2.74438763220254e-101
"ANO3",2.54135940168258,7.49921824930587,1046.75721071436,1.19623871113634e-103,2.76751442360191e-101
"PTPRT",2.10519565383654,9.20062842813699,903.920767011333,5.30135896229296e-103,1.21012353912607e-100
"PKD2L1",3.56236101489115,3.2611550280076,758.938004028912,1.51875764730157e-102,3.42120143707933e-100
"WBSCR17",1.82291401637694,8.85780117239667,895.091250447955,6.57246279810237e-102,1.46130601433133e-99
"KALRN",1.71523212707616,9.70551638554008,894.923328352445,1.39074813269052e-101,3.05251385021304e-99
"PDE1A",2.54352851639408,9.13758672427861,1072.21037431124,2.30109855040994e-101,4.98668445354661e-99
"FAM19A2",2.26526689307706,9.14837012895414,969.265240005468,2.56198634589272e-101,5.48265078021042e-99
"LINGO2",2.31532098388606,9.57567394907669,966.591681023428,9.08837638718602e-101,1.92090128084722e-98
"OPCML",1.93460130760514,11.0247837847742,883.177733959642,9.3966646268949e-101,1.96184022454196e-98
"COL22A1",3.02836532547824,3.75428274586522,730.033458041249,1.40782432797308e-100,2.90384969818061e-98
"NPY1R",2.42559819190256,5.84352249861219,783.596254444898,2.17108396705019e-100,4.42487589474991e-98
"SLC22A24",3.13216991350879,4.22133697521929,765.445623607285,5.11675741017792e-100,1.03057513955583e-97
"SORCS1",2.24136636675763,8.61231962739055,958.606111977721,7.08251100549989e-100,1.40991381876928e-97
"RARB",2.53002834789407,6.5766623656197,930.46147828077,1.09533207573464e-99,2.15541208466402e-97
"SLC22A9",3.8356903730231,3.67479447386076,766.384462356734,8.71068835156511e-99,1.69462482475903e-96
"SCN3A",1.78999969920138,7.96411170646115,804.132761119092,1.8497719945477e-98,3.55821309512996e-96
"GABRB3",1.73551682026508,8.86316662497847,836.332029154982,2.39113898554665e-98,4.54847771472873e-96
"CNKSR2",1.85937388261639,8.39362966555356,834.662591207546,2.80122332146316e-98,5.26999376521421e-96
"ZMAT4",2.32622494149954,7.91213358459746,841.760262638488,3.04869222484915e-98,5.67321857493669e-96
"HS3ST4",2.59619896362804,8.67150469053824,977.928494123595,5.84286073170387e-98,1.07558898630936e-95
"CELF4",1.89662586627839,8.78009076837578,819.776687362814,3.26482830150959e-97,5.94615537466428e-95
"ZNF385B",2.48179032710177,8.78366470891426,966.873610489405,4.18649765917816e-97,7.54450946580318e-95
"EML6",1.76779943261076,8.09219014117791,793.999720621268,5.11243109416104e-97,9.1171687845872e-95
"DCC",2.56362685360777,8.93274182255755,963.266769551507,1.12036102245541e-96,1.97737945406564e-94
"EPHA3",2.61437627275649,7.13064544756005,902.831833986806,1.48570011986861e-96,2.59542714817864e-94
"ST6GAL2",2.13190267793092,6.77916842859412,773.43704787879,9.83908450023763e-95,1.70146592569766e-92
"SORCS3",1.93237300743429,7.96165504766498,741.289426509994,3.29672592340622e-94,5.64399478087145e-92
"CNTN5",2.13611334629738,10.1098256618564,819.488287076191,4.53301615466279e-94,7.68368678889376e-92
"VWC2L",2.6065609214048,6.4396820762201,766.533084676835,5.48113074813881e-94,9.19970180471926e-92
"TENM2",1.90313260210764,10.1331239424336,781.583548756189,5.83188490440719e-94,9.69338539450981e-92
"LPHN2",1.95847767035016,9.05337002030825,776.988809768239,7.65784759830627e-94,1.26059952772119e-91
"NEGR1",1.83085294175307,10.3681278390495,775.348052389382,1.83671693541558e-93,2.9947232318395e-91
"EFNA5",2.02855536808388,8.51077979752083,806.377002397616,2.25837126794517e-93,3.64748265162465e-91
"HCN1",1.85314260633005,8.8504626864119,753.05405001253,4.217058780431e-93,6.7472940486896e-91
"SRRM4",1.80721546746344,8.05565470419925,727.0296308138,4.53855342853311e-93,7.19444765708212e-91
"THRB",1.62886906553103,9.03873589587836,765.82893200312,5.6988422062837e-93,8.95084207078687e-91
"SLC38A11",3.68546541317038,4.99918361151015,706.474252039761,9.09377784765923e-93,1.4153225159266e-90
"CADPS2",2.88187319486532,8.05825467592741,923.861459798356,1.03345232427706e-92,1.59393727852461e-90
"ADTRP",2.79309187671723,4.55076462593642,634.218916965296,7.54537437933956e-92,1.15336436941333e-89
