"","logFC","logCPM","F","PValue","FDR"
"SLC22A14",0.693419312046261,3.82591310599742,14.8441639057512,0.000133392429239315,0.000480268851435766
"DRD1",-1.31164534761558,3.68733289528509,14.8103144174324,0.000133796222725448,0.000481621390466711
"MAP3K6",0.992849896586711,2.51445125342955,14.804987991663,0.000134008363842634,0.000482283621817511
"ST3GAL1",-0.479203823358663,5.83884191099369,14.9426549723837,0.000134322395497785,0.000483217287602815
"HNRNPU",-0.417937289420895,5.60419747241193,14.8653514987694,0.000134324244842395,0.000483217287602815
"WASL",-0.330269416062694,6.43797174109733,14.8773601102853,0.000134678178762843,0.000484388743785688
"ZNF215",0.671227952183602,3.88314149054669,14.7939784744382,0.000135458243985714,0.000487092026262429
"RP11-45M22.4",0.7010482435986,3.138261010594,14.789514328474,0.000135501280914174,0.000487139622480783
"ZBTB32",0.805536830823723,3.21048095406469,14.8262575108299,0.000135528389128269,0.000487139622480783
"TUBB4B",-0.445737555660038,6.71110288382287,14.9226214589694,0.000136051194807187,0.000488916132472512
"UCKL1",0.457511894903795,4.40735533812289,14.80551174342,0.000136199961923824,0.000489348026891053
"BCAS1",-0.712544475865887,7.13662719887838,14.8949884556128,0.000136278656329351,0.000489528031128512
"SYT9",0.470908861796625,5.52927307686011,14.8329754586307,0.000136867902935995,0.000491541535192834
"NT5C",0.541132886217927,3.98650585409226,14.7783842331874,0.000137115479627102,0.000492327393291942
"APOL6",0.807752796976915,2.95599727830519,14.7566976749919,0.000137461191545546,0.000493465212677658
"COA1",0.279944422069795,6.71596050329016,14.8361032407485,0.000137525407612684,0.00049356233723944
"RAB20",-1.10116249733577,2.98763259936589,14.7498063872731,0.000137549568709207,0.00049356233723944
"GRHL2",0.804298224245823,3.08436991715861,14.8040461345026,0.000137574735590339,0.00049356233723944
"ZNF66",0.55675813509073,4.10781484263515,14.7660601470753,0.000138074790816755,0.000495252549504053
"RCOR3",0.272175872176488,6.7361814001592,14.8244897760336,0.000138121380127518,0.000495315883490387
"N6AMT2",0.391301790927154,4.84102172518648,14.7755180700122,0.000138718836232665,0.000497354235875023
"PLAC9",-1.06759718239338,3.39015744222618,14.7334535003812,0.000139255671306426,0.000499174433158715
"DCAF8",-0.383854785706392,5.1822260578922,14.7886875310002,0.000139514218853684,0.000499996530620697
"SMG6",0.283452501702149,6.89479492177173,14.791404238233,0.000140466747698166,0.000503304880827249
"NPIPA7",0.895280844575536,2.67128821759732,14.7520583462113,0.000140684041514582,0.000503977985086763
"PSMG2",0.285414401731128,6.29332238466766,14.7761181895078,0.00014113725153309,0.000505495762813075
"TEX30",0.590319439296813,3.82875402148907,14.7170983831432,0.00014126935196715,0.00050586306330843
"SCGB1A1",0.908570900220388,2.72490869932835,14.7411016484344,0.000141592073080705,0.000506912649757775
"ZBED4",0.397394424784784,4.76630395665134,14.7248136793336,0.000141946546339794,0.000508049931663052
"UBE3B",-0.375044488679908,5.50784023923173,14.7574657060469,0.000141969093053507,0.000508049931663052
"WIPF2",-0.290551087075791,6.81758076963619,14.7748748583769,0.000142005272022999,0.000508073198962121
"ADI1",-0.521984197616043,4.4546198827406,14.7187758438214,0.000142493242807565,0.000509712560983184
"FAM156A",0.457318311442517,4.7540290380285,14.7086795683447,0.00014272882667987,0.000510448613486394
"RAB11FIP2",-0.340763182199078,6.51139831941205,14.7585723922222,0.000143098923294575,0.000511665323058296
"ELAVL4",0.316419017371351,7.473154522196,14.7339490624329,0.000143922043267799,0.000514501019157386
"MASP2",0.676624566251807,3.48738850381141,14.6842940611171,0.000144013535631534,0.000514720611693498
"NKPD1",0.866617666713608,3.3028205473391,14.723530891331,0.000144321648662014,0.000515683347643988
"ITGA2B",0.642912092371445,3.6117232486049,14.6790848343184,0.000144343142634929,0.000515683347643988
"AK3",0.326507163569708,6.14657660650741,14.7232288833895,0.000144973310161044,0.000517795390324511
"PPIA",-0.348053862963718,8.38471294099263,14.7641839445607,0.000144994807314002,0.000517795390324511
"ACE",1.30619923478511,2.17225706594084,14.740610584645,0.000145064820125454,0.000517937376548024
"RBPJL",1.19888769533875,2.10939865590219,14.7216650762267,0.000145205969989935,0.00051833323732854
"RHOXF1",1.14881504666213,2.24825960419812,14.6878474565689,0.000145788481924886,0.00052030410893351
"FAM159A",0.762548552569896,3.1086000751738,14.6575638592932,0.000146218094486343,0.0005217285905807
"TNFRSF13C",1.364589016945,1.95646949683202,14.7497314268492,0.000147070815974647,0.000524661881534895
"SYNGR2",-0.73808609830113,4.06433933155764,14.6086976419944,0.000148406466611647,0.000529316397581543
"MYO10",-0.488115287627777,6.69727597226456,14.7428146698183,0.000148762381160523,0.00053047531044952
"RNF185",0.39550996105472,4.95815532143993,14.6457801049386,0.000148935791359701,0.000530983079566446
"CHTOP",-0.384744252752653,5.41841120044636,14.6642152048202,0.000149021537852415,0.000531178165320288
"TNFRSF21",0.369256283637228,5.84588985583599,14.6490699738418,0.000149506384048059,0.000532795440237878
"UBE2L3",-0.297542609663632,6.30125120440247,14.6622074007906,0.000150157605719851,0.000534930827461761
"MED21",0.357264100172471,5.32200131446077,14.6284139424385,0.000150168081587688,0.000534930827461761
"B3GALT5",0.777180999976804,3.57893720631616,14.6149765884747,0.000150275626792924,0.000535202565153912
"POLR2A",-0.38169752397554,5.79108826877857,14.6508476414601,0.000150620582675535,0.000536319545633352
"IFIT5",0.540923889641193,3.89287262850242,14.589176454294,0.000150917633407494,0.000537265519637408
"AZI2",0.325163883298593,5.79919969117213,14.6338653995461,0.000151176117001222,0.000538073830158196
"MAPKAPK5",0.342057949372235,5.46650751081488,14.6209147596692,0.000151419756626491,0.000538828982216904
"CTIF",0.273858537398667,6.96115594399394,14.6403300041643,0.000151991564341238,0.000540751367731088
"AC005281.1",1.03566996680213,2.4615052334386,14.5941785601264,0.000152485664868474,0.000542396547381733
"USP33",0.251951574314238,7.58922264490022,14.6312501179484,0.000152941769196745,0.000543905917874588
"SSR1",0.288740836161918,6.61924321259976,14.6280953898211,0.000153122709222213,0.000544436299456758
"PRSS56",1.45069098493751,1.89636340978966,14.6579431803315,0.000154203158290396,0.000548164051065526
"SLC7A4",0.798767380722074,3.04986042978666,14.5291318211798,0.000154267603866695,0.000548279297944326
"VSTM4",0.486125141990671,4.21910801414382,14.5525857577327,0.00015463242989616,0.000549461851353726
"CSAD",0.313095443163422,6.13351489227182,14.5783434474521,0.000155096019951113,0.000550994783474384
"ENPP4",-0.420846489087304,5.7724519690499,14.5651076079929,0.000156281430507244,0.000555090890100419
"SAMD4B",-0.371768656151542,6.22535510262025,14.5717409885349,0.000157082950455728,0.000557822051815405
"RPGRIP1L",0.315721971532696,6.05810722602055,14.5364577671934,0.000157764800191757,0.000560127204330749
"RAB31",-0.410129235871846,6.37248097504008,14.5562364887517,0.000158761281462213,0.00056354823525463
"SEL1L2",0.554877670399294,4.14449113582819,14.4900897137177,0.00015882394958804,0.000563653817775135
"C9orf152",0.865955602947806,2.97424348520137,14.5110546197894,0.000159399358452566,0.000565578656312525
"RGS14",-0.98808893719297,3.46991769760732,14.4480865964409,0.000160444940166941,0.000569170612444682
"RAC1",-0.369201915395503,7.2562828118691,14.5773346113033,0.000161209924513429,0.000571765881017174
"IPO7",0.288033259518517,6.47143211641172,14.5192953026393,0.000161515993860223,0.00057273277027486
"EXOC2",0.284072906214107,6.72887604662113,14.5161505568194,0.000161568544637,0.000572800473014171
"RDH10",-1.29628375503211,2.68166443381791,14.4227321717662,0.00016170192168817,0.000573154637536537
"PIWIL3",0.841260304835422,2.88652201511394,14.4686179471654,0.000162102215926186,0.000574454551160484
"MPV17",0.35587889856024,5.30307308168968,14.4743167012555,0.000162235870804329,0.000574809211127922
"HDAC6",0.366675694575791,5.17917061862973,14.4823566994627,0.000162415255956328,0.000575325715284986
"HMGN2",0.355936131591058,5.71345061162104,14.4934511847355,0.000162786447830459,0.000576521304687103
"COX6C",-0.356276724387349,7.45594000589892,14.5270742489809,0.000162977566094377,0.000577078786253511
"POLA1",0.318105749915075,6.15919039926809,14.4801035683457,0.000163210798406541,0.000577708979712131
"KLRD1",0.470330363729226,4.72201858102216,14.4470900898364,0.000163223033578714,0.000577708979712131
"LRP12",0.320106729068996,6.18948631659027,14.4900081722912,0.000163301169934699,0.000577866066408029
"ANGPTL7",1.35814973663977,1.9428891444985,14.4778453396445,0.000164762147853336,0.000582915472463135
"KDM2A",0.256513284472159,7.36730824732259,14.4790385305679,0.000165123895310092,0.000584074604898506
