"","logFC","logCPM","F","PValue","FDR"
"MYOF",3.76303711448778,4.74257105136481,858.759405218294,4.48615564844282e-103,3.50698560280097e-101
"ST6GALNAC3",3.17357899185522,8.01327266996507,1113.94696534581,1.14585290134912e-102,8.91681894140769e-101
"TBX3",8.16913378344206,2.33521436836401,1553.87653578757,1.47770307476764e-102,1.144718400001e-100
"BTNL9",5.2299879895148,4.08772726858924,829.561426510065,1.01075425907817e-101,7.7946454573956e-100
"RNF152",3.94071821654787,5.02716043390286,863.392723741654,1.46554854041842e-101,1.12512067318221e-99
"MYO1B",3.74647691553539,5.8870824696591,912.876353103948,2.28550426030729e-101,1.746778256092e-99
"CYBA",4.39701050433713,3.41418404507214,738.950796279629,2.36476559415049e-101,1.79932386541584e-99
"CLIC4",3.71351592885182,6.07116536495797,1008.02265480435,4.23998852765413e-101,3.21188511475393e-99
"GIMAP7",6.64858809410497,2.33202875889343,1048.4644406336,4.33825073523193e-101,3.27184372630708e-99
"ACTA2",4.30458023729162,4.4716238023826,845.136404371356,8.78568813505297e-101,6.59697284526784e-99
"SLFN12L",5.14862653204689,2.70612681755115,728.648754300924,1.17879321599928e-100,8.8126374925361e-99
"SHE",4.61938960519722,3.08619148060406,746.979736889784,1.37530057503973e-100,1.02370199324697e-98
"GRK5",2.77969257615686,5.70528847462492,808.385178826345,3.14526440075988e-100,2.33103578099606e-98
"KLF4",6.19050464690973,2.53458809182658,862.796072081163,3.48047746753029e-100,2.56835233810856e-98
"PMAIP1",6.78261824498119,2.28381281406179,1056.61765457836,5.76427002023425e-100,4.23537780027513e-98
"SPARC",3.83372016496903,5.70468635189407,982.544990003181,7.34199078037223e-100,5.37157616068259e-98
"FRMD3",2.64718756170314,6.33190077360822,800.836583565827,9.36104994303674e-100,6.81962446913996e-98
"CASP10",4.78255781596674,2.77740508951784,704.538149011798,2.23820737441835e-99,1.62364873940857e-97
"ACTN4",2.26764079072832,6.75543251549016,852.3127552982,2.5789332470901e-99,1.86292561983892e-97
