"","logFC","logCPM","F","PValue","FDR"
"PGAM1",2.23072824448764,7.7333056649176,698.14206243815,3.81335239142624e-85,9.60067543253195e-83
"SCN3B",2.42707251794195,7.79057771267754,729.876458407065,6.97917393315903e-85,1.73164431500989e-82
"SYNGR1",2.02366223699222,7.37264282839225,645.739799704713,1.78106425462164e-84,4.35597429130322e-82
"MFSD4",2.55279041528906,5.82561140953619,609.28754665434,2.43475871921218e-84,5.87085482717078e-82
"PSAP",2.13678867570285,8.99347167199211,716.803208578662,3.87814120749624e-84,9.22135798226883e-82
"MDH1",2.17570211550329,7.66876898873336,661.878084687287,1.31676512949816e-83,3.08808479685048e-81
"APLP2",1.90474916138981,7.97115349463412,635.772142155861,7.43498214214899e-83,1.72009316585933e-80
"DNM1",1.93883077748233,8.64997726872654,631.132744121449,9.15748456993531e-83,2.09034847783057e-80
"RAB6B",2.23771336639494,7.34450171779972,658.33538348985,1.76453974621502e-82,3.97485795463173e-80
"CHGA",2.93514510895991,6.69598198397501,681.353678164301,2.71724327808951e-82,6.04145518453148e-80
"NRN1",2.86972403324547,6.59769223732722,658.848710645053,4.88296985998188e-82,1.07174928208833e-79
"TUBB2A",2.79619061275426,8.5931678962226,732.451080106958,1.0419055432738e-81,2.25790163301867e-79
"TMEM130",2.23836530875162,7.25984777503753,628.988285331807,1.13984762766985e-81,2.43927392321347e-79
"SLC30A3",2.93631192642879,6.12094997505503,624.965412715403,1.64032371009489e-81,3.46695579220056e-79
"ANXA6",2.28929035855861,6.79344268299324,629.663043111093,2.46846036207679e-81,5.15366358521397e-79
"YWHAG",2.21617173922672,8.73743564047813,694.077203832449,3.0675877261385e-81,6.32736167126398e-79
"RABAC1",2.06865542094536,7.02327019981071,603.767909818256,4.31825203222796e-81,8.8010089037789e-79
"TOLLIP",2.25545124354318,6.90337804053311,626.951417278394,5.71428697522005e-81,1.15092462371491e-78
"CHGB",2.77509744282769,6.82626596506892,661.186212607706,2.00490935756037e-80,3.99116839551552e-78
"UCHL1",2.39585927933953,8.83031024724917,701.018570444704,2.43144834518102e-80,4.78464318040219e-78
"NEFM",3.3957904293694,6.76118277984449,651.372350412702,2.47573133542077e-80,4.81642277981859e-78
"VPS35",1.95216366325189,7.04271123382482,597.771562124451,3.20205171522088e-80,6.15945228815522e-78
"WSB2",2.13758760996936,6.55877249376289,586.797514697591,3.24882807770764e-80,6.17999296559498e-78
"USP11",1.87256155717382,7.55066299733442,595.62171653545,4.58274746411892e-80,8.62160841601274e-78
"BEX4",1.96683050961761,7.50283575022305,589.69583059479,6.09005498852791e-80,1.13327979786519e-77
"ATP2A2",1.84751729928311,8.27460579983296,599.722968111423,7.05823892485918e-80,1.29932312251171e-77
"PGM2L1",2.2567582481656,7.86718557248837,651.068388648572,7.28117029850815e-80,1.32610250543042e-77
"VDAC1",2.01234843171688,7.13479959265381,589.535464430516,9.46539725968866e-80,1.70576422195652e-77
"TUBA1A",1.996564567622,8.50754522054555,609.070057542332,1.07569892255709e-79,1.9183297452268e-77
"B4GAT1",2.40650105946589,7.14242390162592,665.77637710179,1.1317340737126e-79,1.99745230329482e-77
"BEX2",2.22750248266301,7.90418433653199,642.866222297891,1.21113343355456e-79,2.11577595739328e-77
"OCIAD1",1.61908168843411,8.10656924360114,595.348597194277,1.32266357457834e-79,2.28727276735163e-77
"ATP6AP1",2.46329383878557,7.01579237695427,667.808515881673,3.83291982345829e-79,6.56195873776059e-77
"NDRG4",2.07435318030042,8.45591847721205,622.17488580478,1.46623707809174e-78,2.48534443335946e-76
"CAMK2B",1.89071623209795,8.36978734907979,578.768283083912,1.57751389277635e-78,2.64774880826776e-76
"SCN2A",1.83552496537421,8.84685247759119,574.709445505004,1.61883598571521e-78,2.69072544421791e-76
"GABRA1",2.22414159168075,7.96646069678332,613.161810196958,2.12523884506582e-78,3.49847009880066e-76
"KLC1",2.06344881779567,8.03773066828236,617.215042427675,6.44074818925586e-78,1.05014865714343e-75
"NDFIP1",1.69707908784351,8.5431207284112,575.277938990647,8.09166699836758e-78,1.30688055671748e-75
"MBD5",-2.52313673403168,9.23372244021599,574.211211870406,9.2839938901956e-78,1.4854390224313e-75
"SIRPA",1.81378764952282,7.21510386344441,567.687910311116,9.72379180400879e-78,1.54140107115399e-75
"ARL6IP5",1.99518400483201,7.43974634298227,572.47250945118,1.39213298055513e-77,2.18654280982604e-75
"STMN2",2.38420589459106,8.70681969635829,662.045619463652,1.6154907222553e-77,2.51429101500097e-75
"ARF5",2.37372190487226,6.14106928062069,547.781160210689,2.40715578559511e-77,3.71265829273768e-75
"LYNX1",2.46627810825314,6.57038070938069,607.664406935487,5.17145348720453e-77,7.90493604472692e-75
"NGFRAP1",2.0700972943457,9.04914389151423,616.060553841309,6.293807667629e-77,9.53539710352287e-75
"MAL2",2.35494078570643,6.19826771751256,531.422344959625,6.55354588934164e-77,9.84181628294112e-75
"CFL1",2.01327884647963,8.23547737424561,595.285310682034,8.170437989719e-77,1.21632955116512e-74
"LDHA",2.39251811024836,6.93414642225023,605.945793288032,9.66089473317327e-77,1.42581480889592e-74
"RAB3A",2.51553531497445,8.06812465075542,634.206212661966,1.0393724426794e-76,1.52085950586934e-74
"DYNLL1",1.82249239492262,8.66788174105364,560.045354253651,1.30622044865396e-76,1.89512661703016e-74
"GPHN",-2.5800283659869,9.7434215189008,559.447791960694,1.93009170154829e-76,2.77673696895014e-74
"FBXL16",2.40635758932837,6.07931163688624,537.888107948093,2.01582565677885e-76,2.87591127033783e-74
"LMO4",2.33483198308336,8.24252228082709,642.048304130087,2.12774418632569e-76,3.01049425371039e-74
"SNCA",2.04113267497248,8.4252917510407,591.59139633096,2.82400707357633e-76,3.96286894259235e-74
"AUTS2",-2.84837785852034,10.0623287870224,556.746662925129,3.32224570599365e-76,4.62413386070011e-74
"PHYHIP",2.56938167977417,7.50825938701049,636.256986573736,4.06318980153995e-76,5.60982333890031e-74
"PRNP",2.2890120426994,8.93029022530972,645.482689399023,4.21431097862765e-76,5.77192031632843e-74
"PCMT1",1.79821273686028,7.55835051705229,550.256387526305,5.33129459968678e-76,7.24379075766966e-74
"DIRAS2",2.64132556277952,7.31491057114643,614.013069557815,5.46874136467636e-76,7.37203560340624e-74
"NRGN",2.78247391199504,9.30173770480509,648.784826940011,5.58166449892769e-76,7.46547626731579e-74
"ARF1",2.00110120500099,7.19182097878381,556.797984698649,8.23752501072377e-76,1.09322812545419e-73
"TOMM20",1.93919754539539,7.24280326771725,546.913857474195,9.51464414003251e-76,1.25300544367197e-73
"TMEM246",2.24910939447706,6.00387851364591,518.006292250709,1.08067790071562e-75,1.41230577559171e-73
"PRKAR1B",1.82079039243138,7.90354096409393,546.003116980485,1.16951583806632e-75,1.51682660209814e-73
"AP1S1",2.25568774226978,6.37386324962166,539.009343677665,1.34586026087139e-75,1.73241561399385e-73
"SULT4A1",2.37195617553086,7.41805103183489,600.545776683885,2.21773463113103e-75,2.83340424514651e-73
"PCSK1",2.94785821743005,5.82859136878214,538.683974520564,2.64039823404276e-75,3.34841613087497e-73
"VSNL1",2.22452444230203,8.97902182287751,623.817894223291,3.87724229316637e-75,4.88076382786826e-73
"STMN1",2.17017338576765,9.16149526962031,613.305893013747,5.57865911520905e-75,6.97128788703496e-73
"KIAA1045",2.45378896526383,5.65195319358553,508.232976899215,6.26986955519527e-75,7.77827295543065e-73
"WWOX",-3.20492818678101,9.42097207244053,540.93593522394,6.85151634925998e-75,8.438702151031e-73
"SLC25A22",2.48799383414008,5.75885913275213,523.621623484875,8.28306357865168e-75,1.01137626466396e-72
"CELSR2",2.34657990372483,6.24446079879444,543.59736117568,8.3296760115431e-75,1.01137626466396e-72
"ST8SIA3",2.20884916997989,6.80831415239301,528.692742747159,9.55708972148061e-75,1.1522350424771e-72
"LDHB",1.79261128197334,7.36737816945906,531.535341928246,1.17487889416445e-74,1.40656829846821e-72
"CDK5R1",2.45919487143959,7.03516024059073,593.871099437231,1.26496639157686e-74,1.5039044877636e-72
"STMN3",2.00711041778364,7.2148699035853,532.678784983649,1.46511004436685e-74,1.72984027307313e-72
"HSP90AB1",2.23374871774772,9.24006184883529,622.277448048103,1.58140849510578e-74,1.85436393398705e-72
"NEUROD2",3.03121853336099,5.31104124221204,503.865152445202,1.80881652630073e-74,2.10659448505228e-72
"BNIP3",2.33146039521327,6.69875097191563,574.236105590086,1.94139413475555e-74,2.24572078290643e-72
"STAG1",-3.01318801260965,7.97544827324917,529.402513798171,2.41753489051766e-74,2.77773136413841e-72
"CAMKV",2.19943827949202,6.94886931644528,545.406868097152,5.29382973917333e-74,6.04202434230982e-72
"RAN",2.02670103079222,6.68846193330394,517.437532837099,5.86089033850814e-74,6.64492997319599e-72
"SPRN",2.78638463586667,5.4233889304698,514.327277631868,7.14266078864976e-74,8.04489162511079e-72
"SLC9A6",2.07016268189778,7.01186555689959,541.168455522394,1.18455614847186e-73,1.32546413476067e-71
"NCDN",2.31270478403272,7.0710081125273,579.136006498843,1.96139166599767e-73,2.18045618973248e-71
"CLU",2.41195632771692,9.5582713293231,604.772334916977,1.99015529964274e-73,2.19815862773443e-71
"PARK2",-2.86607225365949,9.05741662983721,523.922591816966,2.42342967979301e-73,2.65955872551644e-71
"CALM3",2.25904571296046,9.06359605375866,605.125696589283,3.02530051174138e-73,3.29892641789888e-71
"RGS4",2.67253006389181,7.50766433331005,590.930295606311,4.05524191905239e-73,4.39403428190993e-71
"SLC6A17",2.37630091502729,7.0591317814119,559.230975130807,4.18013157652421e-73,4.50087123208141e-71
