"","logFC","logCPM","F","PValue","FDR"
"SMOC1",-1.11929028488882,5.97109482818078,16.7194499987941,5.29091772055751e-05,0.000259320101276681
"MTO1",0.520112788513722,4.94013552888251,16.6578741140581,5.29750957979355e-05,0.000259568872369964
"TMEM200C",-1.39497467878276,4.02455301749528,16.6167316274582,5.33141050229846e-05,0.000261155215448783
"CR1L",0.8326834163583,3.85316107665768,16.6212832115152,5.3666159691161e-05,0.000262804534872047
"FBXO28",0.359606694786852,6.41226182366465,16.6556914202767,5.42423957117482e-05,0.000265550418811875
"ETNPPL",-1.96751553426584,4.41044295464418,16.577014336331,5.43270060022858e-05,0.00026588860570587
"USP12",-0.466643415342774,5.99356147049848,16.6357197824335,5.50008705828874e-05,0.000269109718313527
"SSFA2",-0.527261060092129,5.79684279954818,16.606992814722,5.54281204702464e-05,0.000271122692128748
"FIG4",-0.463172057238421,5.87120775683232,16.6036824748198,5.547550168151e-05,0.000271276946240346
"RP11-234B24.6",0.589910742648049,4.69739973435111,16.5411378608723,5.58035566298849e-05,0.000272803223730334
"GTPBP2",0.657388107906355,4.45465428899667,16.5185030555905,5.63816134615792e-05,0.000275550448890161
"ELMO1",-0.37981332624349,8.64500599727452,16.571160776884,5.71353173176785e-05,0.000279154290090941
"MED30",0.642418584115396,4.11793303387581,16.4811439693599,5.7189860238288e-05,0.000279282998046676
"TMEM87B",-0.562133616572985,5.20985689033583,16.5324676674188,5.71942868663345e-05,0.000279282998046676
"ZNF761",0.983013582918861,3.04436252686972,16.4463710209899,5.770514112052e-05,0.000281697181631965
"PSKH2",1.91474308452814,1.83650429918089,16.5722177337981,5.79566078116415e-05,0.000282844106538
"CDYL",-0.484263007282619,6.05350678292413,16.5061406709102,5.8322218610614e-05,0.000284547273472132
"IDS",0.372804584705827,8.60350816153314,16.5774760391621,5.84589149204041e-05,0.000285132941150233
"CD58",-1.31379681027593,3.51193733745448,16.4199191660758,5.84928857633615e-05,0.000285217375183352
"DOK4",0.760917427199092,3.95323557174672,16.4181171339225,5.88913810048862e-05,0.000287078713782361
"FIGF",0.657292273261197,4.59926483886514,16.420611355837,5.93280432922091e-05,0.000289124993214523
"ZNF697",-1.26739289042005,4.05503044153296,16.3975637676503,5.96129226934294e-05,0.00029043063076594
"GMEB2",-0.874735442922543,3.9965801209715,16.4031647084271,5.98149645644677e-05,0.000291332060695217
"PTPRN",0.463129261721446,7.33500470585716,16.5447912507351,6.01012165417695e-05,0.000292643011147638
"ZBTB10",-0.700976026001896,4.71888314366068,16.4151695288233,6.03123188739536e-05,0.000293587403787912
"RTTN",-0.544905045797723,5.78207777884623,16.4246345378965,6.0373186171259e-05,0.00029380015555769
"KCTD1",0.355666775405214,7.4147842932063,16.4455701977303,6.04198924596442e-05,0.000293943892841463
"IDE",0.412556434919626,5.91072078833096,16.4179578840566,6.07283461792902e-05,0.000295360592781093
"SLC7A10",-2.09915201689136,3.48049272823134,16.3431001418015,6.07536344811824e-05,0.000295399665526226
"KIAA1644",-1.02101189565144,4.54346413049948,16.3534336799093,6.11865149605748e-05,0.000297419970506826
"ATP10B",-0.785113704151779,6.38289351046735,16.431695447995,6.13115327555095e-05,0.000297943071465888
"SRP14",0.367584376012412,7.77202403616951,16.4364560332898,6.13952262778041e-05,0.000298265117444951
"PDGFA",-0.772547878926598,4.63938226938906,16.3616632868539,6.14643119892083e-05,0.000298516034398651
"BZW2",0.4501930140112,5.76152658103014,16.3570623883804,6.2050993658794e-05,0.000301279923833963
"SEL1L",-0.430222673919373,6.21032347071444,16.396009369348,6.21876393719078e-05,0.000301857778862224
"BRPF1",-1.36001817462314,3.24012873145216,16.2887276930377,6.22121310770019e-05,0.000301891066904272
"LRIG3",-1.56815060081267,3.6793705613149,16.2988220448283,6.28883067203606e-05,0.000305085806475651
"AATK-AS1",0.942523740781741,3.62543435983544,16.3213612751358,6.31366283980261e-05,0.000306203704865214
"LMLN",0.503896171964078,5.12892118304119,16.3115677202997,6.3435768197773e-05,0.000307567360958899
"AIF1",-3.5422254041133,2.53228134412881,16.269049616461,6.3679014224116e-05,0.000308659321494016
"EPB42",0.414941517372093,6.09932323796531,16.3265124098936,6.36992347002861e-05,0.00030866994001384
"FNDC5",-0.998105294434938,4.33539149446893,16.2525708772965,6.43022888231783e-05,0.000311504013767067
"FAM217A",0.657060637946546,4.58862812932539,16.2586649161997,6.44397705791376e-05,0.000312081717769402
"SDHA",-0.489418587817409,5.88410635331635,16.3016029263899,6.48708663292813e-05,0.000314080665033172
