"","logFC","logCPM","F","PValue","FDR"
"LRRTM4",1.97127898350742,11.3517848563831,480.99737628703,1.25772460932559e-64,3.84504380565252e-62
"MTUS2",1.69510193894969,8.80105590117616,425.126102759467,1.59962220839417e-64,4.80447933468565e-62
"ANO3",2.31013260350777,7.49921824930587,457.757693994373,5.34539958131501e-64,1.5778144971054e-61
"PVRL3",2.10534024284244,7.5968436435688,455.341098140054,5.95249453387906e-63,1.72723231220355e-60
"RIMS2",1.5535403637617,10.0369174648614,413.907142585455,1.19294454822717e-62,3.40386844427487e-60
"ERC2",1.55970214058365,9.65012240141448,412.65945043449,1.46767907958742e-62,4.08693745799324e-60
"CELF2",1.49124080213009,10.4961512641562,413.379649090706,1.48008249062839e-62,4.08693745799324e-60
"GABRB3",1.48736130483227,8.86316662497847,409.52079343661,1.87521623775285e-62,5.09582571275061e-60
"CFAP46",2.52022164484336,5.62409755400892,381.191152854223,4.26184696479495e-62,1.14004406308265e-59
"SLIT3",2.41063478229152,7.54602681075287,444.772069578921,7.00337672891671e-62,1.84458168613929e-59
"PPFIA2",1.45583012131701,9.67982581567995,404.015113419354,1.35155718073312e-61,3.5058574142653e-59
"COL24A1",2.41798275098694,7.07894147762201,418.276419121215,2.17760676040651e-61,5.56427279674022e-59
"KCTD16",1.64049048904655,9.22379565070792,380.297702164528,4.02837949217274e-59,1.01420377802937e-56
"KIAA1211L",2.15750891849925,6.90271239079601,378.529898676944,6.04619182404019e-59,1.50015658010968e-56
"GRIA4",1.66857846477111,9.59276240182916,384.713528677786,1.43443828937096e-58,3.50822621629012e-56
"ST6GALNAC5",1.99640233307118,8.5215232544065,397.615706059126,1.78877061255399e-58,4.31320463196116e-56
"SV2B",1.92876789222596,8.16190055939166,374.034031558596,1.45967198898176e-57,3.47077561824551e-55
"NRG1",1.83782138686865,9.44170195346634,381.935497160633,3.85420694572161e-57,9.03890724804849e-55
"ADAMTS3",2.87783006705522,5.49662692223628,348.838629692353,4.69864772090648e-57,1.08703849975566e-54
"EPHA6",2.16783428551468,9.02951418602197,397.908714236035,1.01534417816283e-56,2.31769231068636e-54
"GRM5",1.3501262510778,9.79539122899816,354.348669707712,2.65635713175671e-56,5.98379395995722e-54
"OLFM3",1.83240782794756,8.34992414099305,348.172806741384,9.40036299516316e-56,2.09005473347004e-53
"DLGAP1",1.34738793809332,11.3379833315265,348.417675527566,1.63883105461533e-55,3.59702405833519e-53
"SHANK2",1.4180765949919,8.10349440421422,344.200591938009,1.9965055690574e-55,4.32660447370414e-53
"PLEKHA5",1.43169821523755,9.08597213064376,346.712391147075,2.34069896233561e-55,5.0090957793982e-53
"DPYD",1.88364039766056,8.54450175080103,370.596219090956,3.39619702087069e-55,7.17813493793904e-53
"CAMK2A",1.66630920893033,8.54639265107655,348.973484599906,3.66351851154648e-55,7.64871181922876e-53
"ASXL3",1.78898379799277,7.19777435969594,330.496437278308,5.20788542073568e-55,1.07420480003608e-52
"CDH12",2.00049360837634,9.20830156705446,378.280834373578,6.30462597235827e-55,1.28494281722349e-52
"MYT1L",1.42106584412088,9.24782496435969,341.401062094901,6.43739946993396e-55,1.29656798735611e-52
"CACNG3",1.77593569332799,7.82227464225105,339.387524007877,8.01397235970537e-55,1.59533961393205e-52
"SYN3",1.7992721342881,7.83329768995484,337.335776986379,1.04601329028059e-54,2.05836178501191e-52
"CSMD3",1.44283179874987,9.75872948867467,338.489841159738,1.49591579934902e-54,2.91023619146081e-52
"CELF5",1.51291745537822,7.78996320761281,330.051741600649,2.79132340584975e-54,5.36937715821885e-52
"KSR2",1.505036864176,7.95277754443615,329.176053711274,3.76486199932077e-54,7.16160415870796e-52
"SLC35F3",1.70014126898308,8.2381436505922,328.428468681434,3.81044166571369e-54,7.16865508978224e-52
"LRFN5",1.69064414854189,9.14098113489679,350.107455255808,5.6566323472564e-54,1.05262549766337e-51
"FAM19A2",1.68974194954852,9.14837012895414,343.328910709682,2.13620896599546e-53,3.93246209654219e-51
"CNTNAP5",1.50434576085987,9.28173550130304,325.020610454142,3.73946497684967e-53,6.81060004294323e-51
"NELL2",1.64370992752869,8.93237041625949,334.196405321804,7.34567365792517e-53,1.32376771603873e-50
"SNTG1",1.48116283756786,10.2155256045016,321.672088409647,1.71448000916498e-52,3.05748934967754e-50
"CACNA1E",1.7530241690936,7.75723584387295,322.903495777513,1.99475644684022e-52,3.52064230617572e-50
"RBFOX3",1.49510636993626,7.98025584732077,314.969570364779,4.25290721468698e-52,7.42956852198379e-50
"RYR2",1.45667451345996,9.767440355593,318.470498797561,4.5592854752994e-52,7.88434013506321e-50
"GRIA3",1.34681627378581,8.83279265625155,309.178934366303,2.56999597009171e-51,4.399833100797e-49
"SRRM3",1.54720518963967,7.57656474368851,299.570948617349,4.779616757171e-51,8.10168701809579e-49
"CDH9",1.86857287593626,8.47935198241676,309.189534930254,2.08205813497345e-50,3.49459169321033e-48
"LRRC7",1.29179005791369,10.2515556716683,298.833583401904,9.92414130778058e-50,1.64952717659421e-47
"CNTN3",1.74041709096082,7.75845806535904,296.723124448928,1.11940560158633e-49,1.8427138364575e-47
