"","logFC","logCPM","F","PValue"
"A1BG",0.569491416881374,9.28242198002039,117.220871512765,2.58113282277971e-27
"A2M",0.0604050220577588,9.43530974544433,1.82498709185208,0.176721235896548
"AAAS",0.189924511514262,9.21293608446481,7.40484369082512,0.00650501201719794
"AACS",-0.328785617109235,9.30310182522683,31.7234160709862,1.77834523505486e-08
"AADAT",-0.0868505659005336,9.1965484932602,1.08464151328822,0.297661896966182
"AAGAB",-0.252323621085969,9.26330973314678,18.8167168500224,1.43920640187019e-05
"AAK1",-0.512439070866216,9.4400156448726,85.7807546914332,2.01580299629066e-20
"AAMDC",0.492111750123548,9.21212245929623,50.4486349276321,1.22441717618407e-12
"AAMP",-0.0143687818835855,9.37058263501146,0.0694051332058852,0.792204960416365
"AAR2",0.19073963911876,9.21256716938706,7.72144999048638,0.00545700217155214
"AARS2",-0.0382861137020008,9.18699623786743,0.191993522221269,0.661262716461652
"AARSD1",-0.0974617424591032,9.18389312671272,1.54108489494245,0.214456813419521
"AASDH",-0.0195729069308798,9.19148403023277,0.0499154397647889,0.823210546095021
"AASDHPPT",-0.377469482278048,9.42990047560948,48.2912680069359,3.67706649618563e-12
"AATF",0.28863357871633,9.22355312963534,20.7760663740741,5.16329063463092e-06
"AATK",1.16925669303877,9.38625645744991,668.882980774198,2.05509995599849e-147
"ABAT",-0.467699501088688,9.4977962412679,80.9421754631064,2.3298384240042e-19
"ABCA1",0.0942593791073437,9.18872194260722,1.21211673583074,0.270913695273628
"ABCA2",1.57779355273402,9.50519462475424,1700.77151567464,0
"ABCA3",-0.170611935947499,9.39954503145549,10.1470378141656,0.00144539704390944
"ABCA5",-0.067993632634245,9.22392235185764,1.10654151238308,0.292835351513974
"ABCA7",0.00346997273529397,9.19608863353877,0.00210736369957328,0.963385160289435
"ABCA8",1.17334335759472,9.20391019161387,257.72932688212,5.49501613879291e-58
"ABCA9",-0.0658337342773261,9.18265882493782,0.679663018803525,0.409703070465612
"ABCB1",-0.0701735839525476,9.18859255713751,0.610557683087194,0.434578176974492
"ABCB10",-0.00506678358854678,9.20045619030878,0.00297564658758672,0.956497397657079
"ABCB7",0.0665516499694617,9.19745848870246,0.673494470503829,0.411836204597208
"ABCB8",0.00566209940234359,9.247996651875,0.011677379067489,0.913946604075894
"ABCB9",-0.109569607574435,9.2250833626305,2.92891304392011,0.0870065008552796
"ABCC1",0.046294001778754,9.19193071185713,0.298692118171388,0.584703685305683
"ABCC10",-0.0277435046785551,9.20357219324079,0.122246754218201,0.726610470309558
"ABCC12",-0.163276236555794,9.19458131411601,4.00472556129418,0.0453732727640792
"ABCC5",0.0152139821699453,9.31649792971872,0.0811676800520597,0.775721284823938
"ABCC8",-0.240979958883164,9.23885850989466,15.6566156564961,7.59540044567184e-05
"ABCC9",0.0426089379208968,9.18829461872105,0.280158931973106,0.596597235680436
"ABCD1",0.0652135337894263,9.18200517312687,0.638768673070641,0.424157304585217
"ABCD2",-0.175163284315152,9.20293776248304,5.26870063498277,0.0217125109451032
"ABCD3",0.284404993060939,9.24629508110313,25.5877476261679,4.22822631688461e-07
"ABCD4",0.271430499456015,9.2117450882635,14.9826304783209,0.000108515279933758
"ABCE1",0.233608363480391,9.22788098467193,14.3903597537694,0.00014857353268737
"ABCF1",-0.00559233100772908,9.25525499903879,0.00850446222478053,0.926523559786256
"ABCF3",-0.0249323553477561,9.25511259665813,0.185910272379399,0.66634262046224
"ABCG1",0.337403654805151,9.19902966419364,17.1050570399122,3.53721694008945e-05
"ABCG2",-0.0324490224024678,9.2059661163144,0.148897420679447,0.69959137556152
"ABCG4",-0.340524309356645,9.20967487212059,24.1325670640271,8.9946998439803e-07
"ABHD10",-0.113699611361291,9.28575517026215,3.79853964482447,0.0512977076818252
"ABHD11",0.20708599840671,9.21826970675284,9.90838092785973,0.00164534773431542
"ABHD12",0.120943285572218,9.45352125745134,6.06995600588939,0.0137502797597031
"ABHD12B",-0.102941166464631,9.1902901154482,1.43240470381391,0.231372799871142
"ABHD13",-0.0655354775742313,9.22266190222378,0.978021101686947,0.322688198605634
"ABHD14A",-0.356647827012773,9.45117768655059,44.458695778711,2.59974221419919e-11
"ABHD14B",0.171025916305594,9.21024862658284,5.86879205873021,0.0154118781798715
"ABHD15",0.0123968821245602,9.18204097245897,0.033609693434453,0.854539568620582
"ABHD16A",-0.0923509827429276,9.20059140282868,1.33980400715485,0.247068934119984
"ABHD17A",0.187605573466478,9.60034306613642,18.5938856956444,1.61760787051323e-05
"ABHD17B",0.587631334799722,9.25397482690993,119.227014856718,9.38927026144093e-28
"ABHD17C",-0.081869304014634,9.22459693703597,1.62815286792901,0.201959151281402
"ABHD18",0.0470733073679824,9.19171414087199,0.312348265696962,0.576242938685458
"ABHD2",-0.328703459485864,9.349561167407,33.9108814246137,5.77204662277635e-09
"ABHD3",-0.0417083017419568,9.19270978138609,0.239128600140826,0.624836350054797
"ABHD4",0.160394301213621,9.19256742243755,3.54136172922688,0.0598567205888891
"ABHD5",0.163283283434245,9.1972346006907,4.13861554095155,0.0419158174840849
"ABHD6",0.368649143610494,9.26289623771195,46.0133785872788,1.17541861013045e-11
"ABHD8",-0.611022964223357,9.39363580859958,113.707991763195,1.51702038742059e-26
"ABI1",-0.189671949113403,9.33947232640022,11.1925826436236,0.000821293191264426
"ABI2",-0.334080960691395,9.52446117595569,44.1105869807046,3.10565750028246e-11
"ABL1",0.608095993223124,9.23201834045448,109.274826096794,1.41896530115866e-25
"ABL2",0.0324864262279521,9.21474968159154,0.234176346866128,0.628444426477441
"ABLIM1",-0.130391359321586,9.33921762302299,5.35161114853327,0.0207034229211057
"ABLIM2",-0.473237821276338,9.31310719634399,63.2280069916575,1.84386133366207e-15
"ABLIM3",0.102673112732917,9.21914981145756,2.42770089210236,0.11920807875511
"ABR",-0.436808298769678,9.69643133822163,90.3822693704419,1.96910068880261e-21
"ABRACL",-0.101618344211012,9.26904120662029,2.94652398393982,0.0860629329402963
"ABRAXAS2",-0.0473553648311216,9.20197225126391,0.361245505231102,0.547815522927881
"ABT1",-0.0113967245204568,9.21456913074557,0.0265102165136261,0.8706605367506
"ABTB1",-0.318557366407282,9.33810689134348,30.7056226505915,3.00402418158648e-08
