"","logFC","logCPM","F","PValue"
"A1BG",-0.117606587394986,9.28242198002039,1.83779345430379,0.175210230312944
"A2M",0.582219622497539,9.43530974544433,89.6084249406439,2.91146696600239e-21
"AAAS",-0.0311245295392967,9.21293608446481,0.0803707818013331,0.776795651091117
"AACS",-0.0951023729463057,9.30310182522683,1.34940940853101,0.245381791698672
"AADAT",0.0191336340458089,9.1965484932602,0.0410583327431398,0.839425426048166
"AAGAB",-0.0952088535749906,9.26330973314678,1.33601515012124,0.247738327640219
"AAK1",-0.191431036583032,9.4400156448726,6.5323414254478,0.0105932542066917
"AAMDC",0.0208434554714133,9.21212245929623,0.200094172245632,0.654644983539847
"AAMP",-0.0576458966601784,9.37058263501146,0.607151040270023,0.435862780977988
"AAR2",0.146427436351078,9.21256716938706,2.45982990451123,0.116791885744608
"AARS2",0.035131258650476,9.18699623786743,0.10667090890104,0.743966664043469
"AARSD1",-0.0426066939987602,9.18389312671272,0.0982373795749821,0.753955283345101
"AASDH",0.0424605907481371,9.19148403023277,0.130169588263725,0.718256378831953
"AASDHPPT",-0.197359910717051,9.42990047560948,7.18039715906216,0.00737061325343709
"AATF",0.030412732994837,9.22355312963534,0.17613455715178,0.674716534610249
"AATK",-0.524677122333361,9.38625645744991,42.0770877975951,8.78040126479599e-11
"ABAT",0.135665642726623,9.4977962412679,4.44838213837985,0.0349346859443111
"ABCA1",0.0488172865969976,9.18872194260722,0.179592785859507,0.671723559321218
"ABCA2",-0.367517489206707,9.50519462475424,24.7029937654247,6.68961149113354e-07
"ABCA3",-0.0493445934477133,9.39954503145549,0.455273018320106,0.499841685712221
"ABCA5",0.0396442591712666,9.22392235185764,0.214575026225995,0.643205080755389
"ABCA7",-0.0682573371175382,9.19608863353877,0.362703018349263,0.547009064447173
"ABCA8",-0.226676567167005,9.20391019161387,0.967472609717162,0.325311656205665
"ABCA9",-0.0437594268128693,9.18265882493782,0.12419534763967,0.724528209001106
"ABCB1",0.138798836713434,9.18859255713751,1.35377644427307,0.244619398095494
"ABCB10",-0.0313911732296623,9.20045619030878,0.0808151682001498,0.776195829709684
"ABCB7",-0.0295787879766322,9.19745848870246,0.0662330952738408,0.796902566045329
"ABCB8",0.0743536888126623,9.247996651875,0.906724722993681,0.340985274533439
"ABCB9",-0.0591578078985957,9.2250833626305,0.424647520250338,0.514627301026739
"ABCC1",0.000440605759589205,9.19193071185713,0.000140276800768584,0.990550198683662
"ABCC10",-0.00741475884983794,9.20357219324079,0.00386573809818233,0.950423441156901
"ABCC12",-0.0105708974661772,9.19458131411601,0.00291755454695849,0.956923713375847
"ABCC5",-0.126969771962392,9.31649792971872,2.70163684222197,0.100245734380569
"ABCC8",-0.00081195079072485,9.23885850989466,0.00769105656036505,0.930116202817789
"ABCC9",-0.00488073821951514,9.18829461872105,0.000224725753935498,0.988039479994968
"ABCD1",0.00637742729388035,9.18200517312687,0.00656901859474536,0.935402624082103
"ABCD2",-0.0045201362711438,9.20293776248304,0.00070733604813912,0.978782138793757
"ABCD3",0.06304207167854,9.24629508110313,0.746067965060895,0.387724298046273
"ABCD4",0.0627840237426062,9.2117450882635,0.521293137426869,0.470290830868251
"ABCE1",-0.0534536278413107,9.22788098467193,0.323902476673244,0.569271968509139
"ABCF1",0.0412298215056381,9.25525499903879,0.283461475432509,0.594441537412495
"ABCF3",0.0396589446511684,9.25511259665813,0.263519005914098,0.607712956470679
"ABCG1",0.0188040615651209,9.19902966419364,0.0941314439275627,0.758989244852914
"ABCG2",0.106505813315039,9.2059661163144,1.05002587521127,0.305501485572663
"ABCG4",0.0017458500303785,9.20967487212059,0.0799458035764438,0.777370954019188
"ABHD10",-0.140317102694795,9.28575517026215,3.10999248303039,0.0778137604721102
"ABHD11",0.0371124800759444,9.21826970675284,0.216220207899498,0.641935292856152
"ABHD12",-0.106374857201478,9.45352125745134,2.35578657289839,0.124819369681064
"ABHD12B",0.0686840247306279,9.1902901154482,0.423339867300873,0.515275418478685
"ABHD13",-0.0903829715591422,9.22266190222378,1.00824921059694,0.31532299043439
"ABHD14A",-0.140207561601196,9.45117768655059,3.71894204861739,0.0537988563182094
"ABHD14B",0.113164645891414,9.21024862658284,1.38825774374375,0.238699950303804
"ABHD15",0.0555555732467413,9.18204097245897,0.240795462355747,0.623632334883891
"ABHD16A",-0.0920635883145949,9.20059140282868,0.668693446721646,0.413507783456883
"ABHD17A",0.150752886962538,9.60034306613642,6.34516106741077,0.0117704154620433
"ABHD17B",-0.227324948719891,9.25397482690993,6.90314648772157,0.00860460783696791
"ABHD17C",0.0654885667809365,9.22459693703597,0.578387592477298,0.446945287024168
"ABHD18",-0.0187031388037979,9.19171414087199,0.0229379544927831,0.879618575450709
"ABHD2",0.238543704551167,9.349561167407,11.3705574023975,0.000746215618803419
"ABHD3",0.0656892105171209,9.19270978138609,0.324841808637724,0.568712506273058
"ABHD4",0.0180509690086686,9.19256742243755,0.0405848641152634,0.840341422265593
"ABHD5",0.144319332443413,9.1972346006907,1.71710660513527,0.190066349420659
"ABHD6",-0.229664175661834,9.26289623771195,7.99567862097834,0.00468904677988897
"ABHD8",0.0687338480533708,9.39363580859958,1.19043260929097,0.275242690844821
"ABI1",0.216535598893692,9.33947232640022,9.28376573763191,0.00231202348416485
"ABI2",-0.0675500417300382,9.52446117595569,0.950205348312108,0.329667373666834
"ABL1",0.0208711075677145,9.23201834045448,0.269761352606386,0.603492069878824
"ABL2",-0.0715075377191758,9.21474968159154,0.564891640109813,0.452296268714875
"ABLIM1",0.36471180394557,9.33921762302299,26.8124770709697,2.24247677202235e-07
"ABLIM2",0.0441630235602677,9.31310719634399,0.607287264983407,0.43581130116199
"ABLIM3",-0.00992995296474695,9.21914981145756,0.00845872125899283,0.926720863471584
"ABR",0.067291529104623,9.69643133822163,1.39750526138852,0.23714212402752
"ABRACL",-0.0880583554036369,9.26904120662029,1.22475972520576,0.268428957024383
"ABRAXAS2",-0.019884318391887,9.20197225126391,0.0326391311587205,0.856632130234417
"ABT1",0.0389569573320642,9.21456913074557,0.171950856104446,0.678383936690913
"ABTB1",-0.00808857282462752,9.33810689134348,0.00201864024547351,0.964163690901343
"ABTB2",-0.023916202860276,9.18316978410427,0.000518809378118051,0.981827852124529
"AC000093.1",0.0300927496357883,9.18307074216291,0.074360671852583,0.785090425570472
"AC005726.1",0.0833577784273266,9.18362424611531,0.619939965263242,0.431069865580383
"AC007325.4",-0.0144643112971991,9.28394666808871,0.0217609711340466,0.882724792306566
"AC013394.1",-0.0126368036449487,9.18658054358362,0.00376512552576137,0.951072032673926
"AC093323.1",-0.0859602059882606,9.28271838265772,1.18108212628488,0.277136184493711
"AC098850.3",0.104821059699143,9.22623658796748,2.01131087660071,0.156130811257137
"AC138647.1",0.16170544141342,9.22363393336168,4.89114497507838,0.0269951032712895
"AC139491.7",-0.0378995661583874,9.1911248681083,0.0570071242316899,0.81129048183012
"AC233723.1",0.0277388583435928,9.18438246102014,0.0911985446128686,0.76265903906735
"ACAA1",-0.119880564631809,9.31493377655549,2.39504895796035,0.121720396155191
"ACAA2",0.284571043255636,9.23757959116902,13.119899853236,0.000292196512004505
"ACACA",-0.0435867277524176,9.28763942758985,0.308136402650762,0.578826200180002
"ACACB",0.154849499045451,9.1975669169304,2.01678719752492,0.155568445376983
"ACAD10",0.058040214001735,9.19441386638542,0.253962304605301,0.614298973041252
"ACAD8",-0.142058280952848,9.2369179591174,2.97768415664813,0.0844204298723917
"ACAD9",-0.072071904461664,9.23541962898286,0.760605958987451,0.383139258212846
"ACADM",-0.0302496229955648,9.26288086123593,0.146082862817647,0.70230729534086
"ACADS",0.188090697261379,9.21171438929107,3.83564968396794,0.0501739436025032
"ACADSB",0.124617922865326,9.25877799832169,2.64850369376544,0.103647870554438
"ACADVL",0.240197486877346,9.38392441731403,12.3305998629507,0.00044562152351711
"ACAP1",0.136719071073967,9.19322910343557,1.48085735316922,0.223640844324315
"ACAP2",0.0410000579994374,9.21982972471148,0.244061154918233,0.621288355733497
