"","logFC","logCPM","F","PValue"
"A1BG",-0.148881277554574,9.28242198002039,9.34048817803729,0.0022415433769685
"A2M",-0.210180930918263,9.43530974544433,25.4622711482529,4.51232889666743e-07
"AAAS",-0.0820463870074204,9.21293608446481,2.0536371930728,0.151843512696524
"AACS",0.126796337543743,9.30310182522683,8.90062171590999,0.00285083510779577
"AADAT",-0.0248403912055556,9.1965484932602,0.105042336200288,0.745860642300779
"AAGAB",0.055041453078459,9.26330973314678,1.79083588374749,0.1808247913683
"AAK1",0.197270565991682,9.4400156448726,25.9629906978199,3.48116721077393e-07
"AAMDC",-0.170110738101713,9.21212245929623,7.55298953807883,0.00599121507278823
"AAMP",0.0480009178221226,9.37058263501146,1.31469709573475,0.251546374506826
"AAR2",-0.00265171165082022,9.21256716938706,0.00965893495438639,0.92171008213394
"AARS2",0.0233332630114797,9.18699623786743,0.135850161178655,0.712441985077075
"AARSD1",-0.00543754828633091,9.18389312671272,0.0053352714859689,0.941771966474547
"AASDH",-0.0135030977204796,9.19148403023277,0.0359052999746826,0.849711246527879
"AASDHPPT",0.0882432708379236,9.42990047560948,5.13380147523028,0.0234645897876756
"AATF",-0.0453097220566477,9.22355312963534,0.587341255518966,0.443449345497699
"AATK",-0.00188096083051934,9.38625645744991,0.244435217135521,0.6210211164922
"ABAT",0.130213006214328,9.4977962412679,12.368727827605,0.000436612901982195
"ABCA1",-0.0442428912654759,9.18872194260722,0.379495095935887,0.537873778840992
"ABCA2",-0.280831820259451,9.50519462475424,41.1662535692453,1.39905429145293e-10
"ABCA3",0.0697766416730482,9.39954503145549,2.93229303280525,0.0868245413062162
"ABCA5",0.0682274626675171,9.22392235185764,1.84016582345239,0.174931955185162
"ABCA7",0.0288759057939577,9.19608863353877,0.198314359908346,0.656085039381017
"ABCA8",-0.169684007179409,9.20391019161387,1.54878967141014,0.213314628292883
"ABCA9",0.0101642744419035,9.18265882493782,0.0611660948192673,0.804662356531866
"ABCB1",-0.0603803589390115,9.18859255713751,0.698543207912196,0.403273919212604
"ABCB10",0.0209345688438911,9.20045619030878,0.119263621575172,0.729834632443654
"ABCB7",0.0393657701178315,9.19745848870246,0.390210215245807,0.532189130201369
"ABCB8",0.0110729778046935,9.247996651875,0.0652580327854369,0.798370598858304
"ABCB9",-0.00539185123287515,9.2250833626305,0.00643307945263698,0.936073059557754
"ABCC1",-0.00294099235192104,9.19193071185713,0.00112767722691624,0.973211358410607
"ABCC10",-0.0472298445764386,9.20357219324079,0.594667977101154,0.440619959765955
"ABCC12",0.222880730313219,9.19458131411601,11.8424489871871,0.000578990480598283
"ABCC5",0.00248221807222415,9.31649792971872,0.00399104359969092,0.949627403691464
"ABCC8",-0.0695017179706483,9.23885850989466,1.73398718815225,0.18790293247189
"ABCC9",0.0193450183830233,9.18829461872105,0.109029062393092,0.741252353368735
"ABCD1",-0.00745366433656633,9.18200517312687,0.00687655451775553,0.933911204649539
"ABCD2",-0.0126179959392138,9.20293776248304,0.00907158316768711,0.924120367137715
"ABCD3",-0.0472912023655777,9.24629508110313,0.842985406386962,0.358544656444015
"ABCD4",-0.0697509022454246,9.2117450882635,1.21250817968089,0.270836334349758
"ABCE1",0.00423285936326734,9.22788098467193,0.0309744282518846,0.860297501907575
"ABCF1",-0.0414087237835875,9.25525499903879,0.832977257679802,0.361413352065081
"ABCF3",-0.0227785253697209,9.25511259665813,0.246265967826068,0.619716841453438
"ABCG1",-0.0898893644729837,9.19902966419364,1.47451122493853,0.224635684730385
"ABCG2",-0.0671282057069473,9.2059661163144,1.1810235170128,0.277148104570761
"ABCG4",0.101443480290469,9.20967487212059,4.74369284397038,0.0294062218140754
"ABHD10",0.13443326183456,9.28575517026215,9.47881108098417,0.00207866755009349
"ABHD11",0.0107804631728642,9.21826970675284,0.0899567940136966,0.764232180285273
