"","logFC","logCPM","F","PValue"
"A1BG",-0.204764159759455,9.28242198002039,17.9203376747155,2.30376053483371e-05
"A2M",-0.101410859391688,9.43530974544433,5.51936974916866,0.0188073126592916
"AAAS",-5.58602484328182e-05,9.21293608446481,0.00390732152423158,0.950157854175698
"AACS",0.0417255710176265,9.30310182522683,1.0921179841643,0.296002772866827
"AADAT",-0.0581801928221392,9.1965484932602,0.722884387061424,0.39519969863813
"AAGAB",0.165878661197036,9.26330973314678,14.2075661601091,0.000163724498821216
"AAK1",0.280327076793835,9.4400156448726,51.1719243828413,8.47034048234152e-13
"AAMDC",-0.105599944451628,9.21212245929623,2.2764887471436,0.131349399117461
"AAMP",0.0670711934084402,9.37058263501146,2.50528122970995,0.11346568474283
"AAR2",-0.05507788579499,9.21256716938706,0.711946150454783,0.398798784681095
"AARS2",-0.0577086300195101,9.18699623786743,0.721506971573552,0.395650333271184
"AARSD1",0.0187156206100303,9.18389312671272,0.187827951716363,0.664730711182373
"AASDH",-0.0119274415144602,9.19148403023277,0.0267561242626455,0.870067353964115
"AASDHPPT",0.123136370494217,9.42990047560948,9.61962429682379,0.00192516843030401
"AATF",-0.0714283278603153,9.22355312963534,1.60486001634098,0.205216259188646
"AATK",-0.0827394388034655,9.38625645744991,1.83597793962845,0.175423531829358
"ABAT",0.161017575216262,9.4977962412679,18.4119576042195,1.77961950823556e-05
"ABCA1",-0.041396130261871,9.18872194260722,0.316231713038259,0.573881278854137
"ABCA2",-0.238706121268117,9.50519462475424,28.3719438119607,1.00136733048734e-07
"ABCA3",0.0486210136202929,9.39954503145549,1.39593617892633,0.237405579212808
"ABCA5",0.00239000081585071,9.22392235185764,0.0043148148968163,0.947626841965551
"ABCA7",0.0128101670811741,9.19608863353877,0.0387318535829526,0.843980900669519
"ABCA8",-0.179821462630081,9.20391019161387,1.79631655342007,0.180158883959643
"ABCA9",0.0735305237803527,9.18265882493782,1.37986928695898,0.240123817680837
"ABCB1",-0.00912170220257644,9.18859255713751,0.00163252287992251,0.967770661650655
"ABCB10",0.0181208106976316,9.20045619030878,0.0881617556317525,0.766527329491967
"ABCB7",-0.00219679734519141,9.19745848870246,0.000174956927665272,0.989446589950185
"ABCB8",-0.0423722999600086,9.247996651875,0.818816963654638,0.365526599820527
"ABCB9",0.0748676538933787,9.2250833626305,2.24253774556751,0.134260927130534
"ABCC1",0.00791552306134457,9.19193071185713,0.0164333610927403,0.897996536534873
"ABCC10",0.0135002881712271,9.20357219324079,0.0549003614920796,0.814745741802187
