,0
LRATD1,1
PACSIN3,1
LPIN2,1
PKNOX2,1
SYP,1
JUNB,1
JAKMIP1,1
PLCB1,1
PLCH1,1
PLD3,1
NDUFB9,1
INA,1
SYT17,1
IL1RAP,1
PLPP1,1
KCNAB1,1
PNMA3,1
TAFA1,1
POLG,1
HSPA4L,1
HSP90AB1,1
POMP,1
HIKESHI,1
RTN4R,1
SIAE,1
GUCY1B1,1
TCERG1L,1
PPP1R14C,1
PPP2CB,1
SKIV2L,1
SYNGR1,1
PIP5K1B,1
KCNG1,1
ST3GAL5,1
STIP1,1
LINGO2,1
LINGO1,1
LIMK1,1
PANX1,1
SLC39A10,1
PCDH19,1
STRIP2,1
PCSK1,1
PCSK2,1
SLC30A3,1
SULT4A1,1
SLC25A4,1
KIF9,1
SVOP,1
PFDN6,1
KIF16B,1
SYN1,1
KIAA0319,1
PHF24,1
PHYHIP,1
SLC1A6,1
PINK1,1
KCNJ4,1
KCNIP4,1
KCNH3,1
GSTA4,1
A1BG,1
RTN4RL1,1
TPPP,1
ARHGEF2,1
ARHGAP39,1
CALB1,1
CALM3,1
ARG2,1
CAMK1,1
CNTNAP2,1
CAMK2A,1
CAMK2N1,1
CAMTA2,1
CX3CL1,1
TTPAL,1
CAP1,1
VOPP1,1
ZDHHC8,1
CYP46A1,1
COX7B,1
ZFAND5,1
CLSTN3,1
ZMAT2,1
CLSTN1,1
DCBLD2,1
CLEC2L,1
ARHGEF9,1
CCN3,1
ZBTB18,1
CA11,1
CPEB3,1
COX5A,1
BEND6,1
COX17,1
COQ2,1
CPNE6,1
ATP6AP1,1
BNIP3,1
ATP5PB,1
BRINP1,1
ATP1B3,1
ATP1A1,1
BRPF3,1
VSTM2A,1
BTBD8,1
VSNL1,1
BZW1,1
ASAH1,1
C2CD2L,1
CROT,1
ARPP21,1
ARPP19,1
ARNTL,1
ARMCX2,1
DCTN1,1
COX8A,1
ADGRB2,1
TRIM44,1
CHN1,1
CHPF,1
DGKB,1
TXNDC9,1
ACTR1A,1
ADGRL1,1
CD99L2,1
TRAF5,1
CHST2,1
CGREF1,1
DGKA,1
TUBG1,1
CDH22,1
DCTN3,1
TUSC2,1
UHRF1BP1L,1
AARS1,1
ACAP1,1
CFAP36,1
ZNF581,1
ZNF593,1
AKIRIN2,1
AGRN,1
CHORDC1,1
JPH3,2
CA10,2
SUMF2,2
SYNPR,2
SPIN4,2
MASP1,2
MARK4,2
SPINT1,2
CACNB2,2
CELF1,2
ITSN1,2
MEPE,2
MCUB,2
CHD5,2
MTMR9,2
SNN,2
HYI,2
BEAN1,2
BET1L,2
MORN4,2
IDS,2
TXNRD2,2
TAC3,2
SORBS2,2
MIDEAS,2
ZSWIM7,2
METRNL,2
MARCHF9,2
IGFBP2,2
SYT3,2
TXNRD1,2
IFI6,2
MARCHF6,2
SPTBN1,2
SYNGAP1,2
LRATD2,2
CARTPT,2
LPL,2
CASKIN1,2
CAV2,2
LONRF1,2
LIN7C,2
LIMS2,2
VLDLR,2
KIF5A,2
KIFC3,2
STK17A,2
LGI4,2
LEMD3,2
VIT,2
LARP1,2
KIT,2
STYX,2
CCDC88A,2
SUB1,2
LIMCH1,2
CADM1,2
LRRC2,2
ST3GAL3,2
MAPK8IP2,2
SPON2,2
KLF13,2
MAP6D1,2
CDH9,2
CALB2,2
CDH3,2
CALN1,2
MANEAL,2
KIF3B,2
MAN2C1,2
MAGEE1,2
CDH13,2
KCNQ5,2
LSAMP,2
KDM2B,2
SST,2
KIAA0408,2
KIF21B,2
LRRC6,2
VPS50,2
CARHSP1,2
ATP2A2,2
WFDC1,2
RAB11FIP4,2
R3HDM1,2
QPCT,2
AGL,2
ZNF341,2
AKIP1,2
PRR36,2
SH2B2,2
PROM1,2
PRKCI,2
ZNF184,2
SH3D19,2
SH3GLB1,2
ZNF160,2
ZMYND8,2
SHF,2
PPM1J,2
SHISA9,2
SIAH3,2
ANKRD28,2
PNCK,2
PM20D2,2
PLXND1,2
PLXDC2,2
PLXDC1,2
PLPPR4,2
PLPPR3,2
AFTPH,2
PLPPR1,2
RAB40B,2
RABEP1,2
RTL6,2
RSPH9,2
RUSF1,2
RPS6KA6,2
ABCC8,2
ABCD2,2
ROBO2,2
SAT2,2
ZNF770,2
RNF175,2
RNF144A,2
SCG2,2
RNF128,2
ABI2,2
ZNF768,2
RHOV,2
ZNF706,2
ACTN2,2
REV3L,2
ZNF672,2
ACTR3B,2
RBP4,2
RBM34,2
RASGRP2,2
RASGRF2,2
ADGRL3,2
SEPTIN5,2
AFAP1,2
SLC12A5,2
PLEKHA6,2
ZEB2,2
NUCB2,2
NTN4,2
NRXN2,2
NRSN2,2
NRP2,2
ASH2L,2
SMARCA2,2
ASPHD2,2
ASTN1,2
NOVA2,2
NMNAT1,2
YJEFN3,2
NIN,2
HSD11B1L,2
ATP2B2,2
ATP2C1,2
SMTNL2,2
XPO1,2
XKR4,2
ATP9A,2
ATRN,2
NELFA,2
ATRNL1,2
WWP1,2
B4GALT2,2
NCEH1,2
NAV2,2
NUDT3,2
NXPH1,2
ZBTB46,2
OPA1,2
PKIA,2
PITPNC1,2
PIK3C2B,2
PIANP,2
PI4K2A,2
APBB2,2
PHACTR3,2
SLC25A29,2
PFKL,2
APLP1,2
SLC26A11,2
SLC27A5,2
PDS5A,2
MYC,2
ZDHHC18,2
ARFGAP3,2
ARFGEF3,2
SLC30A4,2
PCSK1N,2
ARHGAP20,2
PCDH8,2
PCBD1,2
SLC35F2,2
SLC41A3,2
ARHGEF7,2
OTULINL,2
ARID4A,2
ORC6,2
SLC29A4,2
CHL1,2
CABIN1,2
FGF13,2
CHP1,2
GNPTAB,2
DACT3,2
DACT1,2
HBE1,2
ELMOD2,2
GCN1,2
TIAM1,2
DDN,2
TOMM20,2
TMEM43,2
CPEB1,2
TMEM65,2
DPYSL3,2
DPP6,2
EMID1,2
HCN4,2
CPNE2,2
GJC1,2
TMEM94,2
FAM20A,2
FAM184B,2
FBXW11,2
CHRDL1,2
FAM171B,2
THBS1,2
CHRD,2
FAM171A2,2
CPPED1,2
GULP1,2
H2AZ2,2
FEZ1,2
FGD3,2
TMEM131,2
EDEM3,2
GLRA3,2
GNAQ,2
DERA,2
DERL1,2
FAM241A,2
DNAJC27,2
COLGALT2,2
HIRA,2
DGKI,2
GPR162,2
CNFN,2
COMMD7,2
FRZB,2
TIAM2,2
HNRNPA2B1,2
EPS8,2
GRB14,2
TMEM240,2
TRUB2,2
CYP26A1,2
ENTPD3,2
GPR153,2
GRIA2,2
DNAJC6,2
DAAM1,2
GRIP1,2
DOC2B,2
GPM6A,2
DOC2A,2
HNRNPH2,2
COQ10B,2
CNIH2,2
CYRIA,2
HIPK1,2
DLG2,2
TLE3,2
TBCCD1,2
