,0
TMEM129,0
OSBPL11,0
OSBPL2,0
OSBPL5,0
ESD,0
OSBPL8,0
RNF167,0
OSCP1,0
CCDC6,0
CCDC59,0
INPP5J,0
MARCHF7,0
VPS53,0
TMEM126A,0
TAF1D,0
CCDC30,0
INPP5A,0
CCDC28A,0
MAPRE2,0
CCDC22,0
MAPKAPK5,0
OTUD1,0
CCDC181,0
CCDC174,0
TMEM126B,0
CMPK2,0
TMEM67,0
TMEM68,0
TSC22D2,0
MYCBP2,0
DCAF6,0
MPHOSPH8,0
TSFM,0
DCAF17,0
DCAF16,0
MPHOSPH6,0
DCAF11,0
DCAF10,0
TOR2A,0
MYG1,0
MYL12B,0
DBNDD2,0
MYL6,0
DPY19L1,0
JKAMP,0
DAZAP1,0
TSN,0
TSNAX,0
SCN1B,0
SCN1A,0
JAZF1,0
SCNM1,0
SCHIP1,0
MPHOSPH9,0
MVB12B,0
SDF4,0
MPPED2,0
DCXR,0
MTMR7,0
DCUN1D5,0
MTO1,0
SERPINF1,0
MPP2,0
DOP1A,0
DCTN6,0
DOP1B,0
MTR,0
DOT1L,0
KBTBD4,0
DCTN1,0
SDF2L1,0
DPCD,0
MTSS1,0
SCYL3,0
TRUB1,0
DPH1,0
DPH2,0
DPH3,0
DPH7,0
MYPOP,0
SNX25,0
JARID2,0
SESTD1,0
DTNB,0
CXXC5,0
JADE2,0
NAGLU,0
TSSC4,0
DTWD1,0
NAIP,0
CX3CL1,0
TSTD2,0
IVNS1ABP,0
DTX2,0
CWC25,0
GRIPAP1,0
CWC15,0
NANS,0
NAPA,0
KCNC2,0
DTYMK,0
DUS1L,0
ITSN2,0
NARS2,0
DUS3L,0
CYB561D2,0
CYB5A,0
CYB5B,0
JAGN1,0
MPC2,0
N4BP2L2,0
KCNAB1,0
DRAP1,0
NAA16,0
KCNB1,0
NAA25,0
NAA38,0
NAA50,0
CYP46A1,0
DRP2,0
TP53BP1,0
NAA60,0
SCAND1,0
MOSPD1,0
CYLD,0
TSPYL2,0
CYGB,0
JAK2,0
NABP2,0
GPR137C,0
SCAF1,0
MORC2,0
MON2,0
NAA80,0
DDHD1,0
DDHD2,0
DDIT3,0
SELENOF,0
DNAJB5,0
SNX4,0
MRPS25,0
KAT14,0
MRPS31,0
MRPL34,0
KARS1,0
DHX30,0
DHX29,0
MRPS35,0
TRIAP1,0
TRIB1,0
MRPS36,0
GPR61,0
DNAJC13,0
TRIM13,0
SYNE2,0
DGUOK,0
MRTFA,0
MRTO4,0
MSANTD4,0
SEC31B,0
TRAPPC13,0
TRAPPC12,0
TRAPPC11,0
MRPL37,0
DMAC1,0
DLST,0
DMAP1,0
MRPL44,0
DLGAP1,0
TRAF3,0
GPR89A,0
DMTF1,0
GPRASP2,0
MRPL51,0
DMXL2,0
SYNE4,0
DLAT,0
MRPL54,0
DNAJA3,0
DIS3L,0
MRPL9,0
DIRAS2,0
DIRAS1,0
KAT6B,0
TRA2A,0
SELENOI,0
MRPS15,0
DIP2B,0
DNAAF2,0
SETD2,0
SEC24C,0
MSI2,0
MTFMT,0
DDX51,0
DDX50,0
DNMT3A,0
MTFR1L,0
TPBG,0
DDX41,0
MTHFR,0
DNTTIP2,0
DDX39A,0
MRE11,0
TRMT6,0
DDX23,0
MTIF3,0
SEPTIN6,0
JUNB,0
DDX1,0
TRMU,0
DOHH,0
TRNP1,0
JTB,0
MTMR14,0
TRPC1,0
MTF2,0
MRI1,0
