,0
TMED3,1
RGS2,1
IGFBP2,1
IGFBP6,1
TRIR,2
CHST10,2
MAZ,2
TCEAL4,3
UBE2V1,3
NPM1,3
MRPL51,3
DCXR,3
SCD5,4
SULF2,4
VAT1L,4
PTPRK,4
ASAH1,5
GDE1,5
GNAZ,5
DLGAP4,5
PES1,6
OLA1,6
KLHL2,6
LCMT1,6
UBA1,6
AMZ2,6
