,0
DHRS7B,0
DHRS7,0
URM1,0
COL9A1,0
STT3B,0
SPNS1,0
NOL4L,0
MRGBP,0
SPINDOC,0
DHCR24,0
VPS37A,0
DHCR7,0
MPV17L2,0
VWA5A,0
MPPE1,0
SPG21,0
MPP5,0
STX2,0
SPEN,0
NOP9,0
MPZL1,0
SREBF1,0
DDB1,0
NFIA,0
VAMP7,0
STAG1,0
NCAPG2,0
MYD88,0
STAM2,0
NCK1,0
STAMBP,0
SSBP1,0
MXD1,0
NDC1,0
CTBP2,0
MVK,0
MVD,0
VIPAS39,0
SRSF6,0
DAD1,0
DAP3,0
NBN,0
MYO18A,0
SSR2,0
CTSF,0
CWC27,0
NACAD,0
VAT1,0
NADSYN1,0
CUTC,0
CUL9,0
NAF1,0
VCAN,0
STARD3,0
VASH1,0
CUL2,0
MYT1L,0
CUEDC1,0
ST13,0
CTU1,0
CYBC1,0
MYRF,0
ST8SIA1,0
CYB5R3,0
MOG,0
MTOR,0
MTMR2,0
CRK,0
CRISPLD1,0
USP53,0
NES,0
USP48,0
NEU4,0
DCTN4,0
MSRB2,0
CREG1,0
DCUN1D1,0
MSMO1,0
CREBBP,0
SRGAP1,0
NF1,0
SREK1IP1,0
NFATC2IP,0
MSH6,0
NENF,0
DCLK3,0
CRNKL1,0
MTCL1,0
UTP14A,0
CSNK1A1,0
STAT1,0
VPS13A,0
DCAF1,0
VPS13B,0
MTIF2,0
STAT2,0
MTMR4,0
SRP72,0
CRYAB,0
DCAKD,0
DCBLD2,0
MTERF1,0
NEIL2,0
NEK4,0
NELFCD,0
MTDH,0
NECAP2,0
FAM76A,0
MOCS2,0
CNKSR2,0
DPP3,0
METTL14,0
MESD,0
CFL2,0
DPP9,0
SNX1,0
CFD,0
WNK1,0
DPYSL2,0
CETN3,0
WNK2,0
CERS5,0
CERS4,0
CERS2,0
CEPT1,0
DROSHA,0
OSBPL9,0
CHADL,0
OSER1,0
OMG,0
METTL5,0
SNX6,0
NXPE3,0
CHMP2A,0
CHM,0
MFN1,0
MFAP3,0
MEX3D,0
SWAP70,0
MEX3B,0
DOLPP1,0
UBR3,0
ODF2L,0
OFD1,0
CHD4,0
SNX19,0
METTL6,0
CHCHD7,0
SNX18,0
OSGEP,0
UBL3,0
OSTC,0
CENPB,0
CEMIP2,0
PACS2,0
PADI2,0
XRCC1,0
CEBPZOS,0
PAG1,0
PAIP1,0
CEBPB,0
PAIP2,0
CDV3,0
SYNM,0
PAK2,0
MED13,0
SYPL1,0
SND1,0
YARS2,0
CENPF,0
MED17,0
PACC1,0
MED23,0
DSEL,0
DSN1,0
OTUD4,0
OTUD6B,0
SNRNP40,0
DST,0
DSTN,0
CEP290,0
SVIP,0
MED8,0
DTD2,0
DTNBP1,0
UBE4A,0
SYNGR2,0
PAAF1,0
XPA,0
XPC,0
CENPW,0
CEP20,0
SVBP,0
SNX9,0
UBXN1,0
NSDHL,0
CLNS1A,0
SOX8,0
NSL1,0
UGDH,0
SOX4,0
WDR3,0
WDR33,0
SUPT7L,0
CLINT1,0
MIER2,0
NT5DC2,0
SOX10,0
MIEN1,0
CLDND1,0
SURF4,0
CLDN11,0
NSD1,0
MIOS,0
MIPEP,0
UGT8,0
NR1H2,0
NR2C1,0
MNAT1,0
CNIH1,0
UNC45A,0
WDFY1,0
SUCO,0
WDFY3,0
MID1IP1,0
MMADHC,0
NRAS,0
MLX,0
SUMF1,0
CMBL,0
MLC1,0
SPAG9,0
MKLN1,0
UIMC1,0
CMTM3,0
MOBP,0
MICU2,0
CLCC1,0
UBXN11,0
SON,0
MFSD5,0
NUP155,0
WDR70,0
NUP210,0
NUP214,0
NUP35,0
NUP43,0
MFSD3,0
MFSD14B,0
DNM2,0
NUP88,0
MFSD12,0
DNMT3A,0
MFSD11,0
DNPH1,0
MGA,0
SORBS1,0
CHUK,0
UBXN4,0
CLASRP,0
UFD1,0
UEVLD,0
CKS2,0
WDR43,0
NUB1,0
DNAJC13,0
CKAP2,0
CLCN3,0
DNAJC15,0
NUDT12,0
SUSD4,0
NUDT2,0
CINP,0
CILK1,0
