,sum_sq,df,F,PR(>F),p_val_adj
CHST15,16.966625594527034,12.0,4.099205328222944,8.4834551315401e-05,0.0010109155378418464
CHST2,21.12009697550835,12.0,6.24270337386253,2.81136287646756e-07,1.256651910995791e-05
CHST7,17.374852553393755,12.0,3.355326334803419,0.0007193836027047566,0.005146918580967675
CHST8,19.258977023470447,12.0,3.4081331440651366,0.0006168614358681062,0.00458439071951051
CHTF18,6.6130599933235334,12.0,0.6501352368962178,0.7917316540606991,0.8418319942945632
CHTOP,11.072640966537952,12.0,1.013975251538982,0.4462988976373364,0.5564685510419219
CHUK,15.067561747414452,12.0,2.120381901946708,0.02659032326335812,0.07392623689885312
CIAO1,21.253399870084966,12.0,2.3251301612456023,0.0147200522091273,0.04834631763493205
CIAO2A,6.17775775155706,12.0,0.7453399190488463,0.7025504100790947,0.7726124657838652
CIAO2B,9.253296932260712,12.0,1.2078221738771922,0.2960218806909961,0.41787053156564347
CIAO3,13.960144630142732,12.0,1.5886408787249122,0.11582876873425466,0.21451152504123427
CIAPIN1,16.047301260093175,12.0,2.1916715218494294,0.021663325348692995,0.0640118102679072
CIART,19.58541495579663,12.0,2.6622924533527064,0.005490236683039734,0.023243264081576953
CIB1,5.473160267131395,12.0,0.9882218269638644,0.4691458892570085,0.5769091009987359
CIB2,19.14199577981416,12.0,2.22443846212178,0.019708615932733143,0.05961791573870131
CIC,12.280624019633228,12.0,1.2139176058693524,0.2919664723613672,0.4139225985378705
CILK1,26.56075506478509,12.0,5.977045951225963,5.486145157058004e-07,2.07886521013128e-05
CINP,9.009579536608054,12.0,1.3382403082000873,0.2181986869287988,0.3362633488268417
CIPC,20.574944229151004,12.0,2.446583634792962,0.010331319653685134,0.03700147466788515
CIR1,7.177791458963024,12.0,0.8603833647447434,0.5897291632129591,0.680053366921093
CISD2,8.787172193758149,12.0,0.8824818827982418,0.5682369110265078,0.6619844985744033
CIT,17.64835059408297,12.0,1.837397044772265,0.059100897945557944,0.13170403395031402
CITED1,13.651123040152148,12.0,1.5325283182158567,0.13409568934082158,0.2381853988137124
CITED2,12.79598270508923,12.0,1.7984560504233122,0.06580872908787641,0.1420789630577177
CITED4,14.350357527010061,12.0,5.733779162903474,1.0217405971577564e-06,3.303646086545694e-05
CKAP2,9.207612760629917,12.0,1.4853124083344234,0.1513990395824401,0.25917128768825215
CKAP4,11.73954923330326,12.0,1.163654353524299,0.3266545880906757,0.44851817807626154
CKAP5,17.004650835845858,12.0,1.928785492485366,0.04580451341589093,0.10909673035010958
CKB,27.187331447897286,12.0,6.036451757270009,4.7198309569967735e-07,1.8493703596606932e-05
CKS1B,9.764157966223843,12.0,1.012019106431251,0.4480133150678061,0.5573985414328279
CKS2,27.59807709220161,12.0,4.002045848026309,0.00011172401639631157,0.001254578954850289
CLASP1,12.292632588604349,12.0,1.2323905541149314,0.27993034611098766,0.4018080478550233
CLASP2,5.696260283540468,12.0,2.6125866837943454,0.006352892487764935,0.025883820366079432
CLASRP,19.32514456608281,12.0,1.9861226855089116,0.03897237211641349,0.09746875508721844
CLBA1,3.741517746898775,12.0,0.5451126775817366,0.8771603787874624,0.9063820272648612
CLCC1,14.327606021432077,12.0,1.7878008696377499,0.06776492581536668,0.14497663496930677
CLCN3,12.947221844942623,12.0,1.3059302730666495,0.23575936011481882,0.3552210255603538
CLCN4,6.220757023793711,12.0,1.181450912611296,0.3140481080036904,0.4360306059255098
CLCN6,13.14127237144892,12.0,1.8839923204664208,0.05192117469543724,0.11973568641795403
CLCN7,28.656291490622074,12.0,3.8123204759211404,0.00019195978400663057,0.0018864094889360237
CLDN10,11.676930063314263,12.0,1.8926871490836656,0.05067627129869042,0.11788149252866302
CLDN11,11.46002505677072,12.0,3.1564180006268465,0.0012863191253273014,0.007981491573249802
CLDN12,3.603631701096812,12.0,0.48536083990920575,0.9165954914977578,0.9370502149118856
CLDND1,3.031780590713324,12.0,0.36379214902120194,0.9717228299844152,0.9793808908161663
CLEC11A,8.512601587946156,12.0,0.8810130054023725,0.5696596321228952,0.663474056740149
CLEC16A,7.5197052354417915,12.0,0.6757068286404183,0.7685681855621501,0.823349540025138
CLEC2L,18.347720732292686,12.0,2.7779562817849794,0.003908190552874956,0.01803905583210427
CLEC3B,8.152658644724802,12.0,2.040195832970529,0.033431994141235294,0.08686629177383545
CLIC1,2.0422675846786222,12.0,0.40120856841113567,0.9584343262117968,0.9692765816318754
CLIC4,7.3701089431249605,12.0,2.759393587726613,0.004127373045640216,0.018730828489036525
CLINT1,11.825688293260187,12.0,1.420745748154923,0.17819192326066383,0.2909204307418781
CLIP1,22.82060069504452,12.0,3.6355161229254116,0.0003191640615673366,0.00278565182835264
CLIP2,13.953666377767265,12.0,1.5831283668855793,0.11751896185070976,0.21681318387524254
CLIP3,13.029564065302473,12.0,1.4102809298355492,0.1828961408782477,0.2965731168102045
CLIP4,16.10530846138596,12.0,1.8246056637634478,0.06122996365378273,0.13488169983828502
CLK1,13.393320191621331,12.0,1.9071403090361463,0.0486693560436201,0.11449857701830707
CLK2,15.647364202347402,12.0,1.5648363479523963,0.12328723298205055,0.22435352594836394
CLK3,12.94779471233272,12.0,1.2354943746663103,0.27794547217170334,0.3999710917204072
CLK4,16.176907638171485,12.0,2.7670276514601873,0.004035784023315214,0.01842414441580887
CLMP,20.375900777625816,12.0,3.0342046078746563,0.0018406408671529301,0.010278120742719334
CLN8,8.977501535968152,12.0,0.9192198063991709,0.5329943406901311,0.6327761589833325
CLNS1A,8.82443120949877,12.0,1.2925200376732449,0.24337406365910877,0.36315113841936303
CLOCK,12.296810230652888,12.0,1.56696923918277,0.12260182788580978,0.22354804577673992
CLPB,7.4549268228491155,12.0,0.7055291918209844,0.7407335412041812,0.8024322879303648
CLPP,15.376362676173173,12.0,1.6444289447432547,0.0999180035887034,0.19328675988335733
CLPTM1,14.22342474333635,12.0,1.6348093828141261,0.10251141065737861,0.1969793550361315
CLPX,11.003503691825651,12.0,1.1857319835348359,0.311068611663177,0.4329382974901049
CLSTN1,20.983234005569265,12.0,8.305281266510187,2.23153721118689e-09,2.615176454317729e-07
CLSTN2,6.884445412482246,12.0,0.8308734894904073,0.6186537185934028,0.7030190597072754
CLSTN3,13.57896945912108,12.0,4.552278326651098,2.3916701840186495e-05,0.00039608811248999503
CLTA,17.60995147035967,12.0,4.044997276390721,9.890480440905884e-05,0.0011369730823952732
CLTB,12.22042058022976,12.0,1.5817155256953095,0.11795570636356627,0.21719476660351408
CLTC,7.5831031449282795,12.0,1.977806096091766,0.039899080810641675,0.09904533763574418
CLU,1.5648418687752028,12.0,1.5070352191616179,0.14320865251116421,0.24960538942320654
CLUAP1,8.597118348194451,12.0,0.8096915143433924,0.6394971939580014,0.718874194682
CLUH,13.971306472078714,12.0,1.697791486156863,0.08658898302937351,0.17416150190792296
CLVS1,12.37000233236162,12.0,1.6890819387497853,0.0886465299667761,0.17714889321898075
CLVS2,7.776965524478908,12.0,1.1017161578257832,0.3732777609478338,0.4907398090816182
CMAS,1.8189142863088907,12.0,0.5733018681171281,0.8560416109126339,0.8919804405662026
CMBL,16.666482932444712,12.0,2.1509674218658343,0.02435584449511094,0.06967027527523502
CMC1,18.33413848012948,12.0,2.0658384980654634,0.03107755255169158,0.08211411362260496
CMC4,6.438387673589605,12.0,0.7174052705050439,0.7294475461429315,0.7938486000335792
CMIP,16.128751282117065,12.0,2.04760769137394,0.03273434488647384,0.0854116882161097
CMPK1,9.416031755474648,12.0,0.9270719863302049,0.5255594728816886,0.626615515511406
CMPK2,11.539333223840561,12.0,1.543384249922924,0.130373452491939,0.23360162493593584
CMSS1,6.988890574122426,12.0,0.6647365216398322,0.7785937433411609,0.8314396996040544
CMTM1,10.1877273859965,12.0,1.1578948005513472,0.33081051503533326,0.4527179599768797
CMTM3,9.28356837307022,12.0,1.3568384418292159,0.20858461369686096,0.32572664693813635
CMTM6,4.960506304815219,12.0,1.041642177307197,0.4224382012955316,0.5351968846352855
CMTR1,9.55844307591345,12.0,0.9110455512843548,0.5407735623289802,0.6395511983370408
CNBP,9.159618382605075,12.0,1.178530513256305,0.3160924340280845,0.43787861178435417
CNDP1,6.308412668379181,12.0,0.6218232468653792,0.8164486790321226,0.8602654121212707
CNEP1R1,12.453345594012264,12.0,1.1762315429084802,0.3177084893830026,0.4395222010574952
CNFN,22.29828618866144,12.0,2.73089473793485,0.004487999082086447,0.01998331506182399
CNIH1,16.076116433290757,12.0,1.8149619573817735,0.0628825856461745,0.13737196883273423
CNIH2,11.801545578668836,12.0,2.5435088069492733,0.007779635442591462,0.030251217548725583
CNIH3,3.0609097972850354,12.0,2.71897909093258,0.004647948302673912,0.02052183425951755
CNIH4,6.7756518345611525,12.0,0.6890381588016502,0.7562231690362103,0.8137551642497867
CNKSR2,18.790243869469972,12.0,3.6579466975209396,0.00029916682173043035,0.002646232559552164
CNN3,7.209154517215431,12.0,4.920234056896959,8.750255087030802e-06,0.00018065549067573908
CNNM1,13.519454849058562,12.0,1.5457437991967211,0.12957666542372004,0.2324906342988336
CNNM2,16.47754574845101,12.0,2.0853655576684154,0.029392802110218656,0.07897546595590703
CNNM4,15.35521785477719,12.0,2.1624533954513074,0.023564741720145745,0.0681055058879793
CNOT1,14.351628850830123,12.0,2.0600987209246973,0.03159024989118085,0.08308569580062647
CNOT10,6.281917981157444,12.0,0.6462934311348878,0.7951465551038429,0.844389874235932
CNOT11,4.907057168176376,12.0,0.4188162014146415,0.9510568362666036,0.9631908654138678
CNOT2,10.471702893329285,12.0,1.2085088268547328,0.2955629530068429,0.4176068238893677
CNOT3,18.31917697066521,12.0,2.1337638977560505,0.025589218284246047,0.072100832913506
CNOT4,17.154636118436738,12.0,2.2555464613670897,0.01801280779176367,0.05593994406292071
CNOT6,10.080933993629788,12.0,1.3060483338804334,0.23569317913777232,0.3552210255603538
CNOT6L,11.149476257023275,12.0,1.5233632998442201,0.13731113757237529,0.2421219752520934
CNOT7,13.203863777678679,12.0,1.5015725354756089,0.14523086676229208,0.2517954850587809
CNOT8,19.969313135617266,12.0,2.9671056548012946,0.0022414747371627105,0.011971867389671832
CNP,6.473043568543111,12.0,1.4810856386713314,0.1530394416781324,0.2611540361327359
CNPPD1,23.387617349032727,12.0,2.768082305462364,0.00402329150826063,0.018405079235960645
CNPY3,10.054657625877823,12.0,1.1106784340377265,0.36627056740339303,0.48401541111516116
CNRIP1,15.39918467464712,12.0,2.506310078978386,0.008675254561960924,0.03268483797321448
CNST,7.94101919103719,12.0,0.7676685715545574,0.6807868324631678,0.754354410748598
CNTFR,9.803208138759214,12.0,1.8548888019313026,0.0563021920758859,0.126941866952683
CNTN1,24.51194135562452,12.0,16.031754683862655,1.994457460954594e-15,2.6235663286385573e-12
CNTN2,14.110107911686832,12.0,4.475727109199597,2.955860103983099e-05,0.0004589807729759929
CNTN3,12.830473875753924,12.0,1.9439995772646375,0.04388776935386093,0.10587335085416595
CNTN4,11.479467924568175,12.0,1.7443944330247694,0.07630897588975774,0.15836219292154366
CNTNAP1,7.920735241600456,12.0,2.144060233622933,0.024843944442217963,0.07064948746879031
CNTNAP2,31.4267364200282,12.0,5.318295996746514,3.0198230470467826e-06,7.877204140851778e-05
CNTNAP4,11.108348776766173,12.0,5.142331559697628,4.818214194051905e-06,0.00011493812512650244
CNTROB,11.461896259956218,12.0,1.154168735907687,0.3335189030216178,0.4549629791355177
COA1,22.73362949602736,12.0,3.0044194560834665,0.0020088259746209865,0.011016837149678405
COA4,15.741055398101587,12.0,1.7525416967412006,0.0746324746693094,0.15589239728738727
COA5,17.729211355573902,12.0,1.8599032871743948,0.05552323364871621,0.1255853440032864
COA6,13.76795765699727,12.0,1.6373809890163178,0.10181217889852955,0.19596290620770487
COA7,11.310819020182848,12.0,1.2913899599880427,0.24402460526577555,0.3638242495607612
COASY,10.231204672621217,12.0,0.938997590191596,0.5143432761972808,0.6165958712699598
COBL,14.609436637901807,12.0,3.1127047611973637,0.0014620814550073424,0.008751630958273651
COCH,15.082595341957107,12.0,2.1139293191366595,0.02708651017815128,0.07485371720300629
COG1,12.441900796405326,12.0,1.8606413390082244,0.05540944667785806,0.12545123801566685
COG2,3.0233792520720613,12.0,0.33079607139670847,0.9808591502229579,0.986607342739228
COG3,12.593028346006204,12.0,1.202658830088927,0.29948978556276484,0.42095892924163314
COG4,17.74570062658716,12.0,2.21605403147985,0.020191748078456806,0.0607203188459929
COG5,14.467354837687104,12.0,1.562169855075102,0.1241489282638305,0.225216568868816
COG6,10.035216624364395,12.0,0.9063075543329212,0.545300048185016,0.6435425809682429
COG7,10.669835852672271,12.0,0.9675061349453173,0.4879369354148506,0.5927339447625256
COG8,14.223426498614558,12.0,1.315810225687376,0.23027243156929716,0.34948880004781413
COL11A1,10.558956226856079,12.0,2.815098231818203,0.00350393071257505,0.016621526786425152
COL12A1,8.96330953401538,12.0,1.5597211964649536,0.12494496399687718,0.2262078703270242
COL18A1,12.82540895847173,12.0,3.54020896196355,0.00042041799312137515,0.003398778648517667
COL1A1,4.173070515755914,12.0,1.4501703811324462,0.1655143145456389,0.2759109628517666
COL1A2,6.204100671864535,12.0,1.9069874010266217,0.0486901875789485,0.1145183262393251
COL3A1,6.32852262896123,12.0,1.9776707781973906,0.0399143322405445,0.09904533763574418
COL4A1,13.253759500961637,12.0,2.3360478076543534,0.014260119746926399,0.04718949753661316
COL4A2,7.40277248121056,12.0,1.9679065342144195,0.04102969459983409,0.10077392047886698
COL5A2,20.1295673038741,12.0,3.555545011477239,0.0004021580803352722,0.0032916192033130543
COL6A2,18.268683340762447,12.0,4.466794653853826,3.0299952470831273e-05,0.00046733997043788
COL9A1,22.602776111149424,12.0,3.2799836746551185,0.0008962066976328303,0.006108268891045967
COLGALT1,8.07511695750253,12.0,0.8293928808178812,0.6201093728131655,0.7039781907118269
COLGALT2,21.876383660007004,12.0,6.350957352273791,2.147624587495945e-07,1.019346762972302e-05
COMMD1,16.520172978482925,12.0,1.6748397582113927,0.0921081863761082,0.182340126160466
COMMD10,10.698549430405587,12.0,1.0725889692769088,0.3966450294615278,0.5119578681359332
COMMD2,39.75455419407843,12.0,6.67962975868684,9.585360507545132e-08,5.516374972092223e-06
COMMD3,6.5003671477187,12.0,1.221218190181542,0.28716409417897176,0.40887691034482326
COMMD4,19.626604565344092,12.0,2.395415866982382,0.011995810367271336,0.041292494153956805
COMMD5,10.638106946942807,12.0,1.365886224598434,0.20403545516889307,0.32071670727128154
COMMD6,16.729009975441983,12.0,2.651289715021496,0.005670544220571437,0.02384217862238438
COMMD7,23.097287051504527,12.0,3.2323313590940663,0.0010300925138625571,0.006764938475680327
COMMD8,3.5554546375017533,12.0,0.3751788048903046,0.9680171894772094,0.976073399113682
COMMD9,31.250149103365825,12.0,4.663342714079923,1.7617171945827982e-05,0.00031017001773840164
COMT,4.2714154338791515,12.0,1.0162809610998622,0.4442826582089058,0.5543349540176392
COMTD1,2.5870809013679064,12.0,0.32485193627991965,0.9822622149724398,0.9874094405530814
COP1,15.249431619955123,12.0,1.5699560409904683,0.1216477476544718,0.22220441587033848
COPA,17.237088269294784,12.0,1.79318852335091,0.06676909610167003,0.14354654142054113
COPB1,8.193075201801165,12.0,0.7388102111492089,0.7088756192034806,0.7774329087214923
COPB2,9.769695951453937,12.0,1.1505685914387873,0.33615049274082787,0.457271936350649
COPE,15.137500879544412,12.0,1.6149036518676845,0.1080732058708411,0.20432395142157128
COPG1,28.828471541375773,12.0,4.218966239768624,6.0529474190504485e-05,0.0007910969210110168
COPG2,11.929068975203927,12.0,1.2499164768315416,0.2688633405271564,0.39024174646501514
COPRS,14.528853102132823,12.0,2.26572834710442,0.017489405856374304,0.05485360241358376
COPS2,15.118718096225006,12.0,1.5793652718957976,0.11868545821759459,0.2180711873422607
COPS3,9.68875231037349,12.0,1.1942624539125553,0.3051930814071505,0.4267605001665971
COPS4,7.142613143016676,12.0,0.8695825262303557,0.5807606388038646,0.6729982333382816
COPS5,16.655991339075968,12.0,1.78677967699094,0.06795523812217091,0.1452488005173978
COPS6,13.437171267827365,12.0,1.3137630757805872,0.23140080142334973,0.350854368435074
COPS7A,7.874181249371179,12.0,0.9009415605604839,0.5504412157564006,0.6476935996605656
COPS7B,7.586780133369873,12.0,0.6950129908976583,0.7506374708390098,0.8097299212208173
COPS8,9.836232922720983,12.0,2.279835168138827,0.016788771910566266,0.05334403442115051
COPZ1,17.31179917907679,12.0,2.1013970416594554,0.028075967067662053,0.07673597647938028
COQ10A,11.040461470020096,12.0,1.3423454449993268,0.21604589931900203,0.3337908243419304
COQ10B,20.624390356077093,12.0,3.072336527040468,0.0016458053205160583,0.00950726185151309
COQ2,20.998985261119262,12.0,2.5513982825813093,0.007601805266717539,0.02973552374508713
COQ3,9.627427941179095,12.0,1.6495696122702517,0.09855673794222464,0.19141751591900535
COQ4,14.045939137838374,12.0,2.1467883133293917,0.024650038465582443,0.07022820364823117
COQ5,26.526198317895563,12.0,3.594732275366667,0.0003590621565468573,0.00301389638786095
COQ6,5.657948117100894,12.0,0.48130603054730486,0.9189891206358478,0.9383512777572507
COQ8A,12.180071992930461,12.0,1.9137805786948252,0.04777284224302901,0.11299571830819705
COQ8B,17.197839741832556,12.0,1.943319327285186,0.043971811584521216,0.10604830829498987
CORO1A,8.649932160225651,12.0,1.7565773366045665,0.07381478851021098,0.15461477993676584
CORO1B,7.91744470692157,12.0,0.7126185328790733,0.7340085907686424,0.7971235033748696
CORO1C,10.555798817006444,12.0,1.151534641710488,0.33544292103819334,0.45691692557983493
CORO2A,12.333082292120185,12.0,1.344421467846254,0.21496385227846293,0.3326701095428717
CORO2B,29.703439219705945,12.0,3.688090916328956,0.0002742765094273833,0.0024887558627264762
CORO6,8.78507817819898,12.0,1.222661394772276,0.2862218124164934,0.40794649806825056
COTL1,28.611041045521375,12.0,5.911516325893722,6.480691647992384e-07,2.3401650468515244e-05
COX10,15.017430732185927,12.0,1.4273543480843014,0.17527455400114042,0.287431539313001
COX11,14.725279529272798,12.0,1.555612523442484,0.1262908957363422,0.22797227366011352
COX15,19.007283879182836,12.0,2.1156007014475007,0.02695713075340867,0.07467546930727649
COX16,17.261602499492035,12.0,1.830515331059838,0.060237509840494356,0.1334617398005948
COX17,17.4037728946591,12.0,3.1793261347275856,0.0012028714452046551,0.007602056785771963
COX18,11.952507231580713,12.0,1.5127536368662697,0.14111832502011395,0.2470375545219029
COX20,7.30699926441532,12.0,1.1669904648865856,0.32426433860632337,0.4463785363861602
COX4I1,21.270904762440647,12.0,3.1358586546067357,0.0013661659000501068,0.008330897753418134
COX5A,17.22218283465144,12.0,2.8768215185398716,0.0029224965983240606,0.014520477427897666
COX5B,37.61507232590999,12.0,6.517223873308789,1.4250750420171817e-07,7.4557335152808e-06
COX6B1,24.131032411115687,12.0,3.045463546710614,0.0017808162495290822,0.010053805043325438
COX6C,7.524999862170272,12.0,1.9397439986714904,0.04441605977853093,0.10675621990099525
COX7A1,7.743569798164359,12.0,2.0815669595935185,0.02971346619708502,0.07965111986688758
COX7A2,11.59656502807565,12.0,2.6455452096161545,0.00576701211118854,0.02413756705446549
COX7A2L,6.505418119091766,12.0,0.886502643832651,0.5643472629518794,0.6592045664418249
COX7B,15.988418238610878,12.0,2.4559703278088416,0.010051740359018712,0.03618312166764828
COX7C,8.264941039889006,12.0,1.7921015493793775,0.06696889789212847,0.14387531772998577
COX8A,24.36768540583034,12.0,3.761891429218642,0.0002218318423507764,0.0021130724571274627
CPD,11.600885472540858,12.0,1.3114978875738244,0.2326545432463493,0.3521221439544199
CPE,5.662623637007484,12.0,1.2088810050731864,0.29531442718662726,0.4173837675417443
CPEB1,20.076521545077835,12.0,2.9468472892242468,0.002378921896801133,0.012460246203495354
CPEB2,15.738393534710061,12.0,1.5996338606208296,0.11252336832623744,0.21037950989012913
CPEB3,16.68358935376463,12.0,2.734981053157037,0.00443442084418759,0.019840693456403952
CPEB4,6.519014645007927,12.0,0.7254183057424815,0.7217782963773665,0.7885779014051721
CPLANE1,7.7815206849129295,12.0,1.1981904197181974,0.3025151211021782,0.42412316994253146
CPLX1,15.100380711353075,12.0,4.460744955551885,3.081279091173413e-05,0.00047136757574251843
CPLX3,6.981774797978379,12.0,8.68120846933718,9.84258246223917e-10,1.3526940195865415e-07
CPNE2,21.92874870728695,12.0,4.2782146518330455,5.1258456728450974e-05,0.0006971755827999654
CPNE3,6.1889969002584815,12.0,0.9258851311581302,0.5266807878278432,0.62730263799234
CPNE4,12.245926101211007,12.0,1.8986987112425429,0.04983216475615594,0.11660486525553204
CPNE5,11.339515790865034,12.0,2.605813375832993,0.006480437646757914,0.026310348258971286
CPNE6,12.59013050911619,12.0,3.093006901933101,0.0015489993223137752,0.009113856715568844
CPNE8,6.670859517740586,12.0,1.6176998731369274,0.10727575096529358,0.20320821125044708
CPOX,6.886003028473813,12.0,0.6292997309275394,0.8100259650645273,0.8553758416697188
CPPED1,22.05964072231882,12.0,2.540838619917038,0.00784075148727371,0.030424626925754872
CPSF2,9.96754755734665,12.0,1.0607600869324845,0.4063889190870166,0.5203043891759245
CPSF3,5.408372143648993,12.0,0.45356126156088816,0.9343545185750282,0.9500005415369711
CPSF4,9.22628104683576,12.0,0.8426697845145202,0.6070685412631937,0.6939648824272485
CPSF6,20.375718567429807,12.0,2.276979733431814,0.01692833514548685,0.05362095287913413
CPSF7,6.352482519465147,12.0,0.5768765970618531,0.8532586645077188,0.8895839880873047
CPT1A,2.3065384035405443,12.0,0.5259155150906978,0.8906537316014771,0.9167381579014533
CPT1B,13.288696482478016,12.0,1.3940038559233123,0.19042203933755142,0.30520559412013465
CPT1C,9.1131448071352,12.0,1.0985091063233001,0.3758063005633979,0.4926572345654567
CPTP,15.826568449738518,12.0,1.677574352209987,0.09143404918442138,0.18133205360546029
CPVL,21.582978173105886,12.0,4.6420917068858545,1.8675660585746728e-05,0.0003263102138018138
CRACD,31.26913717640023,12.0,4.748819134502148,1.3941806848204284e-05,0.0002567523149165301
CRACDL,26.347967353630448,12.0,6.1954243085729,3.164049655344885e-07,1.3742721333214952e-05
CRADD,5.113698921072827,12.0,0.5340688318237236,0.8850144022339825,0.9125658024379072
CRAMP1,6.586349029741791,12.0,0.6319732229489295,0.8077104481423057,0.8534019284560358
CRAT,11.284614163520294,12.0,1.3317770772461641,0.22162361584404897,0.3401779234020975
CRBN,7.736896809750514,12.0,0.9133904398910953,0.5385380203544277,0.6374672954651716
CREB1,11.899458478649187,12.0,1.151973432279884,0.33512187815768757,0.45654715994614403
CREB3,8.943648909590829,12.0,0.8841797360785592,0.5665935602330129,0.660693656660414
CREB3L1,15.245477681316729,12.0,3.502551251968217,0.00046889903928728284,0.003707255405043717
CREBBP,14.281176225416765,12.0,1.6286788892140815,0.10419596712956787,0.19917717777227756
CREBL2,19.309125734066612,12.0,2.316869004849202,0.015077726920540276,0.04917485670048043
CREBRF,8.159297875912321,12.0,0.9822873123647534,0.474492766683248,0.5811558121334595
CREBZF,8.732458406355804,12.0,0.7988859872248991,0.6501340705871428,0.7280110083870134
CREG1,13.291115092519851,12.0,1.45783398820092,0.1623426362224141,0.2723357614020749
CREG2,19.659196710517854,12.0,2.3481950151580797,0.013764976028016589,0.045856692932697805
CRELD1,15.73339163394766,12.0,1.7238458411668451,0.08069390417425079,0.16533811073353388
CRELD2,19.494639887505578,12.0,2.103469346015102,0.027909971770095333,0.07647937168430766
CREM,21.8493330614946,12.0,2.793486790136241,0.0037337719209369806,0.017399074821856132
CRH,7.874137678407148,12.0,1.2847668850758296,0.2478650576219984,0.3681043403518904
CRHBP,8.487972801715392,12.0,3.184986481650012,0.001183106565364917,0.007507956756636908
CRHR1,12.303666258442883,12.0,2.9389345746050197,0.0024348759446768922,0.012638296335166192
CRIM1,21.109130918886777,12.0,2.9436190559454296,0.002401592598547043,0.012529101783241455
CRIP2,11.539069658638708,12.0,2.123683539027737,0.026339855247959097,0.07353105729372908
CRISPLD1,9.38776031937866,12.0,1.8283916464446337,0.06059240053627469,0.13402229741484922
CRK,19.0273111992492,12.0,2.0682174825523583,0.030867415765619455,0.08186266254891242
CRLF1,20.072674544953244,12.0,3.8279079951731134,0.00018357869691177316,0.0018195830367746042
CRLF3,15.41234109139397,12.0,2.4599749189204263,0.009934752442384016,0.03588827010179365
CRMP1,1.9440606180970916,12.0,1.0727521560387967,0.3965116195782698,0.5118682345410364
CRNKL1,14.408453199502846,12.0,1.5712244639135469,0.12124458722567469,0.2216438672173938
CROCC,17.22782905888943,12.0,2.0147929335184465,0.03593332060733122,0.09162946999509992
CROT,19.504610353526182,12.0,2.326945843842958,0.014642564540117453,0.04815293930720832
CRTAC1,12.485110569497913,12.0,2.9461817728090836,0.0023835779425666163,0.012463364960336969
CRTAP,4.322611473892545,12.0,0.8324817437422047,0.6170729087652391,0.7016556364423712
CRTC1,12.557912033374986,12.0,1.5189876436552592,0.13887018264494475,0.24416968527680946
CRTC2,11.011933779558419,12.0,1.11159719929639,0.36555715356442847,0.4835584355726558
CRTC3,14.09263516934618,12.0,1.494482484889125,0.14789284230532607,0.2549243573396232
CRY1,14.764791240240532,12.0,1.4416424904355292,0.1691063096227228,0.28052617950072156
CRY2,20.866608714228466,12.0,3.9925897949221043,0.00011476613981095426,0.0012732127896135743
CRYAB,12.528308141933007,12.0,4.916313906538256,8.84351396849229e-06,0.00018217243092142507
CRYGD,11.916316364388608,12.0,1.6205388323839474,0.10647156501934617,0.20210923249908444
CRYL1,8.736355812155375,12.0,1.8498965791852007,0.05708793465246903,0.12836769286445296
CRYM,18.59085673783634,12.0,4.087157499875392,8.777472036965461e-05,0.001034865077034289
CRYZ,10.577775889203567,12.0,1.6763809741440923,0.09172768429902152,0.18170165925913928
CRYZL1,19.90695743292567,12.0,2.162184049735195,0.02358300371151757,0.06813689933343388
CS,10.519983532866004,12.0,1.103829807097632,0.3716173584342364,0.48897990382933265
CSAD,10.343035385647179,12.0,1.0784463411422158,0.39187387629339426,0.5074356142468814
CSDC2,14.393253801027235,12.0,1.7739067330605298,0.0703975172095474,0.14891347081679587
CSDE1,17.077312459165963,12.0,2.1539641590871548,0.024146988400899624,0.06920182670260931
CSE1L,2.3418376543599444,12.0,0.35855059330041406,0.9733313628484745,0.980572777801833
CSF1R,3.0503240552723447,12.0,1.0073448835559138,0.4521241474711205,0.5612239350113343
CSGALNACT1,19.08267452103138,12.0,3.1194019325371953,0.0014336617093684038,0.008622571534855822
CSGALNACT2,8.443723361019787,12.0,0.7271694953086341,0.7200968908131762,0.7871144552003474
CSK,15.617449189682318,12.0,2.1226010013669154,0.02642172533162435,0.07364731409587297
CSKMT,8.903482651484913,12.0,1.2144481747773093,0.2916154468744288,0.41348861022786276
CSMD1,23.362123414961868,12.0,2.9378899155515623,0.0024423611356676183,0.012651450255602445
CSMD2,20.15828545400456,12.0,2.3739827460530813,0.012769195809819051,0.04333901769878873
CSMD3,13.1116972360138,12.0,1.3576679429447502,0.20816408246003734,0.3254286708475423
CSNK1A1,15.245471718538155,12.0,2.3165168108964376,0.0150931636554492,0.049178291202893215
CSNK1D,20.433034265604658,12.0,2.4801357728519307,0.009365923188111072,0.03448277517638015
CSNK1E,12.553930073080275,12.0,2.0671677158016983,0.03095997248925153,0.08202995389305774
CSNK1G1,6.845423669539748,12.0,0.5779456232554031,0.8524220209110704,0.8890137012741122
CSNK1G2,6.686651650668341,12.0,0.7872416049232517,0.6615871660740881,0.737874833479918
CSNK1G3,10.51699086953927,12.0,1.4977631918297207,0.14665582532260438,0.2534071757497732
CSNK2A2,9.455047225822687,12.0,0.905791446483761,0.5457938625780291,0.6436564916263438
CSNK2B,11.680518673792507,12.0,1.3660469391560406,0.20395539884970268,0.3206456057039546
