,0
ARNT2,1
RPL35A,1
RPL26,1
TIPARP,1
PER1,1
RPS2,1
NAA38,1
ATP1B2,1
ACSBG1,1
ALKBH5,1
PALLD,1
HAPLN1,1
CCNH,1
SUZ12,1
SLC7A5,1
TM4SF1,1
SFRP2,1
IDH2,1
SLC1A3,1
SERP1,1
SMC4,1
AKAP13,1
RYK,1
BCL7C,1
PARM1,1
HES1,1
GPBP1,1
CAVIN1,1
SALL1,1
ALDH1L1,1
WFS1,1
FGFR3,1
UMPS,1
ARHGEF26,1
WSCD1,1
PGAP6,1
EEF1D,1
PDLIM4,1
SLC20A2,1
CEBPD,1
SDCBP,1
NKAIN3,1
RPL7,1
ACTA2,1
ZMAT4,1
PTEN,1
PAPSS2,1
ADIRF,1
BAALC,1
RIMS2,1
ANXA11,1
PLAC9,1
UQCRB,1
ZNF703,1
PDCD4,1
ADRB1,1
DDIT3,1
NDUFA4L2,1
ANOS1,1
TMEM47,1
ITGA7,1
EIF4B,1
RPS4X,1
ITM2A,1
ZCRB1,1
ZMAT1,1
FGFR1OP2,1
MGP,1
XIAP,1
ARHGEF6,1
VWF,1
DDIT4,1
PSAP,1
VSIR,1
SRGN,1
NOTCH1,1
EGFL7,1
SAPCD2,1
IGF2,1
RPS3,1
ARAP1,1
CCND1,1
NDUFS8,1
PAX6,1
SLC1A2,1
LTBP3,1
PYGM,1
MDK,1
LRP4,1
FTH1,1
SURF1,1
OS9,1
MRE11,1
RPL12,1
CHRAC1,1
PLIN2,1
GAD2,1
UPF2,1
ALDH1A1,1
TLE1,1
GKAP1,1
GAS1,1
CTSL,1
NOL8,1
MRPL50,1
FXYD6,1
TAGLN,1
ZBTB16,1
NEK6,1
LRRC8A,1
HSD17B4,1
WIF1,1
PPP1R12A,1
IFI27L2,1
IFI27,1
BTBD7,1
TAPBP,1
UQCC2,1
DIO2,1
GABBR1,1
FOS,1
BBOF1,1
SIPA1L1,1
B3GAT2,1
VTI1B,1
EEF1A1,1
HMGN3,1
OARD1,1
ANKRD9,1
JARID2,1
ELOVL2,1
RPLP1,1
FGF1,1
SPARC,1
TPM1,1
ANXA2,1
UNC13C,1
SCG3,1
GOLM2,1
DUSP1,1
SERF2,1
HIGD2A,1
PDIA3,1
CLK4,1
TJP1,1
RACK1,1
TPBG,1
LGALS3,1
TRIM9,1
CEP85L,1
EEF1AKMT1,1
IGFBP3,1
IL17D,1
GJB6,1
NIPSNAP2,1
CHCHD2,1
TMEM132B,1
HIP1,1
SH2B3,1
ABCB1,1
SRI,1
ZNF655,1
ASCL1,1
CUX1,1
CCDC59,1
N4BP2L1,1
CALU,1
N4BP2L2,1
MPP6,1
PKIB,1
EGLN3,1
SLC18B1,1
PSME2,1
