"","logFC.spline_1.macaque","logFC.spline_2.macaque","logFC.spline_3.macaque","logCPM","F","PValue"
"FARSB",0.215854730453294,0.578977801539939,-0.292114433779875,9.25182964892266,6.31375713264664,0.000715510461027807
"FASN",-0.0271246389015521,-0.132322165492559,0.0171113011013159,9.37342726408219,1.09668587844216,0.359464831756999
"FASTK",0.343789396225319,-0.491890631044087,-0.644193583646457,9.23657170294999,9.5080586841684,1.85974848819002e-05
"FASTKD2",0.0426555323971914,0.126872512376253,-0.0562836232664897,9.1121172794368,0.0746390929576783,0.973274507514545
"FAT1",0.225443905038692,1.34124691939703,0.0935938170339063,9.07298307649096,1.26588391868071,0.306752294932917
"FAT3",-0.0226568477477796,-0.0155299359352279,-0.0120588665286798,9.03580645054606,0.0360812184873681,0.990363144190263
"FAT4",0.667972175064978,-0.0640619568390415,0.161883478579853,9.07443905861066,0.509048651689864,0.679627661581315
"FAU",-0.291935250803665,0.0756607637055098,-0.208811967745463,10.9053610899013,7.3021823781516,0.000351774055754999
"FAXC",0.175816884591687,-0.224440701007015,-0.121262169398768,9.16237104217171,0.458969988331812,0.712051005478769
"FBH1",0.0871852120808929,0.353570248224952,-0.139403224076197,9.16695669646739,0.991768942718985,0.402932249455181
"FBL",0.115676343822091,-0.275994670294242,-0.308129575613718,9.17582546057355,1.31952855585249,0.276149319082723
"FBLIM1",0.215265030376651,-0.437754852848358,-0.0776953081559828,9.09902617660077,1.71946034445091,0.181519127521541
"FBLL1",-0.140298241762559,-0.226317127767463,-0.0416253793914768,9.16405360382749,0.25707486853925,0.855985969353199
"FBLN1",0.314329589659851,2.03606979495508,1.5481662065949,9.1466812212525,14.3582497869476,1.2282649992683e-06
"FBLN2",-0.354384834704856,0.411771097781601,0.429325219391933,9.10816262991247,1.66209546760148,0.192864895813279
"FBN3",0.0283622511037997,0.135020093748603,-0.116423204656286,9.06578835393223,0.817035478818298,0.497586869367209
"FBRS",0.235573568709909,0.146775436995383,0.0601502251010527,9.07903410666745,0.0403641470960914,0.988952830979737
"FBRSL1",0.0591771387794388,-0.00112623766410756,0.00423917565241025,9.029729818979,0.211985457975924,0.886157202991926
"FBXL14",0.0273184247164206,0.203290812278651,-0.196401322163408,9.12872507973779,0.351342365820877,0.788356916047777
"FBXL15",0.092529779222866,-0.28931954821452,-0.251206829832707,9.28985260832534,1.56336436228823,0.204045082414542
"FBXL16",0.00658782091044426,-0.0749522655034473,0.248240280984777,9.48353899538055,0.240843658291813,0.867363905736828
"FBXL17",0.0458410399432463,-0.0505403835757915,-0.067758252603377,9.03220501332066,0.190954986860867,0.900583212028886
"FBXL19",0.222567992132336,-0.202875743421686,0.0885886235456872,9.12710184868725,1.53344024480054,0.219236811591606
"FBXL2",0.00683539628447831,0.0137995224370556,-0.302906427405507,9.27922314548616,1.34657785246797,0.26523354407843
"FBXL3",-0.201923580962109,0.257856610708652,0.0165732453579877,9.20480880494957,0.195426259017525,0.899039616442165
"FBXL5",0.0722625092409973,0.27343667987936,0.025836695796824,9.30839418718009,0.694490137753439,0.557715100950122
"FBXO11",-0.164621184752764,-0.231153087495031,-0.163388921489444,9.46363800899057,0.985438977725481,0.403478670075946
"FBXO2",-0.702859595112394,-0.621479441648489,1.53282345238121,9.1859532706193,12.0760465157525,3.46512316009599e-06
"FBXO21",0.308782416107297,0.136207130907842,-0.0477891146048716,9.16443777116611,1.01268069611917,0.393384929012233
"FBXO25",0.0391667589794457,0.39118112681826,0.199489753154551,9.05781901872237,0.324128553989936,0.807872127142994
"FBXO27",-0.461700589585334,0.132542604150588,-0.207268714298021,9.13961507759058,1.03856606254986,0.384565252786697
"FBXO28",-0.183985015801281,-0.0982367443535015,-0.0462361292973731,9.13930117283095,0.458429502080424,0.712638417521386
"FBXO3",0.283686243799997,0.0155722726642376,-0.218872356720962,9.43693757147819,2.10810538451469,0.104737157784715
"FBXO30",-0.115638114134319,0.256783875173033,0.185449010686239,9.05095674816603,0.13563493639351,0.937392131500538
"FBXO31",0.204010954163416,-0.0191208323805831,-0.147564348887339,9.17564304023153,1.20426703674163,0.315488095608812
"FBXO32",-0.345709340715268,0.50802416014052,0.30394470719853,9.08449096198068,0.918781210716956,0.445668233390692
"FBXO33",-0.00155764771358424,-0.0320167917819143,-0.549657579866158,9.12335222163422,0.731520506953412,0.539108553969126
"FBXO34",-0.0614416869235128,0.374644630185244,-0.579343391229592,9.17407857781146,0.653426490038285,0.585062150234898
"FBXO38",0.124877163915825,0.275586031907757,0.111090030827914,9.1139699084907,0.38445182066536,0.764759986835106
"FBXO41",-0.0800588012238418,-0.0954014385646868,0.203223530056355,9.22013589765237,0.656432045395832,0.582562689390879
"FBXO42",-0.0514089547889173,-0.0132446354272483,0.0228918971000619,9.09863379228045,0.184802276619004,0.90600275968905
"FBXO44",0.152401942073041,-0.426931237686813,-0.567449310954783,9.51240916495622,5.66453129202722,0.0013325550664412
"FBXO45",0.0173252964195991,-0.240775291668249,-0.0641820951930313,9.10673961235614,0.039506416609065,0.989358211259613
"FBXO6",-0.430521695689269,0.267374945193914,-0.249519664534874,9.14687205856474,2.63547434680894,0.059711167624141
"FBXO7",0.0107685462399445,0.29900189215808,0.0453029312281784,9.22086959107166,0.631141388820425,0.597046006195452
"FBXO9",0.196043213409849,-0.435025939474928,-0.266101831060523,9.54340162626677,1.8188786485985,0.149360235936176
"FBXW11",-0.172909482353627,0.187230350851703,0.121482638672065,9.48929557529327,1.70094219010096,0.172239009167345
"FBXW2",-0.0279170138900549,0.027060698385955,0.00156815628074166,9.24073974368904,0.0373864300700862,0.990256712122683
"FBXW4",-0.0634988179372213,-0.384823983657143,-0.036164211851053,9.13753812537528,0.437781281048862,0.726941439604329
"FBXW5",-0.0875420553715857,-0.157075876701007,-0.0662730238525068,9.45757166105568,0.395423467004989,0.756581950486947
"FBXW7",0.336640544917188,-0.202758317832195,-0.38043553441249,10.1782044785391,6.59804894351727,0.000522323747491521
"FBXW9",0.191350632939591,-0.475003891921634,-0.248042033897804,9.21323697870842,1.93322418539356,0.131417540472742
"FCF1",0.146547366123933,0.543557028767862,-0.000993729595198802,9.08227150260823,1.33323546311912,0.281999684301364
"FCHO1",0.111896241145079,0.331869982094852,-0.196881166447686,9.12917878384119,1.01960901925382,0.392625057638138
"FCHO2",-0.0268297554439313,0.162013055956888,0.115034566045765,9.0691750130332,1.66785794862076,0.200442480838362
"FCHSD2",-0.0767442485939641,-0.119626055537135,0.192866310943953,9.15986312204987,0.976895972029177,0.409738826006755
"FDFT1",0.275807885613623,1.59356418816231,0.184308916146594,9.54916217557865,7.79880560895376,0.000105663817328302
"FDX1",-0.175060289752724,-0.262466724264303,-0.38401255284701,9.16962050052289,2.1591101328837,0.103080655655895
"FECH",0.0861563845502292,0.803200428184729,0.0900409033196278,9.15308195541487,1.9980319813291,0.125028213079946
"FEM1B",-0.0461663289583574,-0.0987232251144981,0.0529492704705569,9.18801365647553,0.710330714164012,0.55021465298256
"FEM1C",-0.210864112574509,-0.277525705320183,0.187894991654801,9.11511043786353,1.43619557270124,0.246332865243315
"FER",-0.02918517225809,-0.0426031360745881,0.132993347793189,9.03652936961732,0.394444924487436,0.759109538796103
"FERMT2",-0.624555384153553,-0.234862339047502,1.05825350960079,9.22323865144976,11.9691446044465,1.78127957238953e-06
"FEZ1",-0.254961761522424,0.297271084960664,0.405866893721861,10.0661762116442,5.51950327650811,0.0017982636065634
"FEZ2",-0.0534712973655523,0.291833980201886,-0.0405855132355731,9.38963682351665,0.672600656641296,0.571006828439482
"FEZF2",1.05668281100308,1.3659283786879,-0.0553786358476358,9.27310566530133,0.326866447631086,0.805916511605271
"FGD1",0.156206671593807,-0.205123659252142,0.0968416242785569,9.10667345844254,0.298748902910781,0.826070195447277
"FGD3",-0.266249441696235,0.0255221947129092,-0.0962131139868028,9.0596315528225,0.780017440243851,0.51955829329594
"FGD4",0.242947199795279,-0.0361948094319695,0.190642162173385,9.10750387644828,0.739708147856168,0.535120813150091
"FGF1",0.0231082537060007,0.847989906262417,0.0263717459689175,9.10457812424674,1.2333088360219,0.31197097111063
"FGF12",0.189237503558964,0.146072218887172,-0.314314732791774,9.12996653015125,0.0607767392374298,0.980120137739398
"FGF13",-0.232618267138335,-1.11622502401233,-0.144953412118747,9.57404730128434,7.05139388274528,0.000255818320814875
"FGF14",-0.246579352998725,-0.527420674013137,-0.808749173433665,9.13185315731905,0.25252097524394,0.859084655386849
"FGF9",-0.0503118604006493,-0.552643300714753,-0.200639344487984,9.09374084154815,1.12484776565349,0.353739704152399
"FGFBP3",0.0050383229590633,-0.00986396348439367,-0.011618348673468,9.02874130687502,0.0588165244501643,0.98039334605902
"FGFR1",-0.298519975550575,-0.468559556014089,0.414543099884491,9.17469284393593,0.459789416904421,0.711519325268224
"FGFR1OP2",-0.0767208663382599,0.222429244944962,-0.485161162216285,9.20614047394632,3.7829643263568,0.0146332199964763
"FGFR2",0.357299133142236,1.80852380083253,1.08210975748096,9.08405113939987,22.8247433740203,7.81874361709446e-08
"FGFR3",0.286211508795244,0.689892907321408,-0.609541703196896,9.09883402267366,0.425536028480973,0.735812004267395
"FH",-0.0316747695658931,-0.487576387370281,-0.46173511234582,9.17108179833725,4.27825093271851,0.00837533134119228
"FHL1",-0.240031417099331,0.785561019029281,0.395798896300874,9.79612919419632,14.5953692874268,1.05275910660378e-07
"FHL2",-0.504273707832823,-0.714749213181819,-0.330807186313959,9.18812724532556,2.14608582190709,0.104480661952705
"FHL3",-0.500541297368351,0.45443198961565,0.22438888083303,9.11217173805821,3.43997171611931,0.025955037501151
"FHOD3",0.10340901273325,0.215973866538056,0.0334948478714132,9.11586296249233,0.118464773536812,0.948755174502249
"FIBP",0.108706138999555,-0.0154588104483002,-0.0363085404718506,9.27752194663567,0.390415709153263,0.760198219386156
"FIG4",-0.103146514922759,-0.315604865465242,-0.406936679938763,9.12452164530623,2.50746425238718,0.0712303325216257
"FITM2",-0.0676048625430447,-0.0205935772297171,0.101521797399452,9.0842579704571,0.311733845421179,0.816732398685024
"FIZ1",0.122546608761237,-0.159060557177407,0.0479308403646503,9.10548345902443,0.439867789212877,0.725849360352558
"FJX1",-0.0152846581627178,0.00684960224200931,0.00291614944121411,9.02874404039874,0.0276934425780441,0.993442352423377
"FKBP1A",0.303811176849036,0.303233530050521,-0.574851570119055,9.9693388655215,8.49972618543644,5.99610782499034e-05
"FKBP1B",0.178393315553656,-0.635532985189868,-0.324583078723643,9.56451550959606,0.967558664195541,0.412028745458616
"FKBP2",-0.135461593825003,-0.301496005308704,-0.415072993073784,9.45585909703994,4.9687134256063,0.00306635087710245
"FKBP3",0.0946046135416603,-0.343951449801098,-0.352997786581307,9.70466453760394,5.38230052918639,0.0018901753166811
"FKBP4",0.0561702812253753,-0.232983567088125,-0.0102343795452598,9.29418541087789,0.361912814647801,0.780651786020752
"FKBP8",0.399319710814489,0.101952098067596,-0.173006155407983,9.97368307977944,5.23313267177289,0.002374846739839
"FKBP9",0.0556485850519391,0.612347830031652,0.303033496960191,9.13134720702786,0.841610806426557,0.477987977543152
"FKRP",0.266049100673787,0.0738745182130727,0.0524063369205982,9.10989216635245,1.46116167612921,0.239373236184815
"FKTN",0.0900371776154941,-0.0749803525344807,-0.0298675033702287,9.08990937904486,0.405327542525992,0.750139868741909
"FLAD1",-0.0538968275044716,-0.470463254407487,-0.234275291080155,9.1080478398712,0.702224491656888,0.556695326792127
"FLII",-0.103904170162246,-0.504920532079125,-0.205250509492133,9.20318977517003,1.33265940929495,0.270930109559381
"FLNA",0.203184834608325,0.207578522660796,0.619993454616729,9.18674864842497,2.08075779023516,0.111402114914993
"FLOT1",0.336946193776366,0.265870957652027,-0.114800266709899,9.57538174703783,2.96544128475599,0.0360422551030226
"FLRT2",-0.036056528554694,0.184514291706815,0.120568177527216,9.03920144917672,0.0874276274505981,0.965776568687108
"FLRT3",0.309415835492962,0.742416766720627,-0.448945308067512,9.11473554269919,0.122924383610293,0.946029943226305
"FLVCR1",0.118677269449235,0.125197665108046,-0.0476970173070555,9.06666543518786,0.205615690094187,0.891480384985211
"FLYWCH1",0.183154854153051,-0.21915125580116,-0.427696929703164,9.12650130208642,4.02311524491174,0.0127737066456096
"FLYWCH2",0.00369137306427464,-0.340939213544525,-0.331681975990099,9.42137321292822,1.87363692362778,0.139971552963137
"FMC1-LUC7L2",0.00716851418443681,0.258715341802068,-0.0450865335976,9.30680361712644,0.891235758004849,0.448923020136754
"FMNL1",-0.140556525118622,-0.780011981969167,0.172534919462908,9.1107599083809,3.19125645773015,0.0343632423320607
"FMNL2",0.0217760153565138,0.412664053566634,0.390136670073158,9.16080177924441,11.8318677669217,4.62814995034094e-06
"FMR1",0.106631269019017,-0.469812794792187,-0.502709965470506,9.32481295070228,6.14669233349317,0.000736486571582152
"FN1",-0.273942587056092,-0.654129406538272,0.0962436398676063,9.43527137995636,1.92420107818305,0.131939393370452
"FN3KRP",0.0315473358146965,-0.192264133761868,-0.226401103015911,9.19677559784933,0.661013833923573,0.579821274467448
"FNBP1",-0.207445623064919,0.65921753849693,0.608594248728097,9.15509520745848,4.16706647746557,0.00976623554702034
"FNBP1L",-0.115864281054191,0.231080388335672,-0.119116451062845,9.60980975377089,1.73813140471891,0.164563014968776
"FNBP4",0.204941547661999,-0.251149265799268,-0.147257348955026,9.13299935387131,0.891954237893907,0.452053388149268
"FNDC1",-0.252375445421652,0.63772217530791,-0.652019854406433,9.10580977173808,2.32693885404003,0.0909138657433873
"FNDC10",0.031500704989124,0.0756984479823196,0.00828950819477042,9.02876243632276,0.165545648779283,0.91749918166023
"FNDC3A",-0.0953593772359872,-0.292175339086123,-0.495658386846455,9.22957710531658,4.79615558261163,0.00400774930755326
"FNDC4",0.416187237807241,-0.0902143004181658,-0.0728374356861959,9.37376352499964,3.26282097097559,0.0248657944588933
"FNDC5",0.11869473133971,-0.462875671558952,-0.505526614567983,9.13723028465198,4.38283909368146,0.00823113589863799
"FNIP2",0.136144581895451,0.0991834806117211,0.305166505556891,9.16673267002257,0.415634131778404,0.742551733756276
"FNTB",0.229420473427267,0.495295872240586,-0.0337286849618139,9.26473462042861,1.09349446142709,0.360141444916649
"FOCAD",-0.20594042961306,-0.361346007438711,-0.144374738496718,9.10239257832403,0.84777352523472,0.476654035244402
"FOS",0.540131223673699,0.149780116611458,-0.670208102939425,9.29808332047539,0.885378361045779,0.45610377026888
"FOXG1",-0.0150889157696727,0.0402152828795228,-0.0188693922235158,9.03145279119582,0.056186058748809,0.981669984280877
"FOXJ2",-0.275748315923312,-0.168060862913421,-0.111470163739774,9.26166073414601,1.29142073543092,0.282875077489502
"FOXJ3",0.181817162626531,-0.279321453870057,0.212344210502249,9.18214141470651,1.66850642485604,0.185407582308682
"FOXK1",-0.00552594913170855,-0.0881473583255539,-0.0527889224154133,9.03017046417323,0.227230851926563,0.875644216487324
"FOXK2",0.176648389754649,0.345015421141497,-0.298731350419501,9.12927133289394,0.301499843293696,0.824125981293184
"FOXN3",-0.0509174488441127,-0.565096172048561,0.0191802159623654,9.04829159628485,0.110850627144927,0.952550044867992
"FOXO3",-0.115587382197978,-0.123898613710131,0.278447295426017,9.07007011880923,0.248161297526086,0.861868549012827
"FOXO6",0.0104385045596924,-0.288706709551507,0.0511146167213249,9.10683271247415,0.931926566360424,0.435146503368185
"FOXP1",-0.0995503470032667,-0.656588615638409,-0.192586466400764,9.13758339714876,0.598302051349693,0.620575730002385
"FOXRED1",0.399304880146362,0.429496435595544,-0.438783567339621,9.22295940395354,7.56324405103482,0.000208088428301882
"FOXRED2",0.22050380800486,0.479344149178652,-0.0289573488890475,9.08620589318274,0.475618137358435,0.701675050984027
"FPGS",0.000223854713545203,0.328189989445657,-0.0837351690248906,9.10903656183464,0.440082703155009,0.725647265915924
"FRA10AC1",0.0535573281237736,0.112656708249173,0.0708865985472541,9.19472334961194,0.130261543379625,0.941785137398904
"FRMD3",0.0668783789167175,-0.132250881805577,-0.035804086103401,9.03420283752359,0.108186837788723,0.953776521356934
"FRMD4A",-0.0107304357836453,-0.0742782757919221,-0.117530537283983,9.05803850727589,1.47618436332765,0.251779984396905
"FRMPD2",-0.00549303586147759,-0.10306098598924,-0.040575832311249,9.10703019436955,0.0812422261948935,0.969756550033969
"FRMPD4",0.0443774572774947,0.0693003467430822,-0.000510563818106527,9.03015411035818,0.123186734687886,0.944627363855263
"FRRS1L",-0.0619893319276662,0.141478665061339,0.00707757835449034,9.03665958281606,0.0925958545803183,0.962833882610674
"FRS2",0.0552948512755418,-0.384292604507796,-0.13419892799463,9.09570431969596,1.17872882447296,0.332121657344373
"FRY",0.0737244493176182,-0.18278952657892,0.348637139628661,9.28254103258377,0.666734035366555,0.57645350653739
"FRYL",-0.253470884171133,0.740992907527707,0.797869878327019,9.08600510032716,4.69942099031756,0.00876220464292752
"FRZB",-0.0685334286913051,-2.36779372314838,1.04536226296872,9.33009269139893,20.4956210786777,2.02974570085622e-09
"FSCN1",0.455861462293604,0.964658085937671,0.133811537932099,9.82274036985589,1.27098766473233e-07,0.999999999936267
"FSD1",0.225934902068349,0.332674829136989,-0.0318675697422645,9.35240474164162,1.4815620516168,0.224918758730812
"FSD1L",-0.0596014070362222,-0.114346324970535,-0.0840134383596982,9.03590047603185,0.18359021117522,0.905659064624351
"FSTL1",-0.272686505312205,0.111100051862057,0.509956191874126,9.12328229590021,2.0890322268397,0.117520420267876
"FSTL5",0.014553255635769,0.0988401058324457,-0.00907814898535662,9.03786880286472,0.0312707363800679,0.992213076679584
"FTH1",-0.66981581585755,0.0125165701131073,-0.251297642377722,11.9038187495625,12.6801108556784,2.56201666269593e-06
"FTL",-0.521683443285688,-0.109036778887576,-0.0560023308418849,10.7563183498131,4.81915910696734,0.00493625475278001
"FTO",0.150058805125641,0.0171607696543895,-0.10114017897499,9.25835419140473,0.341774248287647,0.795203138449385
"FTSJ1",0.185313187825954,-0.534482767214503,-0.313865231657846,9.16063904363776,1.93793470338499,0.133427637475067
"FTSJ3",-0.0249451114721994,-0.162219502141279,-0.0715108321611091,9.10292457846324,0.0933240016850116,0.963234470806112
"FUBP1",0.042594462867035,-0.0428111071257793,0.054428917695394,9.26761641929034,0.166795447071978,0.91847659502618
"FUBP3",-0.223738038685647,-0.259767927982892,0.403193425647432,9.09438608118575,0.304209888283665,0.822139504399307
"FUCA1",-0.079114287319423,-0.335398338936574,-0.0745594739831016,9.05631565218229,0.202391631290145,0.893423433323422
"FUCA2",-0.0591490919167747,-0.304823290843669,-0.0146995624215669,9.10190969752793,0.257541235092959,0.855435754811025
"FUNDC1",-0.15008357270291,-0.110253607361421,-0.176432456183395,9.13642507083186,0.292811514880252,0.830375572926508
"FUNDC2",0.0541150163611678,-0.193614512547306,-0.157493201180685,9.19544645472345,0.452334368079906,0.716672887310921
"FURIN",-0.339974741521099,0.175873201592902,-0.0225391439772181,9.19597456352756,2.50179455607333,0.066426271794992
"FUT8",0.0332665891308338,1.05683588622978,0.985439557519043,9.35122827952382,7.61759288728087,0.000153312803706971
"FUT9",0.0275369864803351,-0.0588291164136196,-0.0601213849768033,9.02991239967863,0.308953660387969,0.818535111410551
"FUZ",0.0583895073849396,0.013624495880794,-0.332931263870169,9.09585070665286,0.621517681519187,0.606066992401725
"FXR2",0.340870401258712,0.0894391557133264,-0.428667949394288,9.24392037273757,4.29772142476403,0.00746945280222105
"FXYD1",-0.721026596145226,-1.11725702200323,0.0709757922339119,9.05586175165007,0.0561871196210081,0.9819612583988
"FXYD5",0.40695380720215,0.861452850458982,-0.561340919888477,9.82971360363506,2.57715189437897,0.0647355535606049
"FXYD6",-0.0818207498117472,-0.449778014006595,-0.246788161101024,10.1381728421542,0.0374628675538401,0.990138430222788
"FYN",-0.194935953759615,0.117450787069112,0.487574419174619,9.55179391973708,9.01753266821142,2.73860009319132e-05
"FYTTD1",-0.0543413773224734,-0.0455530980163497,0.0316794116229518,9.38368349115989,0.111622071880208,0.953110593880251
"FZD3",-0.0431196291649053,0.0166733606920198,0.038971128089472,9.10199395639223,0.213222426100447,0.886570001898297
"FZR1",0.0957852887822466,0.0216045899289991,-0.45036107219156,9.2709083974987,4.17776767787291,0.00820111896350909
"G2E3",0.0623466080376905,0.182665986570979,-0.14266883198497,9.08122771089521,0.099864400708476,0.959450106325351
"G3BP1",0.264122052528262,-0.164374094606191,0.185215464919311,9.10483314655976,0.285827692601942,0.835323392353776
"G3BP2",0.164892402865042,0.0818746990059539,-0.19530131415491,9.92557269763682,3.89040081091576,0.0120214376515626
"G6PC3",-0.0893488886547264,0.175628150581051,0.142611594097185,9.12839451311265,0.814581936151294,0.492387302944849
"G6PD",-0.172871270900083,-0.177685970287485,-0.00353471719120376,9.07930145868971,0.281721899740645,0.838141159641552
"GAA",0.346563374612796,-0.299348252069531,-0.0719553737238378,9.16716363657071,2.0608686577102,0.114580144123113
"GAB2",0.142766309913399,0.597103345974441,0.285103948637735,9.09207331236044,1.17129718586665,0.336728265642783
"GABARAP",-0.0901264075652878,0.26678185134665,0.15783693012808,10.0489782221207,2.41458501231992,0.0736431192902083
"GABARAPL1",0.35293123549353,-0.195997662118991,-0.383014428883953,9.82967919820168,8.03542094031224,9.03056673761654e-05
"GABARAPL2",-0.208327877639708,0.35588879578399,-0.429280158996978,10.1492671276156,23.468052629702,1.41426566619952e-10
"GABBR1",-0.0336513924303824,-0.494868262615364,-0.235291512594721,9.9563471657845,1.88987741563098,0.138547334554432
"GABBR2",0.0843529655503901,-0.0625426163626218,-0.162987590313287,9.04889623174159,0.351548482917637,0.78859844622787
"GABPA",0.234688306215366,0.382394969460883,-0.238988770626226,9.06484305420718,0.373738250660524,0.772771193209744
"GABRA1",-0.3775322989924,-0.21766038402076,-1.18396270809072,9.92996165649472,21.1885953478807,2.86519958683472e-10
"GABRA2",-0.18670702455823,0.0181465575065163,-0.276498270769126,9.06447029684753,0.388932190962627,0.762140438080988
"GABRA3",0.0725181798366674,-0.608817334944644,0.227515139252771,9.0523064445466,0.425092144908527,0.73750401804534
"GABRA4",-0.0914249229883426,0.43799516125991,-0.490297677545026,9.09864677008771,0.275339211725997,0.842762812214777
"GABRA5",-0.549897581132232,-1.17642749887136,0.163115352603555,9.57707548280645,0.36700696313882,0.777173299909114
"GABRB2",-0.670065111956201,-0.363851491440238,-0.541291230441024,9.16140469740193,0.367556809621552,0.776770143468174
"GABRB3",-0.321362034589073,-0.857262033865862,0.0482936032683366,9.63743701844716,6.59652577464731,0.000496248293170046
"GABRD",-0.446313133963238,-1.19252300079711,-0.878750708977244,9.37767560573526,3.31777887923187,0.0255073393484103
"GABRG1",-0.389487279880201,-0.344399616129792,-1.35592481210513,9.1424093400467,1.91066817657745,0.140259066267913
"GABRG2",-0.084699194546972,0.0350409011950856,-0.531252672827659,9.28327502952832,5.23503901270506,0.0023435637419527
"GABRG3",-0.000399025002459517,-0.0508658113739886,-0.0284568177042306,9.02925703649983,0.168724196534491,0.91540999654073
"GAD1",-0.336999362069718,0.307333952277695,-0.371866615606083,9.44113662266793,3.94297958494488,0.0118965226357719
"GAD2",0.0911358150987118,-0.817749659026233,-0.45991802076932,9.409053240778,1.69940819584964,0.174109753666594
"GADD45A",0.184774003873981,0.821324635153687,0.0419643869962732,9.08372149933414,1.79225648275418,0.171781978056998
"GADD45G",-0.0712097728229421,0.292862708493657,-0.366775734621023,9.12924550539885,3.13273973050588,0.0344437114202677
"GADD45GIP1",-0.116090654031813,0.258780028960845,-0.117553633173212,9.58057144343404,2.33094189621736,0.0791454399354832
"GAK",0.135168532393998,-0.0744835585495256,-0.223091178950723,9.11646742018964,0.36478296834199,0.778760381650389
"GAL3ST3",0.111035748291874,0.26048626967352,-0.0295595787781897,9.07957791150927,0.312316554601741,0.816305923557531
"GALC",-0.17877888588315,0.491728554146379,0.655089955881743,9.10349699586362,10.2197258580647,5.02813531051303e-05
"GALE",0.116650785381797,-0.247148159415487,-0.483475911824588,9.12486693613718,1.52444995704367,0.221750864736214
"GALNS",0.367720086333101,0.200520480731892,-0.262100399318691,9.10941002001666,0.0234316424343389,0.995064187129768
"GALNT1",0.150141324034841,0.0433374192555737,0.232202636089594,9.29785828324002,2.21513390772317,0.0917817854396047
"GALNT11",0.0571205767584687,0.148503761863172,-0.424984154592654,9.20802172934952,1.31033820890454,0.281463804446527
"GALNT16",-0.193431187642916,-0.64164412085276,0.561499090435284,9.19879603656669,8.79129568524845,4.58174428384562e-05
"GALNT17",0.732030191160218,0.678589526320064,-0.397484493415756,9.28457431290825,0.263122044734686,0.85162713350791
"GALNT18",-0.436744665945636,-0.240417100274841,-1.12069953939808,9.18606993624899,0.685920339571796,0.565424072101986
"GALNT2",-0.279921083142888,-0.325128686843903,-0.021866831825854,9.24878866894854,1.26217553857585,0.292759861744341
"GAMT",-0.108897526051556,-0.124437920403487,0.213607025243374,9.30967012830451,1.44302172278875,0.23588641174578
"GAN",0.0755987982901521,0.0690221296694695,-0.00887635268883886,9.03301633386756,0.107717911502751,0.954030955970809
"GANAB",0.00477730441790926,-0.399433245588665,-0.107784048047147,9.19114995454568,0.449428984957228,0.718786363087072
"GAP43",0.763403751792572,-0.172074568223838,0.360248895551311,10.5927697848476,6.88651101727056,0.000465931513306373
"GAPDH",0.205027594132712,0.0668545593272762,-0.446670016706569,12.0108004579946,11.3531636951812,7.9493673624912e-06
"GAPVD1",-0.0839521013537554,0.0851211118924669,0.3647457426839,9.1687253777336,1.99619332948153,0.123949245419951
"GAR1",-0.288508924020046,-0.531144965895898,0.076073761984644,9.10877285403747,0.114515870153704,0.951105732551138
"GAREM1",0.373639202009527,-0.142007834715403,0.0771404543798381,9.09902287647105,0.72560989097223,0.543374134841253
"GAREM2",0.299755662552196,1.34175399539604,0.113778740464471,9.07973298412134,0.248809380116285,0.861503868781527
"GARNL3",0.0246085631365038,-0.276846709222336,-0.13262729187476,9.19582365033143,0.2461664963384,0.86379549047173
"GARRE1",0.0988526629829653,0.236929637223826,0.278526524080508,9.13385927717113,1.01427401337091,0.39446304147512
"GARS1",0.253960011416748,0.1568088817956,-0.475409635662478,9.42610035904511,6.74764789660852,0.000383881876063809
"GAS1",-0.146324787482967,-0.77298155236751,0.0310547232726827,9.09207546330092,0.536978045136953,0.660432644272918
"GAS2L1",0.186418932786467,0.666622983951614,0.120869726668525,9.21923592917386,2.02730172621492,0.117136931291279
"GAS7",-0.28789851741766,0.112263941036471,-0.304871394910184,9.15125499468263,0.84571626023942,0.475913460480633
"GAS8",0.0197727702681109,0.134881726480656,-0.424940489562189,9.10187546627527,1.97802031003081,0.13529687055397
"GATAD1",-0.344862162509516,-0.0346496426739486,0.506485903674159,9.05171064519178,0.201606369558339,0.893892486442766
"GATAD2B",0.189190365979314,0.193432325656063,-0.0687649652959089,9.09718441250716,0.499698542476112,0.685064584884858
"GATB",0.211136835983488,0.761862317721166,-0.0566029019811864,9.16904730408864,1.18396922930073,0.325723641151744
"GATD1",0.0449957729456505,0.11843800459622,0.163112828727727,9.07573975074855,0.345547388560116,0.792616243316412
"GATM",-0.0622892385451405,-0.461979091661187,0.783121642681335,9.3290955839937,7.25989168629449,0.000200698834583127
"GBA",0.112367259779299,-0.360503590659834,-0.296904439288608,9.13494910997994,2.17301994056525,0.103949765121141
"GBA2",-0.0551546318747298,-0.0262505495160478,-0.607648927624623,9.25320905120104,6.5618299632514,0.000503563251433275
"GBE1",0.179806079019689,-0.0706441564671186,-0.297121633611742,9.11932697718722,0.999563250114836,0.40236278869984
"GBF1",-0.0290158771056569,-0.24546805967449,0.0564763336194932,9.22175477937432,0.517643221124855,0.671374151217464
"GCA",-0.0772634182222139,0.324419326011703,0.156798471334836,9.07793423404718,0.485717029012653,0.695118506417179
