,0
PYGO1,0
QPCT,0
R3HDM1,0
RPL35A,0
RPS3,0
RPS6KA6,0
RPUSD4,0
RRAGD,0
RRN3,0
SAMD14,0
SBK1,0
SCAI,0
SCG2,0
SDK1,0
SEC61B,0
SEMA3C,0
SEMA4C,0
SEMA6B,0
SERTAD4,0
SETMAR,0
SF3A2,0
SF3B6,0
SFI1,0
SFT2D2,0
SH2B2,0
SH3BP5L,0
SH3PXD2B,0
SH3RF3,0
RPL26,0
RPL18,0
RPAIN,0
ROBO1,0
RAB22A,0
RAB24,0
RAB3C,0
RACK1,0
RANBP10,0
RAP2B,0
RARB,0
RASSF2,0
RBM24,0
RBM34,0
RFK,0
RFLNB,0
SHISA2,0
RFX3,0
RHOBTB1,0
RHOBTB2,0
RHOU,0
RIMKLB,0
RNF144A,0
RNF150,0
RNF152,0
RNF165,0
RNF181,0
RNF182,0
RNF2,0
RNF220,0
RGMB,0
CACNA2D1,0
ZYX,0
ARG2,0
AUTS2,0
ANKRD44,0
ATP8A2,0
BCAS4,0
ARID5A,0
ATP5PO,0
ATG9B,0
C11orf95,0
AMPD2,0
ACTG1,0
ASIC4,0
ALS2,0
AGO4,0
AJAP1,0
BEX5,0
ADNP2,0
ARID5B,0
ARL4C,0
AFAP1,0
ACSL4,0
AADAT,0
AP1S2,0
ACKR1,0
BTBD6,0
ADAM22,0
ARL15,0
ANKRD50,0
AFF3,0
BID,0
BEAN1,0
ADGRL2,0
ANKRD65,0
AFG3L2,1
POLR2C,1
SNAPC2,1
SNCB,1
POU2F2,1
SNRPB,1
SNCA,1
AP2M1,1
SNRPN,1
AP2A2,1
KCTD8,1
ELOVL4,1
SNAPC5,1
ARHGEF2,1
EIF4E3,1
SNX10,1
EFNA2,1
AP2S1,1
BCAP29,1
SPAG7,1
SPA17,1
AEBP2,1
KIAA1841,1
EHD3,1
EID2,1
POLR1B,1
EID2B,1
SOD1,1
ATG2A,1
SOCS2,1
EIF4A2,1
SNAP91,1
KIAA0408,1
EIF4G3,1
SNX17,1
KEAP1,1
EIF2AK1,1
SNAP25,1
SMIM29,1
EMX1,1
KCNC1,1
PPP1R37,1
PPP2R1A,1
SLC36A4,1
ETV1,1
ETV5,1
SLC36A1,1
EVL,1
EXOC3,1
EXOC4,1
SLC35F3,1
EXT2,1
PPP2R5B,1
SLC35B1,1
PPP3CB,1
KANSL1,1
B4GAT1,1
PQBP1,1
SLC2A3,1
FAF1,1
AHI1,1
SLC25A36,1
SLC25A3,1
SLC25A25,1
SLC25A23,1
SLC45A1,1
KCTD21,1
ESD,1
SLC4A1AP,1
KCTD17,1
SMURF1,1
SMIM32,1
ENO2,1
SPEG,1
SMG5,1
KCNMA1,1
KCNK9,1
KCNK1,1
SLURP2,1
PPFIA3,1
PPFIA4,1
PPID,1
PPME1,1
ANXA6,1
EPN1,1
EPS15L1,1
ERBB3,1
SLC7A8,1
SLC7A6,1
ERGIC2,1
ERI3,1
SLC7A4,1
ERO1A,1
AGPAT1,1
SLC4A10,1
PNMA8A,1
AP3S1,1
EEF1AKMT1,1
LCMT1,1
PIP4K2B,1
PIP4K2C,1
APEH,1
PITHD1,1
DLK2,1
SYNJ2,1
SYNJ1,1
SYNGR3,1
PJA2,1
LANCL1,1
PKIA,1
DNAJA1,1
DNAJA2,1
DNAJA4,1
APBA2,1
DNAJB6,1
SV2B,1
SV2A,1
KRT222,1
DNAJC7,1
KRT16,1
RIPOR1,1
PINK1,1
SULF1,1
